"Cloudlet ID","Status","Data center ID","VM ID","Time","Start Time","Finish Time","Waiting","Completion","Cost","CPU Utilization"
"00","SUCCESS","11","11","491.04","01","492.04","00","491.04","1473.13","01.02"
"01","SUCCESS","09","09","150.74","01","151.74","00","150.74","452.22","00.37"
"02","SUCCESS","04","04","648.74","01","649.74","00","648.74","1946.22","02.35"
"03","SUCCESS","05","05","802.94","01","803.94","00","802.94","2408.83","04.73"
"04","SUCCESS","07","07","171.67","01","172.67","00","171.67","515.01","08.16"
"05","SUCCESS","09","09","468.38","151.74","620.13","150.74","619.13","1405.15","07.12"
"06","SUCCESS","10","10","785.28","01","786.28","00","785.28","2355.85","02.01"
"07","SUCCESS","09","09","402.11","620.13","1022.24","619.13","1021.24","1206.34","01.36"
"08","SUCCESS","04","04","1030.21","649.74","1679.95","648.74","1678.95","3090.62","04.93"
"09","SUCCESS","03","03","319.54","01","320.54","00","319.54","958.62","00.84"
"10","SUCCESS","05","05","666.01","803.94","1469.95","802.94","1468.95","1998.02","02.02"
"11","SUCCESS","10","10","588.77","786.28","1375.05","785.28","1374.05","1766.31","01.67"
"12","SUCCESS","09","09","248.3","1022.24","1270.54","1021.24","1269.54","744.9","00.51"
"13","SUCCESS","03","03","731.5","320.54","1052.04","319.54","1051.04","2194.49","08.95"
"14","SUCCESS","10","10","301.07","1375.05","1676.12","1374.05","1675.12","903.2","00.59"
"15","SUCCESS","09","09","488.85","1270.54","1759.39","1269.54","1758.39","1466.56","01.05"
"16","SUCCESS","03","03","580.16","1052.04","1632.2","1051.04","1631.2","1740.48","02.46"
"17","SUCCESS","04","04","295.27","1679.95","1975.22","1678.95","1974.22","885.81","01.93"
"18","SUCCESS","02","02","627.38","01","628.38","00","627.38","1882.15","07.13"
"19","SUCCESS","05","05","267.41","1469.95","1737.36","1468.95","1736.36","802.22","00.53"
"20","SUCCESS","11","11","548.91","492.04","1040.95","491.04","1039.95","1646.72","02.36"
"21","SUCCESS","03","03","938.42","1632.2","2570.61","1631.2","2569.61","2815.26","10.13"
"22","SUCCESS","03","03","544.2","2570.61","3114.81","2569.61","3113.81","1632.59","01.13"
"23","SUCCESS","08","08","683.9","01","684.9","00","683.9","2051.69","05.93"
"24","SUCCESS","08","08","834.05","684.9","1518.95","683.9","1517.95","2502.16","02.29"
"25","SUCCESS","07","07","403.36","172.67","576.03","171.67","575.03","1210.08","01.68"
"26","SUCCESS","05","05","520.58","1737.36","2257.93","1736.36","2256.93","1561.73","03.1"
"27","SUCCESS","03","03","802.33","3114.81","3917.14","3113.81","3916.14","2406.99","02.39"
"28","SUCCESS","08","08","796.35","1518.95","2315.31","1517.95","2314.31","2389.06","03.04"
"29","SUCCESS","08","08","655.56","2315.31","2970.87","2314.31","2969.87","1966.68","02.6"
"30","SUCCESS","09","09","550.12","1759.39","2309.51","1758.39","2308.51","1650.36","02.34"
"31","SUCCESS","09","09","679.48","2309.51","2988.99","2308.51","2987.99","2038.43","09.61"
"32","SUCCESS","10","10","756.45","1676.12","2432.57","1675.12","2431.57","2269.36","02.81"
"33","SUCCESS","09","09","350.52","2988.99","3339.51","2987.99","3338.51","1051.57","02.79"
"34","SUCCESS","06","06","583.02","01","584.02","00","583.02","1749.05","01.18"
"35","SUCCESS","06","06","640.15","584.02","1224.16","583.02","1223.16","1920.44","01.44"
"36","SUCCESS","02","02","817.79","628.38","1446.18","627.38","1445.18","2453.38","03.01"
"37","SUCCESS","09","09","215.8","3339.51","3555.31","3338.51","3554.31","647.41","00.83"
"38","SUCCESS","10","10","198.82","2432.57","2631.39","2431.57","2630.39","596.45","00.96"
"39","SUCCESS","03","03","493.19","3917.14","4410.33","3916.14","4409.33","1479.56","03.54"
"40","SUCCESS","05","05","717.05","2257.93","2974.98","2256.93","2973.98","2151.14","01.54"
"41","SUCCESS","08","08","883.47","2970.87","3854.34","2969.87","3853.34","2650.42","16.46"
"42","SUCCESS","02","02","86.07","1446.18","1532.25","1445.18","1531.25","258.22","00.55"
"43","SUCCESS","06","06","414.7","1224.16","1638.86","1223.16","1637.86","1244.1","00.9"
"44","SUCCESS","02","02","477.33","1532.25","2009.58","1531.25","2008.58","1432","02.41"
"45","SUCCESS","05","05","998.5","2974.98","3973.48","2973.98","3972.48","2995.5","02.06"
"46","SUCCESS","07","07","766.65","576.03","1342.68","575.03","1341.68","2299.94","12.98"
"47","SUCCESS","06","06","512.51","1638.86","2151.37","1637.86","2150.37","1537.53","02.33"
"48","SUCCESS","11","11","952.16","1040.95","1993.11","1039.95","1992.11","2856.48","05.49"
"49","SUCCESS","02","02","706.82","2009.58","2716.4","2008.58","2715.4","2120.46","01.43"
"50","SUCCESS","06","06","427.9","2151.37","2579.28","2150.37","2578.28","1283.71","01.7"
"51","SUCCESS","02","02","792.08","2716.4","3508.48","2715.4","3507.48","2376.24","14.23"
"52","SUCCESS","11","11","820.61","1993.11","2813.72","1992.11","2812.72","2461.82","01.84"
"53","SUCCESS","06","06","914.9","2579.28","3494.18","2578.28","3493.18","2744.71","11.41"
"54","SUCCESS","10","10","851.7","2631.39","3483.09","2630.39","3482.09","2555.11","02.58"
"55","SUCCESS","04","04","725.73","1975.22","2700.95","1974.22","2699.95","2177.19","01.55"
"56","SUCCESS","09","09","515.41","3555.31","4070.72","3554.31","4069.72","1546.22","06.19"
"57","SUCCESS","05","05","622.69","3973.48","4596.17","3972.48","4595.17","1868.08","24.93"
"58","SUCCESS","02","02","468.18","3508.48","3976.66","3507.48","3975.66","1404.55","07.31"
"59","SUCCESS","04","04","699.93","2700.95","3400.88","2699.95","3399.88","2099.8","05.26"
"60","SUCCESS","04","04","513.89","3400.88","3914.76","3399.88","3913.76","1541.66","11.75"
"61","SUCCESS","06","06","617.46","3494.18","4111.64","3493.18","4110.64","1852.38","07.32"
"62","SUCCESS","09","09","354.09","4070.72","4424.81","4069.72","4423.81","1062.26","03.72"
"63","SUCCESS","02","02","536.27","3976.66","4512.94","3975.66","4511.94","1608.82","01.07"
"64","SUCCESS","06","06","758.7","4111.64","4870.34","4110.64","4869.34","2276.09","10.25"
"65","SUCCESS","11","11","759.03","2813.72","3572.75","2812.72","3571.75","2277.1","04.29"
"66","SUCCESS","02","02","805.58","4512.94","5318.52","4511.94","5317.52","2416.75","06.67"
"67","SUCCESS","03","03","643.26","4410.33","5053.59","4409.33","5052.59","1929.78","02.04"
"68","SUCCESS","04","04","633.46","3914.76","4548.23","3913.76","4547.23","1900.38","03.72"
"69","SUCCESS","10","10","808.36","3483.09","4291.46","3482.09","4290.46","2425.09","03.74"
"70","SUCCESS","10","10","609.99","4291.46","4901.45","4290.46","4900.45","1829.98","06.18"
"71","SUCCESS","03","03","411.97","5053.59","5465.56","5052.59","5464.56","1235.9","00.86"
"72","SUCCESS","08","08","513.39","3854.34","4367.73","3853.34","4366.73","1540.16","08.19"
"73","SUCCESS","06","06","578","4870.34","5448.34","4869.34","5447.34","1734","02.46"
"74","SUCCESS","03","03","427.05","5465.56","5892.6","5464.56","5891.6","1281.14","00.85"
"75","SUCCESS","06","06","687.81","5448.34","6136.14","5447.34","6135.14","2063.42","01.56"
"76","SUCCESS","07","07","182.51","1342.68","1525.19","1341.68","1524.19","547.54","00.55"
"77","SUCCESS","02","02","582.17","5318.52","5900.69","5317.52","5899.69","1746.51","02.13"
"78","SUCCESS","03","03","385.9","5892.6","6278.5","5891.6","6277.5","1157.7","01.4"
"79","SUCCESS","09","09","565.52","4424.81","4990.33","4423.81","4989.33","1696.56","01.82"
