"Cloudlet ID","Status","Data center ID","VM ID","Time","Start Time","Finish Time","Waiting","Completion","Cost","CPU Utilization"
"03","SUCCESS","10","10","41.02","00.1","41.12","00","41.02","123.07","00.61"
"11","SUCCESS","06","06","182.93","00.1","183.03","00","182.93","548.78","00.78"
"01","SUCCESS","05","05","241.18","00.1","241.28","00","241.18","723.54","00.82"
"06","SUCCESS","08","08","399.96","00.1","400.06","00","399.96","1199.89","39.2"
"12","SUCCESS","04","04","426.52","00.1","426.62","00","426.52","1279.57","00.97"
"00","SUCCESS","11","11","491.04","00.1","491.14","00","491.04","1473.13","01.14"
"20","SUCCESS","02","02","503.02","00.1","503.12","00","503.02","1509.06","01.35"
"17","SUCCESS","07","07","507.14","00.1","507.24","00","507.14","1521.42","04.78"
"02","SUCCESS","09","09","565.81","00.1","565.91","00","565.81","1697.44","01.3"
"32","SUCCESS","08","08","197.11","400.06","597.18","399.96","597.08","591.34","00.55"
"22","SUCCESS","02","02","128.51","503.12","631.63","503.02","631.53","385.53","00.26"
"45","SUCCESS","06","06","527.37","183.03","710.4","182.93","710.3","1582.11","05.63"
"05","SUCCESS","10","10","698.15","41.12","739.28","41.02","739.18","2094.46","04.53"
"10","SUCCESS","03","03","829.68","00.1","829.78","00","829.68","2489.03","10.15"
"39","SUCCESS","08","08","288.59","597.18","885.76","597.08","885.66","865.76","04.54"
"04","SUCCESS","09","09","363.79","565.91","929.7","565.81","929.6","1091.37","00.78"
"14","SUCCESS","05","05","770.82","241.28","1012.1","241.18","1012","2312.47","02.86"
"13","SUCCESS","04","04","617.16","426.62","1043.79","426.52","1043.69","1851.49","04.03"
"08","SUCCESS","11","11","577.47","491.14","1068.61","491.04","1068.51","1732.41","02.14"
"24","SUCCESS","07","07","638.6","507.24","1145.84","507.14","1145.74","1915.79","01.83"
"07","SUCCESS","10","10","431.48","739.28","1170.75","739.18","1170.65","1294.43","02.45"
"40","SUCCESS","02","02","561.91","631.63","1193.54","631.53","1193.44","1685.72","03.7"
