"Cloudlet ID","Status","Data center ID","VM ID","Time","Start Time","Finish Time","Waiting","Completion","Cost","CPU Utilization"
"00","SUCCESS","08","08","176.37","00.8","177.17","00","176.37","529.11","00.69"
"01","SUCCESS","03","03","278.1","00.8","278.9","00","278.1","834.31","03.38"
"02","SUCCESS","05","05","489.08","00.8","489.88","00","489.08","1467.23","01.73"
"03","SUCCESS","09","09","639.76","00.8","640.56","00","639.76","1919.28","01.29"
"04","SUCCESS","06","06","720.38","00.8","721.18","00","720.38","2161.15","01.81"
"05","SUCCESS","05","05","247.5","489.88","737.37","489.08","736.57","742.49","01.39"
"06","SUCCESS","07","07","395.11","00.8","395.91","00","395.11","1185.33","00.87"
"07","SUCCESS","06","06","599.11","721.18","1320.3","720.38","1319.5","1797.34","06.59"
"08","SUCCESS","06","06","443.14","1320.3","1763.43","1319.5","1762.63","1329.41","04.15"
"09","SUCCESS","04","04","937.67","00.8","938.47","00","937.67","2813","48.76"
"10","SUCCESS","05","05","985.5","737.37","1722.87","736.57","1722.07","2956.5","03.25"
"11","SUCCESS","03","03","452.56","278.9","731.46","278.1","730.66","1357.67","15.23"
"12","SUCCESS","03","03","485.31","731.46","1216.77","730.66","1215.97","1455.94","01.55"
"13","SUCCESS","05","05","572.32","1722.87","2295.19","1722.07","2294.39","1716.95","01.19"
"14","SUCCESS","04","04","717.41","938.47","1655.88","937.67","1655.08","2152.24","03.14"
"15","SUCCESS","08","08","794.79","177.17","971.96","176.37","971.16","2384.36","02.53"
"16","SUCCESS","02","02","695.05","00.8","695.85","00","695.05","2085.15","03.44"
"17","SUCCESS","08","08","458.41","971.96","1430.37","971.16","1429.57","1375.22","02.01"
"18","SUCCESS","05","05","471.91","2295.19","2767.1","2294.39","2766.3","1415.74","01.84"
"19","SUCCESS","09","09","520.28","640.56","1160.84","639.76","1160.04","1560.83","02.31"
"20","SUCCESS","08","08","921.02","1430.37","2351.39","1429.57","2350.59","2763.06","02.41"
"21","SUCCESS","09","09","991.39","1160.84","2152.22","1160.04","2151.42","2974.16","05.53"
"22","SUCCESS","06","06","485.77","1763.43","2249.2","1762.63","2248.4","1457.31","01.16"
"23","SUCCESS","06","06","983.63","2249.2","3232.83","2248.4","3232.03","2950.88","05.58"
"24","SUCCESS","09","09","387.88","2152.22","2540.11","2151.42","2539.31","1163.65","01.55"
"25","SUCCESS","07","07","939.63","395.91","1335.54","395.11","1334.74","2818.88","04.94"
"26","SUCCESS","05","05","815.16","2767.1","3582.26","2766.3","3581.46","2445.47","07.67"
"27","SUCCESS","02","02","704.42","695.85","1400.27","695.05","1399.47","2113.27","01.62"
"28","SUCCESS","06","06","690.48","3232.83","3923.31","3232.03","3922.51","2071.44","04.66"
"29","SUCCESS","04","04","693.76","1655.88","2349.64","1655.08","2348.84","2081.29","03.33"
"30","SUCCESS","03","03","966.52","1216.77","2183.3","1215.97","2182.5","2899.57","01.96"
"31","SUCCESS","02","02","866.32","1400.27","2266.59","1399.47","2265.79","2598.95","05.95"
"32","SUCCESS","06","06","716.11","3923.31","4639.43","3922.51","4638.63","2148.34","02.1"
"33","SUCCESS","03","03","1073.84","2183.3","3257.13","2182.5","3256.33","3221.51","04.45"
"34","SUCCESS","07","07","1041.8","1335.54","2377.33","1334.74","2376.53","3125.39","04.03"
"35","SUCCESS","08","08","602.23","2351.39","2953.62","2350.59","2952.82","1806.7","02.17"
"36","SUCCESS","05","05","300.5","3582.26","3882.76","3581.46","3881.96","901.49","00.7"
"37","SUCCESS","09","09","844.4","2540.11","3384.5","2539.31","3383.7","2533.19","03.9"
"38","SUCCESS","08","08","166.28","2953.62","3119.9","2952.82","3119.1","498.85","01.11"
"39","SUCCESS","04","04","371.74","2349.64","2721.39","2348.84","2720.59","1115.23","01.69"
"40","SUCCESS","02","02","207.34","2266.59","2473.93","2265.79","2473.13","622.02","00.7"
"41","SUCCESS","09","09","527.78","3384.5","3912.29","3383.7","3911.49","1583.35","03.69"
"42","SUCCESS","05","05","725.36","3882.76","4608.12","3881.96","4607.32","2176.09","01.54"
"43","SUCCESS","05","05","413.77","4608.12","5021.89","4607.32","5021.09","1241.3","02.9"
"44","SUCCESS","09","09","483.93","3912.29","4396.22","3911.49","4395.42","1451.8","09.92"
"45","SUCCESS","07","07","718.66","2377.33","3095.99","2376.53","3095.19","2155.98","01.44"
"46","SUCCESS","03","03","830.38","3257.13","4087.51","3256.33","4086.71","2491.14","03.58"
"47","SUCCESS","08","08","247.98","3119.9","3367.89","3119.1","3367.09","743.95","02.24"
"48","SUCCESS","07","07","431.82","3095.99","3527.81","3095.19","3527.01","1295.46","01.7"
"49","SUCCESS","09","09","586.03","4396.22","4982.25","4395.42","4981.45","1758.08","06.77"
"50","SUCCESS","06","06","887.42","4639.43","5526.84","4638.63","5526.04","2662.26","05.12"
"51","SUCCESS","07","07","861.08","3527.81","4388.89","3527.01","4388.09","2583.24","02.19"
"52","SUCCESS","04","04","811.14","2721.39","3532.53","2720.59","3531.73","2433.43","19.66"
"53","SUCCESS","03","03","401.67","4087.51","4489.19","4086.71","4488.39","1205.02","02.34"
"54","SUCCESS","03","03","477.51","4489.19","4966.7","4488.39","4965.9","1432.53","01.12"
"55","SUCCESS","07","07","671.96","4388.89","5060.85","4388.09","5060.05","2015.88","03.49"
"56","SUCCESS","02","02","979.64","2473.93","3453.57","2473.13","3452.77","2938.91","03.84"
"57","SUCCESS","06","06","430.15","5526.84","5957","5526.04","5956.2","1290.46","01.16"
"58","SUCCESS","06","06","559.2","5957","6516.2","5956.2","6515.4","1677.61","05.36"
"59","SUCCESS","06","06","762.6","6516.2","7278.8","6515.4","7278","2287.81","01.82"
"60","SUCCESS","08","08","1015.64","3367.89","4383.53","3367.09","4382.73","3046.92","02.42"
"61","SUCCESS","02","02","701.43","3453.57","4155","3452.77","4154.2","2104.3","26.94"
"62","SUCCESS","03","03","614.94","4966.7","5581.64","4965.9","5580.84","1844.81","01.8"
"63","SUCCESS","07","07","597.86","5060.85","5658.72","5060.05","5657.91","1793.58","01.48"
"64","SUCCESS","08","08","290.09","4383.53","4673.62","4382.73","4672.82","870.28","01.97"
"65","SUCCESS","05","05","952.32","5021.89","5974.2","5021.09","5973.4","2856.95","02.17"
"66","SUCCESS","05","05","225.17","5974.2","6199.38","5973.4","6198.57","675.52","01.76"
"67","SUCCESS","08","08","218.61","4673.62","4892.23","4672.82","4891.43","655.83","02.39"
"68","SUCCESS","09","09","451.31","4982.25","5433.56","4981.45","5432.76","1353.92","01.21"
"69","SUCCESS","02","02","1059.41","4155","5214.41","4154.2","5213.61","3178.24","61.83"
"70","SUCCESS","09","09","543.85","5433.56","5977.41","5432.76","5976.61","1631.55","02.45"
"71","SUCCESS","04","04","574.72","3532.53","4107.25","3531.73","4106.45","1724.15","02.25"
"72","SUCCESS","03","03","675.7","5581.64","6257.34","5580.84","6256.53","2027.1","11.08"
"73","SUCCESS","09","09","235.44","5977.41","6212.85","5976.61","6212.05","706.31","01.51"
"74","SUCCESS","03","03","502.16","6257.34","6759.5","6256.53","6758.7","1506.49","02.7"
"75","SUCCESS","02","02","554.78","5214.41","5769.2","5213.61","5768.4","1664.35","02.47"
"76","SUCCESS","04","04","668.17","4107.25","4775.42","4106.45","4774.62","2004.52","01.64"
