"Cloudlet ID","Status","Data center ID","VM ID","Time","Start Time","Finish Time","Waiting","Completion","Cost","CPU Utilization"
"00","SUCCESS","03","03","808.16","00.1","808.26","00","808.16","2424.47","01.91"
"01","SUCCESS","03","03","231.41","808.26","1039.66","808.16","1039.57","694.22","02.88"
"06","SUCCESS","02","02","1056.57","00.1","1056.67","00","1056.57","3169.72","04.67"
"09","SUCCESS","02","02","253.59","1056.67","1310.26","1056.57","1310.16","760.77","01.06"
"02","SUCCESS","03","03","464.47","1039.66","1504.14","1039.57","1504.04","1393.42","00.98"
"10","SUCCESS","02","02","471.84","1310.26","1782.1","1310.16","1782","1415.51","01.74"
"03","SUCCESS","03","03","359.18","1504.14","1863.32","1504.04","1863.22","1077.55","01.11"
"14","SUCCESS","02","02","350.36","1782.1","2132.46","1782","2132.36","1051.09","01.24"
"20","SUCCESS","02","02","207.28","2132.46","2339.74","2132.36","2339.64","621.84","00.71"
"21","SUCCESS","02","02","360.72","2339.74","2700.46","2339.64","2700.36","1082.15","02.65"
"27","SUCCESS","02","02","225.5","2700.46","2925.96","2700.36","2925.86","676.51","00.54"
"04","SUCCESS","03","03","1067.91","1863.32","2931.23","1863.22","2931.13","3203.73","02.69"
"05","SUCCESS","03","03","259.71","2931.23","3190.95","2931.13","3190.85","779.13","04.17"
"29","SUCCESS","02","02","561.95","2925.96","3487.91","2925.86","3487.81","1685.85","01.1"
"07","SUCCESS","03","03","627.53","3190.95","3818.47","3190.85","3818.37","1882.58","02.19"
"30","SUCCESS","02","02","586.97","3487.91","4074.88","3487.81","4074.78","1760.91","01.51"
"08","SUCCESS","03","03","637.98","3818.47","4456.45","3818.37","4456.35","1913.94","01.36"
"31","SUCCESS","02","02","664.59","4074.88","4739.48","4074.78","4739.38","1993.78","02.63"
"11","SUCCESS","03","03","593.52","4456.45","5049.97","4456.35","5049.87","1780.55","06.14"
"32","SUCCESS","02","02","380.24","4739.48","5119.71","4739.38","5119.61","1140.71","02.43"
"12","SUCCESS","03","03","412.03","5049.97","5462","5049.87","5461.9","1236.1","00.98"
"33","SUCCESS","02","02","963.51","5119.71","6083.22","5119.61","6083.12","2890.54","75.43"
"13","SUCCESS","03","03","943.66","5462","6405.66","5461.9","6405.56","2830.97","03.45"
"34","SUCCESS","02","02","699.43","6083.22","6782.66","6083.12","6782.56","2098.3","01.77"
"15","SUCCESS","03","03","389.62","6405.66","6795.28","6405.56","6795.18","1168.86","04.06"
"35","SUCCESS","02","02","343.4","6782.66","7126.06","6782.56","7125.96","1030.21","04.03"
"36","SUCCESS","02","02","346.39","7126.06","7472.45","7125.96","7472.35","1039.18","01.02"
"16","SUCCESS","03","03","857.67","6795.28","7652.95","6795.18","7652.85","2573.02","04.8"
"17","SUCCESS","03","03","90","7652.95","7742.95","7652.85","7742.85","269.99","00.47"
"40","SUCCESS","02","02","440.09","7472.45","7912.54","7472.35","7912.44","1320.26","01.27"
"18","SUCCESS","03","03","427.14","7742.95","8170.09","7742.85","8169.99","1281.41","09.55"
"19","SUCCESS","03","03","194.48","8170.09","8364.57","8169.99","8364.47","583.45","02.02"
"43","SUCCESS","02","02","580.96","7912.54","8493.5","7912.44","8493.4","1742.88","08.6"
"22","SUCCESS","03","03","811.43","8364.57","9176","8364.47","9175.9","2434.29","03.59"
"47","SUCCESS","02","02","728.01","8493.5","9221.51","8493.4","9221.41","2184.04","01.71"
"23","SUCCESS","03","03","337.18","9176","9513.18","9175.9","9513.08","1011.55","02.42"
"48","SUCCESS","02","02","765.58","9221.51","9987.09","9221.41","9986.99","2296.74","03.64"
"24","SUCCESS","03","03","711.15","9513.18","10224.33","9513.08","10224.23","2133.45","01.98"
"49","SUCCESS","02","02","823.46","9987.09","10810.56","9986.99","10810.45","2470.38","01.81"
"25","SUCCESS","03","03","700.25","10224.33","10924.58","10224.23","10924.48","2100.74","10.9"
"26","SUCCESS","03","03","196.36","10924.58","11120.94","10924.48","11120.84","589.09","01.79"
"50","SUCCESS","02","02","535.25","10810.56","11345.81","10810.45","11345.71","1605.75","03.44"
"28","SUCCESS","03","03","387.46","11120.94","11508.4","11120.84","11508.3","1162.37","15.39"
"53","SUCCESS","02","02","197.47","11345.81","11543.28","11345.71","11543.18","592.41","01.42"
"37","SUCCESS","03","03","612.6","11508.4","12121","11508.3","12120.9","1837.81","08.07"
"54","SUCCESS","02","02","672.17","11543.28","12215.45","11543.18","12215.35","2016.52","02.02"
"38","SUCCESS","03","03","217.35","12121","12338.36","12120.9","12338.26","652.06","02.12"
"39","SUCCESS","03","03","382.72","12338.36","12721.08","12338.26","12720.98","1148.16","02.71"
"41","SUCCESS","03","03","125.26","12721.08","12846.34","12720.98","12846.24","375.78","00.26"
"55","SUCCESS","02","02","783.94","12215.45","12999.39","12215.35","12999.29","2351.83","01.69"
"42","SUCCESS","03","03","547.13","12846.34","13393.46","12846.24","13393.36","1641.38","16.94"
"44","SUCCESS","03","03","333.26","13393.46","13726.73","13393.36","13726.63","999.79","02"
"57","SUCCESS","02","02","728.25","12999.39","13727.65","12999.29","13727.55","2184.76","02.37"
"45","SUCCESS","03","03","478.05","13726.73","14204.77","13726.63","14204.67","1434.14","01.73"
"58","SUCCESS","02","02","770.09","13727.65","14497.74","13727.55","14497.64","2310.28","02.34"
"46","SUCCESS","03","03","676.67","14204.77","14881.44","14204.67","14881.34","2030","15.47"
"59","SUCCESS","02","02","562.08","14497.74","15059.82","14497.64","15059.72","1686.25","03.21"
"51","SUCCESS","03","03","217.67","14881.44","15099.11","14881.34","15099.01","653","01.92"
"61","SUCCESS","02","02","465.18","15059.82","15525","15059.72","15524.9","1395.55","01.24"
"62","SUCCESS","02","02","412.12","15525","15937.12","15524.9","15937.02","1236.36","01.05"
"52","SUCCESS","03","03","912.47","15099.11","16011.58","15099.01","16011.48","2737.4","04.22"
"56","SUCCESS","03","03","650.34","16011.58","16661.92","16011.48","16661.82","1951.02","03.85"
"65","SUCCESS","02","02","857.6","15937.12","16794.72","15937.02","16794.62","2572.8","14.49"
"60","SUCCESS","03","03","635.47","16661.92","17297.38","16661.82","17297.28","1906.4","05"
"66","SUCCESS","02","02","674","16794.72","17468.72","16794.62","17468.62","2022","01.86"
"63","SUCCESS","03","03","272.95","17297.38","17570.34","17297.28","17570.24","818.86","01.58"
"74","SUCCESS","02","02","469.36","17468.72","17938.08","17468.62","17937.98","1408.07","00.95"
"64","SUCCESS","03","03","766.61","17570.34","18336.95","17570.24","18336.85","2299.84","01.53"
"76","SUCCESS","02","02","747.77","17938.08","18685.85","17937.98","18685.75","2243.31","04.27"
"67","SUCCESS","03","03","604.05","18336.95","18941","18336.85","18940.9","1812.15","01.75"
"79","SUCCESS","02","02","596.56","18685.85","19282.41","18685.75","19282.31","1789.67","01.6"
"68","SUCCESS","03","03","354.15","18941","19295.15","18940.9","19295.05","1062.45","07.82"
"81","SUCCESS","02","02","491.61","19282.41","19774.02","19282.31","19773.92","1474.83","02.04"
"69","SUCCESS","03","03","668.11","19295.15","19963.26","19295.05","19963.16","2004.34","01.5"
"70","SUCCESS","03","03","356.5","19963.26","20319.76","19963.16","20319.66","1069.49","03.48"
"83","SUCCESS","02","02","568.6","19774.02","20342.62","19773.92","20342.52","1705.79","01.38"
"71","SUCCESS","03","03","108.49","20319.76","20428.25","20319.66","20428.15","325.46","00.79"
"84","SUCCESS","02","02","401.37","20342.62","20743.99","20342.52","20743.89","1204.12","01.28"
"87","SUCCESS","02","02","677.17","20743.99","21421.16","20743.89","21421.06","2031.52","05.62"
"72","SUCCESS","03","03","1097.25","20428.25","21525.49","20428.15","21525.39","3291.74","28.84"
"89","SUCCESS","02","02","729.42","21421.16","22150.58","21421.06","22150.48","2188.25","01.51"
"73","SUCCESS","03","03","1027.23","21525.49","22552.73","21525.39","22552.63","3081.7","02.11"
"75","SUCCESS","03","03","126.02","22552.73","22678.74","22552.63","22678.64","378.05","00.31"
"90","SUCCESS","02","02","676.57","22150.58","22827.15","22150.48","22827.05","2029.7","01.37"
"77","SUCCESS","03","03","589.94","22678.74","23268.69","22678.64","23268.59","1769.83","22.09"
"78","SUCCESS","03","03","423.46","23268.69","23692.14","23268.59","23692.04","1270.37","10.83"
"92","SUCCESS","02","02","926.6","22827.15","23753.74","22827.05","23753.64","2779.79","05.81"
"80","SUCCESS","03","03","459.17","23692.14","24151.31","23692.04","24151.21","1377.52","01.35"
"96","SUCCESS","02","02","611.13","23753.74","24364.87","23753.64","24364.77","1833.38","01.61"
"82","SUCCESS","03","03","804.12","24151.31","24955.43","24151.21","24955.33","2412.36","02.86"
"97","SUCCESS","02","02","596.16","24364.87","24961.03","24364.77","24960.93","1788.47","02.55"
"85","SUCCESS","03","03","523.43","24955.43","25478.87","24955.33","25478.77","1570.3","01.06"
"98","SUCCESS","02","02","558.56","24961.03","25519.59","24960.93","25519.49","1675.69","01.41"
"100","SUCCESS","02","02","376.51","25519.59","25896.1","25519.49","25896","1129.54","00.9"
"86","SUCCESS","03","03","461.27","25478.87","25940.13","25478.77","25940.03","1383.8","01.26"
"105","SUCCESS","02","02","582.66","25896.1","26478.77","25896","26478.67","1747.99","11.36"
"88","SUCCESS","03","03","701.46","25940.13","26641.59","25940.03","26641.49","2104.38","03.54"
"106","SUCCESS","02","02","429.12","26478.77","26907.89","26478.67","26907.79","1287.37","01.17"
"107","SUCCESS","02","02","750.91","26907.89","27658.8","26907.79","27658.7","2252.73","03.73"
"91","SUCCESS","03","03","1025.12","26641.59","27666.71","26641.49","27666.61","3075.36","02.96"
"93","SUCCESS","03","03","511.66","27666.71","28178.37","27666.61","28178.27","1534.97","01.67"
"108","SUCCESS","02","02","818.74","27658.8","28477.54","27658.7","28477.44","2456.22","06.66"
"94","SUCCESS","03","03","418.35","28178.37","28596.72","28178.27","28596.62","1255.04","01.17"
"95","SUCCESS","03","03","329.46","28596.72","28926.18","28596.62","28926.08","988.39","02.58"
"110","SUCCESS","02","02","617.42","28477.54","29094.97","28477.44","29094.87","1852.27","01.82"
"99","SUCCESS","03","03","413.62","28926.18","29339.8","28926.08","29339.7","1240.86","01.71"
"111","SUCCESS","02","02","820.58","29094.97","29915.54","29094.87","29915.44","2461.73","02.85"
"101","SUCCESS","03","03","634.99","29339.8","29974.79","29339.7","29974.69","1904.97","01.98"
"102","SUCCESS","03","03","521.47","29974.79","30496.26","29974.69","30496.16","1564.4","01.45"
"113","SUCCESS","02","02","596.26","29915.54","30511.81","29915.44","30511.71","1788.79","03.36"
"103","SUCCESS","03","03","326.63","30496.26","30822.89","30496.16","30822.79","979.89","00.8"
"115","SUCCESS","02","02","638.96","30511.81","31150.77","30511.71","31150.67","1916.89","02.79"
"116","SUCCESS","02","02","595.1","31150.77","31745.88","31150.67","31745.78","1785.31","01.22"
"104","SUCCESS","03","03","970.23","30822.89","31793.12","30822.79","31793.02","2910.7","03.81"
"117","SUCCESS","02","02","657.3","31745.88","32403.17","31745.78","32403.07","1971.89","02.59"
"109","SUCCESS","03","03","859.85","31793.12","32652.97","31793.02","32652.87","2579.54","02.36"
"112","SUCCESS","03","03","297.26","32652.97","32950.23","32652.87","32950.13","891.78","00.87"
"118","SUCCESS","02","02","856.53","32403.17","33259.7","32403.07","33259.6","2569.58","03.44"
"114","SUCCESS","03","03","329.58","32950.23","33279.81","32950.13","33279.71","988.74","01.44"
"119","SUCCESS","03","03","262.23","33279.81","33542.04","33279.71","33541.94","786.68","01.48"
"120","SUCCESS","02","02","433.51","33259.7","33693.21","33259.6","33693.11","1300.54","10.27"
"121","SUCCESS","02","02","492.31","33693.21","34185.52","33693.11","34185.42","1476.92","01.38"
"123","SUCCESS","03","03","687.52","33542.04","34229.56","33541.94","34229.46","2062.57","01.86"
"125","SUCCESS","03","03","327.32","34229.56","34556.88","34229.46","34556.78","981.95","01.06"
"122","SUCCESS","02","02","445.93","34185.52","34631.45","34185.42","34631.35","1337.8","02.07"
"128","SUCCESS","03","03","619.36","34556.88","35176.24","34556.78","35176.14","1858.09","35.88"
"124","SUCCESS","02","02","756.31","34631.45","35387.76","34631.35","35387.66","2268.92","03.62"
"129","SUCCESS","03","03","251.4","35176.24","35427.64","35176.14","35427.54","754.21","00.65"
"126","SUCCESS","02","02","654.27","35387.76","36042.03","35387.66","36041.93","1962.81","10.99"
"134","SUCCESS","03","03","626.13","35427.64","36053.77","35427.54","36053.67","1878.38","16.78"
"127","SUCCESS","02","02","312.19","36042.03","36354.22","36041.93","36354.12","936.57","00.68"
"135","SUCCESS","03","03","977.21","36053.77","37030.99","36053.67","37030.89","2931.64","02.04"
"130","SUCCESS","02","02","880.42","36354.22","37234.64","36354.12","37234.54","2641.26","01.76"
"131","SUCCESS","02","02","372.67","37234.64","37607.31","37234.54","37607.21","1118.01","01.26"
"137","SUCCESS","03","03","688.67","37030.99","37719.65","37030.89","37719.55","2066","02.95"
"132","SUCCESS","02","02","671.6","37607.31","38278.91","37607.21","38278.81","2014.81","01.45"
"138","SUCCESS","03","03","740.66","37719.65","38460.31","37719.55","38460.21","2221.99","06.99"
"142","SUCCESS","03","03","320.84","38460.31","38781.15","38460.21","38781.05","962.51","01.1"
"133","SUCCESS","02","02","874.41","38278.91","39153.32","38278.81","39153.22","2623.23","01.84"
"136","SUCCESS","02","02","503.16","39153.32","39656.49","39153.22","39656.39","1509.49","01.4"
"144","SUCCESS","03","03","926.08","38781.15","39707.23","38781.05","39707.13","2778.23","05.55"
"147","SUCCESS","03","03","351.82","39707.23","40059.05","39707.13","40058.95","1055.46","05.6"
"139","SUCCESS","02","02","431.41","39656.49","40087.89","39656.39","40087.79","1294.23","25.62"
"140","SUCCESS","02","02","413.46","40087.89","40501.35","40087.79","40501.25","1240.37","02.94"
"149","SUCCESS","03","03","443.69","40059.05","40502.74","40058.95","40502.64","1331.07","01.16"
"152","SUCCESS","03","03","496.85","40502.74","40999.58","40502.64","40999.48","1490.54","04.8"
"141","SUCCESS","02","02","529.54","40501.35","41030.89","40501.25","41030.79","1588.61","01.55"
"143","SUCCESS","02","02","285.86","41030.89","41316.75","41030.79","41316.65","857.58","01.41"
"155","SUCCESS","03","03","1000.76","40999.58","42000.34","40999.48","42000.24","3002.29","07.88"
"145","SUCCESS","02","02","811.36","41316.75","42128.11","41316.65","42128.01","2434.08","11.5"
"156","SUCCESS","03","03","531.06","42000.34","42531.4","42000.24","42531.3","1593.17","01.52"
"146","SUCCESS","02","02","426.53","42128.11","42554.64","42128.01","42554.54","1279.6","00.85"
"148","SUCCESS","02","02","417.22","42554.64","42971.86","42554.54","42971.76","1251.65","07.35"
"160","SUCCESS","03","03","742.04","42531.4","43273.44","42531.3","43273.34","2226.11","02.39"
"150","SUCCESS","02","02","759.53","42971.86","43731.39","42971.76","43731.29","2278.6","02.79"
"162","SUCCESS","03","03","868.04","43273.44","44141.48","43273.34","44141.38","2604.13","01.81"
"151","SUCCESS","02","02","934.06","43731.39","44665.45","43731.29","44665.35","2802.17","02.39"
"163","SUCCESS","03","03","1113.9","44141.48","45255.38","44141.38","45255.28","3341.71","05.64"
"153","SUCCESS","02","02","755.19","44665.45","45420.64","44665.35","45420.54","2265.56","01.76"
"167","SUCCESS","03","03","518.57","45255.38","45773.95","45255.28","45773.85","1555.7","01.32"
"154","SUCCESS","02","02","411.75","45420.64","45832.39","45420.54","45832.29","1235.26","02.62"
"170","SUCCESS","03","03","828.64","45773.95","46602.59","45773.85","46602.49","2485.91","02.99"
"157","SUCCESS","02","02","825.26","45832.39","46657.65","45832.29","46657.55","2475.78","02.54"
