"Cloudlet ID","Status","Data center ID","VM ID","Time","Start Time","Finish Time","Waiting","Completion","Cost","CPU Utilization"
"37","SUCCESS","133","133","42.69","00.1","42.79","00","42.69","128.08","01.64"
"80","SUCCESS","92","92","100.65","00.1","100.75","00","100.65","301.94","00.59"
"17","SUCCESS","55","55","142.06","00.1","142.16","00","142.06","426.18","01.11"
"69","SUCCESS","127","127","148.21","00.1","148.31","00","148.21","444.62","00.71"
"95","SUCCESS","69","69","171.18","00.1","171.28","00","171.18","513.55","01.9"
"43","SUCCESS","118","118","176.01","00.1","176.11","00","176.01","528.02","00.37"
"271","SUCCESS","45","45","190","00.1","190.1","00","190","570","02.5"
"25","SUCCESS","68","68","196.8","00.1","196.9","00","196.8","590.39","01.01"
"66","SUCCESS","104","104","213.44","00.1","213.54","00","213.44","640.31","02.39"
"00","SUCCESS","22","22","225.59","00.1","225.69","00","225.59","676.78","00.48"
"86","SUCCESS","72","72","232.43","00.1","232.53","00","232.43","697.29","02.28"
"92","SUCCESS","70","70","232.78","00.1","232.88","00","232.78","698.35","00.92"
"93","SUCCESS","133","133","213.91","42.79","256.7","42.69","256.6","641.73","00.56"
"14","SUCCESS","53","53","261.09","00.1","261.19","00","261.09","783.26","00.75"
"84","SUCCESS","88","88","266.47","00.1","266.57","00","266.47","799.4","10.08"
"198","SUCCESS","19","19","272.48","00.1","272.58","00","272.48","817.45","01.13"
"15","SUCCESS","129","129","276.18","00.1","276.28","00","276.18","828.53","01.28"
"213","SUCCESS","102","102","289.6","00.1","289.7","00","289.6","868.81","00.69"
"117","SUCCESS","96","96","292.69","00.1","292.79","00","292.69","878.08","01.06"
"245","SUCCESS","49","49","296.93","00.1","297.03","00","296.93","890.8","00.61"
"16","SUCCESS","145","145","302.99","00.1","303.09","00","302.99","908.96","00.63"
"10","SUCCESS","18","18","305.35","00.1","305.45","00","305.35","916.06","00.99"
"45","SUCCESS","67","67","314.8","00.1","314.9","00","314.8","944.4","00.62"
"23","SUCCESS","110","110","319.01","00.1","319.11","00","319.01","957.02","01.46"
"185","SUCCESS","35","35","321.79","00.1","321.89","00","321.79","965.37","02.14"
"177","SUCCESS","90","90","325.46","00.1","325.56","00","325.46","976.39","00.85"
"28","SUCCESS","106","106","327.58","00.1","327.68","00","327.58","982.75","02.08"
"98","SUCCESS","66","66","329.68","00.1","329.78","00","329.68","989.03","04.67"
"348","SUCCESS","75","75","333.1","00.1","333.2","00","333.1","999.29","20.17"
"32","SUCCESS","11","11","341.54","00.1","341.64","00","341.54","1024.61","02.27"
"62","SUCCESS","28","28","344.24","00.1","344.34","00","344.24","1032.72","03.6"
"60","SUCCESS","04","04","348.48","00.1","348.58","00","348.48","1045.44","19.82"
"365","SUCCESS","56","56","350.62","00.1","350.72","00","350.62","1051.87","01.47"
"362","SUCCESS","148","148","359.94","00.1","360.05","00","359.94","1079.84","00.73"
"154","SUCCESS","103","103","366.07","00.1","366.17","00","366.07","1098.2","00.73"
"103","SUCCESS","23","23","366.87","00.1","366.97","00","366.87","1100.62","01.15"
"07","SUCCESS","135","135","380.2","00.1","380.31","00","380.2","1140.62","04.97"
"38","SUCCESS","08","08","381.34","00.1","381.44","00","381.34","1144.01","03.79"
"12","SUCCESS","73","73","382","00.1","382.11","00","382","1146.01","00.84"
"250","SUCCESS","09","09","383.71","00.1","383.81","00","383.71","1151.12","04.13"
"13","SUCCESS","47","47","383.86","00.1","383.96","00","383.86","1151.59","01.63"
"285","SUCCESS","112","112","386.88","00.1","386.99","00","386.88","1160.65","01.15"
"160","SUCCESS","114","114","388.28","00.1","388.38","00","388.28","1164.84","01.05"
"35","SUCCESS","25","25","394.84","00.1","394.94","00","394.84","1184.51","01.3"
"22","SUCCESS","32","32","398","00.1","398.1","00","398","1193.99","01.09"
"162","SUCCESS","117","117","401.61","00.1","401.71","00","401.61","1204.84","02.23"
"82","SUCCESS","146","146","407.27","00.1","407.37","00","407.27","1221.8","03.87"
"225","SUCCESS","77","77","407.94","00.1","408.04","00","407.94","1223.81","01.73"
"109","SUCCESS","15","15","411.01","00.1","411.11","00","411.01","1233.03","21.06"
"421","SUCCESS","16","16","413.36","00.1","413.46","00","413.36","1240.08","01.29"
"20","SUCCESS","81","81","429.25","00.1","429.35","00","429.25","1287.74","01.05"
"05","SUCCESS","126","126","433.57","00.1","433.67","00","433.57","1300.7","02.73"
"274","SUCCESS","37","37","434.4","00.1","434.5","00","434.4","1303.19","00.9"
"46","SUCCESS","17","17","441.68","00.1","441.78","00","441.68","1325.03","10"
"39","SUCCESS","63","63","441.8","00.1","441.9","00","441.8","1325.39","02.99"
"33","SUCCESS","83","83","444.84","00.1","444.94","00","444.84","1334.52","04.37"
"335","SUCCESS","34","34","447.24","00.1","447.34","00","447.24","1341.71","01.07"
"121","SUCCESS","139","139","457.84","00.1","457.94","00","457.84","1373.52","01.24"
"323","SUCCESS","57","57","460.56","00.1","460.66","00","460.56","1381.67","01.05"
"102","SUCCESS","22","22","242.17","225.69","467.86","225.59","467.76","726.5","00.8"
"29","SUCCESS","10","10","476.3","00.1","476.4","00","476.3","1428.9","01.18"
"119","SUCCESS","07","07","476.98","00.1","477.08","00","476.98","1430.94","40.53"
"324","SUCCESS","42","42","487.54","00.1","487.64","00","487.54","1462.63","02.4"
"148","SUCCESS","143","143","492.19","00.1","492.29","00","492.19","1476.57","03.28"
"129","SUCCESS","137","137","495.31","00.1","495.41","00","495.31","1485.93","02.5"
"26","SUCCESS","136","136","496.77","00.1","496.88","00","496.77","1490.32","01.41"
"100","SUCCESS","93","93","507.75","00.1","507.85","00","507.75","1523.26","01.24"
"56","SUCCESS","39","39","515.58","00.1","515.68","00","515.58","1546.73","01.22"
"02","SUCCESS","26","26","516.05","00.1","516.15","00","516.05","1548.15","01.51"
"55","SUCCESS","13","13","517.65","00.1","517.75","00","517.65","1552.96","01.07"
"507","SUCCESS","151","151","518.19","00.1","518.29","00","518.19","1554.57","01.09"
"265","SUCCESS","97","97","522.63","00.1","522.73","00","522.63","1567.88","01.52"
