"Cloudlet ID","Status","Data center ID","VM ID","Time","Start Time","Finish Time","Waiting","Completion","RAM Utilization1","RAM Utilization2","RAM Utilization3","RAM Utilization4","RAM Utilization5","RAM Utilization6"
"165","SUCCESS","37","37","38","20","58","00","38","01","01","01","01","01","01"
"500","SUCCESS","132","132","64","20","84","00","64","01","01","01","01","01","01"
"109","SUCCESS","116","116","100","20","120","00","100","01","01","01","01","01","01"
"84","SUCCESS","123","123","108","20","128","00","108","01","01","01","01","01","01"
"548","SUCCESS","37","37","93","58","151","38","131","01","01","01","01","01","01"
"159","SUCCESS","87","87","137","20","157","00","137","01","01","01","01","01","01"
"316","SUCCESS","40","40","139","20","159","00","139","01","01","01","01","01","01"
"05","SUCCESS","19","19","146","20","166","00","146","01","01","01","01","01","01"
"373","SUCCESS","155","155","168","20","188","00","168","01","01","01","01","01","01"
"251","SUCCESS","185","185","169","20","189","00","169","01","01","01","01","01","01"
"52","SUCCESS","55","55","171","20","191","00","171","01","01","01","01","01","01"
"203","SUCCESS","34","34","175","20","195","00","175","01","01","01","01","01","01"
"98","SUCCESS","122","122","182","20","202","00","182","01","01","01","01","01","01"
"01","SUCCESS","186","186","195","20","215","00","195","01","01","01","01","01","01"
"469","SUCCESS","193","193","199","20","219","00","199","01","01","01","01","01","01"
"47","SUCCESS","140","140","208","20","228","00","208","01","01","01","01","01","01"
"116","SUCCESS","63","63","221","20","241","00","221","01","01","01","01","01","01"
"362","SUCCESS","128","128","227","20","247","00","227","01","01","01","01","01","01"
"77","SUCCESS","91","91","230","20","250","00","230","01","01","01","01","01","01"
"103","SUCCESS","125","125","260","20","280","00","260","01","01","01","01","01","01"
"377","SUCCESS","178","178","260","20","280","00","260","01","01","01","01","01","01"
"20","SUCCESS","44","44","262","20","282","00","262","01","01","01","01","01","01"
"492","SUCCESS","42","42","271","20","291","00","271","01","01","01","01","01","01"
"572","SUCCESS","126","126","273","20","293","00","273","01","01","01","01","01","01"
"02","SUCCESS","28","28","276","20","296","00","276","01","01","01","01","01","01"
"134","SUCCESS","100","100","280","20","300","00","280","01","01","01","01","01","01"
"04","SUCCESS","115","115","285","20","305","00","285","01","01","01","01","01","01"
"369","SUCCESS","134","134","286","20","306","00","286","01","01","01","01","01","01"
"454","SUCCESS","112","112","288","20","308","00","288","01","01","01","01","01","01"
"479","SUCCESS","192","192","288","20","308","00","288","01","01","01","01","01","01"
"263","SUCCESS","06","06","289","20","309","00","289","01","01","01","01","01","01"
"30","SUCCESS","67","67","315","20","335","00","315","01","01","01","01","01","01"
"50","SUCCESS","24","24","318","20","338","00","318","01","01","01","01","01","01"
"29","SUCCESS","77","77","336","20","356","00","336","01","01","01","01","01","01"
"261","SUCCESS","94","94","338","20","358","00","338","01","01","01","01","01","01"
"368","SUCCESS","119","119","343","20","363","00","343","01","01","01","01","01","01"
"257","SUCCESS","64","64","344","20","364","00","344","01","01","01","01","01","01"
"462","SUCCESS","165","165","357","20","377","00","357","01","01","01","01","01","01"
"123","SUCCESS","129","129","370","20","390","00","370","01","01","01","01","01","01"
"86","SUCCESS","111","111","371","20","391","00","371","01","01","01","01","01","01"
"80","SUCCESS","110","110","372","20","392","00","372","01","01","01","01","01","01"
"196","SUCCESS","121","121","372","20","392","00","372","01","01","01","01","01","01"
"186","SUCCESS","159","159","374","20","394","00","374","01","01","01","01","01","01"
"120","SUCCESS","189","189","374","20","394","00","374","01","01","01","01","01","01"
"374","SUCCESS","78","78","387","20","407","00","387","01","01","01","01","01","01"
"211","SUCCESS","186","186","193","215","408","195","388","01","01","01","01","01","01"
"226","SUCCESS","10","10","391","20","411","00","391","01","01","01","01","01","01"
"147","SUCCESS","158","158","405","20","425","00","405","01","01","01","01","01","01"
"108","SUCCESS","97","97","410","20","430","00","410","01","01","01","01","01","01"
"459","SUCCESS","30","30","418","20","438","00","418","01","01","01","01","01","01"
"66","SUCCESS","74","74","427","20","447","00","427","01","01","01","01","01","01"
"61","SUCCESS","28","28","153","296","449","276","429","01","01","01","01","01","01"
"46","SUCCESS","75","75","433","20","453","00","433","01","01","01","01","01","01"
"334","SUCCESS","84","84","437","20","457","00","437","01","01","01","01","01","01"
"496","SUCCESS","117","117","437","20","457","00","437","01","01","01","01","01","01"
"265","SUCCESS","161","161","437","20","457","00","437","01","01","01","01","01","01"
"326","SUCCESS","14","14","442","20","462","00","442","01","01","01","01","01","01"
"276","SUCCESS","143","143","443","20","463","00","443","01","01","01","01","01","01"
"545","SUCCESS","191","191","445","20","465","00","445","01","01","01","01","01","01"
"574","SUCCESS","156","156","450","20","470","00","450","01","01","01","01","01","01"
"110","SUCCESS","36","36","460","20","480","00","460","01","01","01","01","01","01"
"24","SUCCESS","44","44","202","282","484","262","464","01","01","01","01","01","01"
"549","SUCCESS","180","180","467","20","487","00","467","01","01","01","01","01","01"
"12","SUCCESS","72","72","468","20","488","00","468","01","01","01","01","01","01"
