"Cloudlet ID","Status","Data center ID","VM ID","Time","Start Time","Finish Time","Waiting","Completion","Cost","CPU Utilization"
"05","SUCCESS","03","03","153.62","11","164.62","00","153.62","460.87","01.72"
"08","SUCCESS","08","08","319.18","11","330.18","00","319.18","957.54","19.35"
"14","SUCCESS","09","09","352.81","11","363.81","00","352.81","1058.42","00.8"
"09","SUCCESS","07","07","413.98","11","424.98","00","413.98","1241.94","01.01"
"01","SUCCESS","02","02","463.19","11","474.19","00","463.19","1389.57","03.39"
"03","SUCCESS","10","10","511.01","11","522.01","00","511.01","1533.02","04.25"
"19","SUCCESS","09","09","185.09","363.81","548.9","352.81","537.9","555.27","00.49"
"00","SUCCESS","05","05","572.96","11","583.96","00","572.96","1718.88","01.17"
"15","SUCCESS","07","07","172.9","424.98","597.89","413.98","586.89","518.71","00.47"
"06","SUCCESS","04","04","590.86","11","601.86","00","590.86","1772.57","03.95"
"10","SUCCESS","03","03","526.03","164.62","690.65","153.62","679.65","1578.08","01.92"
"17","SUCCESS","02","02","217.3","474.19","691.49","463.19","680.49","651.91","03.57"
"07","SUCCESS","04","04","189.01","601.86","790.87","590.86","779.87","567.03","00.74"
"02","SUCCESS","11","11","848.99","11","859.99","00","848.99","2546.96","03.59"
"04","SUCCESS","06","06","931.72","11","942.72","00","931.72","2795.15","02.95"
"33","SUCCESS","08","08","631.48","330.18","961.66","319.18","950.66","1894.43","02.55"
"13","SUCCESS","10","10","538.3","522.01","1060.31","511.01","1049.31","1614.91","01.37"
"20","SUCCESS","02","02","383.88","691.49","1075.37","680.49","1064.37","1151.64","01.35"
"34","SUCCESS","08","08","132.71","961.66","1094.37","950.66","1083.37","398.13","00.64"
"25","SUCCESS","09","09","613.28","548.9","1162.18","537.9","1151.18","1839.84","01.22"
"11","SUCCESS","05","05","657.5","583.96","1241.46","572.96","1230.46","1972.51","05.83"
"22","SUCCESS","04","04","483.58","790.87","1274.45","779.87","1263.45","1450.74","00.99"
"41","SUCCESS","03","03","684.04","690.65","1374.69","679.65","1363.69","2052.11","25.59"
"16","SUCCESS","07","07","796.3","597.89","1394.19","586.89","1383.19","2388.9","01.59"
"32","SUCCESS","10","10","411.62","1060.31","1471.93","1049.31","1460.93","1234.86","04.38"
