"Cloudlet ID","Status","Data center ID","VM ID","Time","Start Time","Finish Time","Waiting","Completion","Cost","CPU Utilization"
"00","SUCCESS","06","06","387.65","01","388.65","00","387.65","1162.95","01.2"
"03","SUCCESS","07","07","417.64","01","418.64","00","417.64","1252.93","01.23"
"02","SUCCESS","04","04","423.08","01","424.08","00","423.08","1269.25","01.3"
"04","SUCCESS","08","08","457.77","01","458.77","00","457.77","1373.31","03.36"
"08","SUCCESS","11","11","650.98","01","651.98","00","650.98","1952.93","02.89"
"41","SUCCESS","10","10","720.09","01","721.09","00","720.09","2160.27","05.99"
"07","SUCCESS","05","05","782.08","01","783.08","00","782.08","2346.24","04.02"
"06","SUCCESS","02","02","835.15","01","836.15","00","835.15","2505.45","20.64"
"10","SUCCESS","07","07","455.33","418.64","873.98","417.64","872.98","1366","01.24"
"28","SUCCESS","03","03","898.7","01","899.7","00","898.7","2696.09","01.91"
"01","SUCCESS","09","09","905.96","01","906.96","00","905.96","2717.89","01.89"
"12","SUCCESS","06","06","739.61","388.65","1128.26","387.65","1127.26","2218.82","02.02"
"16","SUCCESS","11","11","481.93","651.98","1133.9","650.98","1132.9","1445.79","01.94"
"05","SUCCESS","04","04","742.98","424.08","1167.07","423.08","1166.07","2228.95","12.99"
"14","SUCCESS","09","09","352.81","906.96","1259.77","905.96","1258.77","1058.42","01.09"
"42","SUCCESS","10","10","655.72","721.09","1376.8","720.09","1375.8","1967.14","01.44"
"13","SUCCESS","02","02","549.41","836.15","1385.57","835.15","1384.57","1648.24","02"
"09","SUCCESS","05","05","633.54","783.08","1416.62","782.08","1415.62","1900.63","01.92"
"11","SUCCESS","08","08","963.68","458.77","1422.45","457.77","1421.45","2891.03","04.63"
"26","SUCCESS","11","11","308.31","1133.9","1442.21","1132.9","1441.21","924.92","02.72"
"33","SUCCESS","03","03","582.39","899.7","1482.09","898.7","1481.09","1747.17","01.88"
"72","SUCCESS","10","10","161.87","1376.8","1538.68","1375.8","1537.68","485.61","00.45"
"27","SUCCESS","07","07","707.49","873.98","1581.47","872.98","1580.47","2122.46","08.67"
"37","SUCCESS","04","04","548.48","1167.07","1715.54","1166.07","1714.54","1645.43","01.4"
"22","SUCCESS","05","05","354.18","1416.62","1770.8","1415.62","1769.8","1062.54","00.94"
"17","SUCCESS","09","09","634.58","1259.77","1894.35","1258.77","1893.35","1903.73","02.29"
"15","SUCCESS","06","06","820.48","1128.26","1948.74","1127.26","1947.74","2461.45","02.55"
"19","SUCCESS","08","08","544.38","1422.45","1966.82","1421.45","1965.82","1633.13","05.41"
"35","SUCCESS","03","03","541.02","1482.09","2023.1","1481.09","2022.1","1623.05","02.04"
"20","SUCCESS","09","09","168.43","1894.35","2062.78","1893.35","2061.78","505.3","00.43"
"82","SUCCESS","10","10","550.54","1538.68","2089.21","1537.68","2088.21","1651.62","01.31"
"44","SUCCESS","04","04","398.94","1715.54","2114.49","1714.54","2113.49","1196.83","01.17"
