"Cloudlet ID","Status","Data center ID","VM ID","Time","Start Time","Finish Time","Waiting","Completion","RAM Utilization1","RAM Utilization2","RAM Utilization3","RAM Utilization4","RAM Utilization5","RAM Utilization6"
"09","SUCCESS","68","68","154","110","264","00","154","01","01","01","01","01","01"
"222","SUCCESS","34","34","235","110","345","00","235","01","01","01","01","01","01"
"16","SUCCESS","16","16","254","110","364","00","254","01","01","01","01","01","01"
"56","SUCCESS","70","70","282","110","392","00","282","01","01","01","01","01","01"
"70","SUCCESS","03","03","284","110","394","00","284","01","01","01","01","01","01"
"304","SUCCESS","89","89","288","110","398","00","288","01","01","01","01","01","01"
"34","SUCCESS","63","63","290","110","400","00","290","01","01","01","01","01","01"
"29","SUCCESS","45","45","295","110","405","00","295","01","01","01","01","01","01"
"27","SUCCESS","50","50","306","110","416","00","306","01","01","01","01","01","01"
"247","SUCCESS","61","61","314","110","424","00","314","01","01","01","01","01","01"
"15","SUCCESS","83","83","351","110","461","00","351","01","01","01","01","01","01"
"46","SUCCESS","14","14","353","110","463","00","353","01","01","01","01","01","01"
"150","SUCCESS","70","70","79","392","471","282","361","01","01","01","01","01","01"
"07","SUCCESS","87","87","362","110","472","00","362","01","01","01","01","01","01"
"58","SUCCESS","55","55","371","110","481","00","371","01","01","01","01","01","01"
"128","SUCCESS","80","80","374","110","484","00","374","01","01","01","01","01","01"
"33","SUCCESS","56","56","396","110","506","00","396","01","01","01","01","01","01"
"322","SUCCESS","40","40","398","110","508","00","398","01","01","01","01","01","01"
"11","SUCCESS","33","33","406","110","516","00","406","01","01","01","01","01","01"
"42","SUCCESS","27","27","409","110","519","00","409","01","01","01","01","01","01"
"36","SUCCESS","101","101","426","110","536","00","426","01","01","01","01","01","01"
"44","SUCCESS","69","69","433","110","543","00","433","01","01","01","01","01","01"
"409","SUCCESS","72","72","438","110","548","00","438","01","01","01","01","01","01"
"19","SUCCESS","29","29","457","110","567","00","457","01","01","01","01","01","01"
"05","SUCCESS","96","96","461","110","571","00","461","01","01","01","01","01","01"
"67","SUCCESS","58","58","467","110","577","00","467","01","01","01","01","01","01"
"49","SUCCESS","11","11","478","110","588","00","478","01","01","01","01","01","01"
