"Cloudlet ID","Status","Data center ID","VM ID","Time","Start Time","Finish Time","Waiting","Completion","RAM Utilization1","RAM Utilization2","RAM Utilization3","RAM Utilization4","RAM Utilization5","RAM Utilization6"
"00","SUCCESS","62","62","704","10","714","00","704","01","01","01","01","01","01"
"01","SUCCESS","38","38","426","10","436","00","426","01","01","01","01","01","01"
"02","SUCCESS","101","101","545","10","555","00","545","01","01","01","01","01","01"
"03","SUCCESS","63","63","732","10","742","00","732","01","01","01","01","01","01"
"04","SUCCESS","84","84","514","10","524","00","514","01","01","01","01","01","01"
"05","SUCCESS","36","36","159","10","169","00","159","01","01","01","01","01","01"
"06","SUCCESS","75","75","186","10","196","00","186","01","01","01","01","01","01"
"07","SUCCESS","58","58","536","10","546","00","536","01","01","01","01","01","01"
"08","SUCCESS","54","54","182","10","192","00","182","01","01","01","01","01","01"
"09","SUCCESS","22","22","560","10","570","00","560","01","01","01","01","01","01"
"10","SUCCESS","76","76","290","10","300","00","290","01","01","01","01","01","01"
"11","SUCCESS","08","08","1221","10","1231","00","1221","01","01","01","01","01","01"
"12","SUCCESS","54","54","612","192","804","182","794","01","01","01","01","01","01"
"13","SUCCESS","22","22","494","570","1064","560","1054","01","01","01","01","01","01"
"14","SUCCESS","74","74","493","10","503","00","493","01","01","01","01","01","01"
"15","SUCCESS","44","44","264","10","274","00","264","01","01","01","01","01","01"
"16","SUCCESS","23","23","621","10","631","00","621","01","01","01","01","01","01"
"17","SUCCESS","51","51","364","10","374","00","364","01","01","01","01","01","01"
"18","SUCCESS","68","68","1005","10","1015","00","1005","01","01","01","01","01","01"
"19","SUCCESS","85","85","889","10","899","00","889","01","01","01","01","01","01"
"20","SUCCESS","23","23","740","631","1371","621","1361","01","01","01","01","01","01"
"21","SUCCESS","94","94","621","10","631","00","621","01","01","01","01","01","01"
"22","SUCCESS","63","63","473","742","1215","732","1205","01","01","01","01","01","01"
"23","SUCCESS","94","94","687","631","1318","621","1308","01","01","01","01","01","01"
