"Cloudlet ID","Status","Data center ID","VM ID","Time","Start Time","Finish Time","Waiting","Completion","Cost","CPU Utilization"
"03","SUCCESS","02","02","128.03","08.8","136.83","00","128.03","384.08","00.47"
"19","SUCCESS","03","03","479.49","08.8","488.29","00","479.49","1438.48","01.15"
"04","SUCCESS","09","09","659.78","08.8","668.58","00","659.78","1979.35","04.64"
"02","SUCCESS","05","05","667.39","08.8","676.19","00","667.39","2002.17","02.05"
"21","SUCCESS","08","08","755.42","08.8","764.22","00","755.42","2266.25","02.32"
"28","SUCCESS","02","02","710.62","136.83","847.45","128.03","838.65","2131.86","04.26"
"00","SUCCESS","04","04","847.03","08.8","855.83","00","847.03","2541.1","01.84"
"06","SUCCESS","07","07","858.89","08.8","867.69","00","858.89","2576.68","14.09"
"26","SUCCESS","03","03","424.24","488.29","912.53","479.49","903.73","1272.71","00.87"
"09","SUCCESS","06","06","993.17","08.8","1001.97","00","993.17","2979.51","07.38"
"08","SUCCESS","09","09","437.81","668.58","1106.4","659.78","1097.6","1313.44","01.7"
"48","SUCCESS","03","03","234.92","912.53","1147.45","903.73","1138.65","704.75","00.59"
"07","SUCCESS","07","07","353.97","867.69","1221.67","858.89","1212.87","1061.92","02.15"
"05","SUCCESS","05","05","749.85","676.19","1426.03","667.39","1417.23","2249.54","01.7"
"16","SUCCESS","06","06","470.61","1001.97","1472.58","993.17","1463.78","1411.84","01.5"
"29","SUCCESS","08","08","758.37","764.22","1522.58","755.42","1513.78","2275.1","12.4"
"55","SUCCESS","03","03","548.38","1147.45","1695.83","1138.65","1687.03","1645.14","01.1"
"15","SUCCESS","09","09","729.26","1106.4","1835.66","1097.6","1826.86","2187.79","37.75"
"30","SUCCESS","02","02","1046.84","847.45","1894.29","838.65","1885.49","3140.53","02.29"
"01","SUCCESS","04","04","1061.75","855.83","1917.58","847.03","1908.78","3185.25","04.18"
"20","SUCCESS","06","06","605.97","1472.58","2078.55","1463.78","2069.75","1817.9","12.61"
"10","SUCCESS","04","04","219.07","1917.58","2136.66","1908.78","2127.86","657.22","00.48"
"23","SUCCESS","07","07","928.65","1221.67","2150.32","1212.87","2141.52","2785.95","02.2"
