"Cloudlet ID","Status","Data center ID","VM ID","Time","Start Time","Finish Time","Waiting","Completion","RAM Utilization1","RAM Utilization2","RAM Utilization3","RAM Utilization4","RAM Utilization5","RAM Utilization6"
"00","SUCCESS","05","05","1024","00.8","1024.8","00","1024","01","01","01","01","01","01"
"01","SUCCESS","05","05","795","1024.8","1819.8","1024","1819","01","01","01","01","01","01"
"02","SUCCESS","02","02","273","00.8","273.8","00","273","01","01","01","01","01","01"
"03","SUCCESS","03","03","429","00.8","429.8","00","429","01","01","01","01","01","01"
"04","SUCCESS","07","07","680","00.8","680.8","00","680","01","01","01","01","01","01"
"05","SUCCESS","07","07","1010","680.8","1690.8","680","1690","01","01","01","01","01","01"
"06","SUCCESS","07","07","383","1690.8","2073.8","1690","2073","01","01","01","01","01","01"
"07","SUCCESS","09","09","834","00.8","834.8","00","834","01","01","01","01","01","01"
"08","SUCCESS","02","02","1104","273.8","1377.8","273","1377","01","01","01","01","01","01"
"09","SUCCESS","06","06","893","00.8","893.8","00","893","01","01","01","01","01","01"
"10","SUCCESS","09","09","217","834.8","1051.8","834","1051","01","01","01","01","01","01"
"11","SUCCESS","08","08","288","00.8","288.8","00","288","01","01","01","01","01","01"
"12","SUCCESS","03","03","778","429.8","1207.8","429","1207","01","01","01","01","01","01"
"13","SUCCESS","04","04","189","00.8","189.8","00","189","01","01","01","01","01","01"
"14","SUCCESS","04","04","817","189.8","1006.8","189","1006","01","01","01","01","01","01"
"15","Failure","05","05","718","1819.8","2537.8","1819","2537","01","01","01","01","01","01"
"16","Failure","05","05","415","2537.8","2952.8","2537","2952","01","01","01","01","01","01"
"17","Failure","07","07","826","2073.8","2899.8","2073","2899","01","01","01","01","01","01"
"18","SUCCESS","09","09","374","1051.8","1425.8","1051","1425","01","01","01","01","01","01"
"19","SUCCESS","02","02","237","1377.8","1614.8","1377","1614","01","01","01","01","01","01"
"20","Failure","02","02","639","1614.8","2253.8","1614","2253","01","01","01","01","01","01"
"21","SUCCESS","03","03","658","1207.8","1865.8","1207","1865","01","01","01","01","01","01"
"22","Failure","05","05","389","2952.8","3341.8","2952","3341","01","01","01","01","01","01"
"23","SUCCESS","09","09","436","1425.8","1861.8","1425","1861","01","01","01","01","01","01"
"24","Failure","03","03","435","1865.8","2300.8","1865","2300","01","01","01","01","01","01"
"25","SUCCESS","04","04","606","1006.8","1612.8","1006","1612","01","01","01","01","01","01"
"26","SUCCESS","06","06","633","893.8","1526.8","893","1526","01","01","01","01","01","01"
"27","Failure","05","05","696","3341.8","4037.8","3341","4037","01","01","01","01","01","01"
"28","Failure","07","07","669","2899.8","3568.8","2899","3568","01","01","01","01","01","01"
"29","Failure","09","09","441","1861.8","2302.8","1861","2302","01","01","01","01","01","01"
"30","Failure","07","07","580","3568.8","4148.8","3568","4148","01","01","01","01","01","01"
"31","SUCCESS","08","08","606","288.8","894.8","288","894","01","01","01","01","01","01"
"32","Failure","03","03","275","2300.8","2575.8","2300","2575","01","01","01","01","01","01"
"33","SUCCESS","08","08","440","894.8","1334.8","894","1334","01","01","01","01","01","01"
"34","Failure","05","05","549","4037.8","4586.8","4037","4586","01","01","01","01","01","01"
"35","Failure","02","02","801","2253.8","3054.8","2253","3054","01","01","01","01","01","01"
"36","SUCCESS","04","04","401","1612.8","2013.8","1612","2013","01","01","01","01","01","01"
"37","Failure","05","05","811","4586.8","5397.8","4586","5397","01","01","01","01","01","01"
"38","Failure","02","02","615","3054.8","3669.8","3054","3669","01","01","01","01","01","01"
"39","SUCCESS","08","08","654","1334.8","1988.8","1334","1988","01","01","01","01","01","01"
"40","SUCCESS","06","06","330","1526.8","1856.8","1526","1856","01","01","01","01","01","01"
"41","Failure","08","08","324","1988.8","2312.8","1988","2312","01","01","01","01","01","01"
"42","Failure","08","08","510","2312.8","2822.8","2312","2822","01","01","01","01","01","01"
"43","Failure","06","06","845","1856.8","2701.8","1856","2701","01","01","01","01","01","01"
"44","Failure","02","02","300","3669.8","3969.8","3669","3969","01","01","01","01","01","01"
"45","Failure","03","03","587","2575.8","3162.8","2575","3162","01","01","01","01","01","01"
"46","Failure","03","03","499","3162.8","3661.8","3162","3661","01","01","01","01","01","01"
"47","Failure","08","08","619","2822.8","3441.8","2822","3441","01","01","01","01","01","01"
"48","Failure","03","03","851","3661.8","4512.8","3661","4512","01","01","01","01","01","01"
"49","Failure","06","06","355","2701.8","3056.8","2701","3056","01","01","01","01","01","01"
"Makespan using QLearning:","4756.204316845977"
"Total Completion Time:","112075.0"
"Avg Completion Time:","2241.5"
"Total Cost:","57676.0"
"Avg Cost:","1153.52"
"Avg Waiting Time:","1664.74"
"Successful Rate:","0.52"
"Avg CPU Utilization:","2.4740905971173643"
"Total Power:","3373110.0"
"Average Ram:","1.0"
