"Cloudlet ID","Status","Data center ID","VM ID","Time","Start Time","Finish Time","Waiting","Completion","Cost","CPU Utilization"
"01","SUCCESS","45","45","194.33","55","249.33","00","194.33","582.99","00.71"
"25","SUCCESS","30","30","281.09","55","336.09","00","281.09","843.26","01.9"
"103","SUCCESS","35","35","282.23","55","337.23","00","282.23","846.69","02.16"
"116","SUCCESS","46","46","301.69","55","356.7","00","301.69","905.09","00.75"
"10","SUCCESS","27","27","304.16","55","359.16","00","304.16","912.49","02.26"
"42","SUCCESS","41","41","317.75","55","372.75","00","317.75","953.26","00.97"
"00","SUCCESS","33","33","330.48","55","385.48","00","330.48","991.43","01.52"
"04","SUCCESS","37","37","343.35","55","398.35","00","343.35","1030.05","02.3"
"15","SUCCESS","07","07","358.5","55","413.5","00","358.5","1075.5","02.57"
"140","SUCCESS","20","20","400.65","55","455.65","00","400.65","1201.96","01.32"
"149","SUCCESS","43","43","404.87","55","459.87","00","404.87","1214.6","00.91"
"57","SUCCESS","24","24","418.25","55","473.25","00","418.25","1254.76","00.9"
"06","SUCCESS","15","15","420.78","55","475.78","00","420.78","1262.35","01.03"
"52","SUCCESS","03","03","433.16","55","488.16","00","433.16","1299.48","00.86"
"31","SUCCESS","40","40","434.17","55","489.17","00","434.17","1302.5","01.3"
"44","SUCCESS","23","23","438.75","55","493.75","00","438.75","1316.25","07.68"
"19","SUCCESS","47","47","475.98","55","530.98","00","475.98","1427.93","09.6"
"172","SUCCESS","50","50","508.49","55","563.49","00","508.49","1525.47","02"
"90","SUCCESS","48","48","516.47","55","571.47","00","516.47","1549.41","05.57"
"106","SUCCESS","23","23","88.08","493.75","581.83","438.75","526.83","264.23","00.29"
"12","SUCCESS","17","17","535.48","55","590.48","00","535.48","1606.43","01.43"
"114","SUCCESS","27","27","254.56","359.16","613.73","304.16","558.72","763.68","04.66"
"138","SUCCESS","12","12","573.36","55","628.36","00","573.36","1720.08","05.67"
"76","SUCCESS","42","42","580.44","55","635.44","00","580.44","1741.32","14.27"
"87","SUCCESS","44","44","588.96","55","643.96","00","588.96","1766.89","01.39"
"110","SUCCESS","09","09","601.73","55","656.73","00","601.73","1805.19","04.98"
"49","SUCCESS","06","06","607.81","55","662.81","00","607.81","1823.44","01.47"
"99","SUCCESS","49","49","633.88","55","688.88","00","633.88","1901.65","01.82"
"34","SUCCESS","34","34","637.82","55","692.82","00","637.82","1913.45","03.01"
"37","SUCCESS","51","51","663.86","55","718.86","00","663.86","1991.57","04.08"
"17","SUCCESS","32","32","683.61","55","738.61","00","683.61","2050.82","05.05"
"105","SUCCESS","28","28","694.59","55","749.59","00","694.59","2083.76","04.25"
"43","SUCCESS","29","29","718.39","55","773.39","00","718.39","2155.17","01.96"
"24","SUCCESS","07","07","377.16","413.5","790.66","358.5","735.66","1131.48","01.04"
