"Cloudlet ID","Status","Data center ID","VM ID","Time","Start Time","Finish Time","Waiting","Completion","Cost","CPU Utilization"
"20","SUCCESS","35","35","203.5","55","258.5","00","203.5","610.51","00.41"
"09","SUCCESS","32","32","238.07","55","293.07","00","238.07","714.2","02.37"
"11","SUCCESS","50","50","245.8","55","300.8","00","245.8","737.39","00.58"
"116","SUCCESS","02","02","331.69","55","386.69","00","331.69","995.06","01.4"
"86","SUCCESS","23","23","347.71","55","402.71","00","347.71","1043.13","04.42"
"61","SUCCESS","17","17","366.8","55","421.8","00","366.8","1100.39","01.32"
"108","SUCCESS","38","38","369.85","55","424.85","00","369.85","1109.54","00.9"
"06","SUCCESS","15","15","420.78","55","475.78","00","420.78","1262.35","06.16"
"10","SUCCESS","37","37","438.64","55","493.65","00","438.64","1315.93","02.25"
"04","SUCCESS","42","42","441.92","55","496.92","00","441.92","1325.77","04.28"
"02","SUCCESS","41","41","456.67","55","511.67","00","456.67","1370.01","00.99"
"62","SUCCESS","03","03","461.99","55","516.99","00","461.99","1385.98","01.89"
"109","SUCCESS","28","28","486.51","55","541.51","00","486.51","1459.54","01.71"
"82","SUCCESS","08","08","491.5","55","546.5","00","491.5","1474.51","02.85"
"18","SUCCESS","39","39","509.12","55","564.12","00","509.12","1527.35","01.67"
"03","SUCCESS","47","47","518.55","55","573.55","00","518.55","1555.65","01.43"
"39","SUCCESS","31","31","519.31","55","574.31","00","519.31","1557.93","01.27"
"13","SUCCESS","29","29","522.87","55","577.87","00","522.87","1568.61","09.99"
"26","SUCCESS","36","36","533.55","55","588.55","00","533.55","1600.64","06.32"
"44","SUCCESS","33","33","536.12","55","591.12","00","536.12","1608.36","01.07"
"16","SUCCESS","48","48","540.35","55","595.35","00","540.35","1621.05","01.36"
"00","SUCCESS","16","16","541.37","55","596.37","00","541.37","1624.1","06.03"
"19","SUCCESS","09","09","555.09","55","610.09","00","555.09","1665.26","01.45"
"48","SUCCESS","51","51","558.02","55","613.02","00","558.02","1674.06","04.18"
"75","SUCCESS","14","14","571.37","55","626.37","00","571.37","1714.11","03.56"
"08","SUCCESS","13","13","573.85","55","628.85","00","573.85","1721.55","01.58"
"07","SUCCESS","25","25","579.53","55","634.53","00","579.53","1738.58","01.16"
"163","SUCCESS","45","45","597.08","55","652.08","00","597.08","1791.25","17.14"
"78","SUCCESS","20","20","597.8","55","652.8","00","597.8","1793.41","01.85"
"84","SUCCESS","49","49","612.76","55","667.76","00","612.76","1838.29","01.45"
"32","SUCCESS","11","11","625.81","55","680.81","00","625.81","1877.44","01.24"
"36","SUCCESS","30","30","626.49","55","681.49","00","626.49","1879.48","02.38"
"68","SUCCESS","44","44","636.07","55","691.07","00","636.07","1908.22","07.29"
"47","SUCCESS","10","10","649.79","55","704.79","00","649.79","1949.38","02.18"
"58","SUCCESS","13","13","91.83","628.85","720.68","573.85","665.68","275.5","00.32"
"01","SUCCESS","05","05","697.42","55","752.42","00","697.42","2092.27","03.95"
"148","SUCCESS","08","08","242.8","546.5","789.3","491.5","734.3","728.39","08.27"
"17","SUCCESS","12","12","747.5","55","802.5","00","747.5","2242.49","01.96"
"160","SUCCESS","03","03","286.66","516.99","803.65","461.99","748.65","859.97","02.86"
"35","SUCCESS","40","40","757.58","55","812.58","00","757.58","2272.75","02.09"
"76","SUCCESS","14","14","189.62","626.37","815.99","571.37","760.99","568.85","00.42"
"45","SUCCESS","15","15","341.72","475.78","817.5","420.78","762.5","1025.15","01.63"
"77","SUCCESS","04","04","770.42","55","825.42","00","770.42","2311.27","02.21"
"29","SUCCESS","35","35","584.85","258.5","843.35","203.5","788.35","1754.55","01.72"
"21","SUCCESS","07","07","795.96","55","850.96","00","795.96","2387.87","05.22"
"64","SUCCESS","50","50","575.26","300.8","876.06","245.8","821.06","1725.78","02.52"
"193","SUCCESS","43","43","826.34","55","881.34","00","826.34","2479.02","04.33"
"80","SUCCESS","30","30","209.28","681.49","890.77","626.49","835.77","627.84","02.65"
"73","SUCCESS","44","44","234.99","691.07","926.06","636.07","871.06","704.96","00.64"
"12","SUCCESS","21","21","881.1","55","936.1","00","881.1","2643.29","02.22"
