"Cloudlet ID","Status","Data center ID","VM ID","Time","Start Time","Finish Time","Waiting","Completion","RAM Utilization1","RAM Utilization2","RAM Utilization3","RAM Utilization4","RAM Utilization5","RAM Utilization6"
"68","SUCCESS","139","139","113","00.1","113.1","00","113","01","01","01","01","01","01"
"46","SUCCESS","50","50","205","00.1","205.1","00","205","01","01","01","01","01","01"
"10","SUCCESS","61","61","210","00.1","210.1","00","210","01","01","01","01","01","01"
"80","SUCCESS","201","201","215","00.1","215.1","00","215","01","01","01","01","01","01"
"156","SUCCESS","38","38","221","00.1","221.1","00","221","01","01","01","01","01","01"
"63","SUCCESS","110","110","230","00.1","230.1","00","230","01","01","01","01","01","01"
"129","SUCCESS","05","05","243","00.1","243.1","00","243","01","01","01","01","01","01"
"151","SUCCESS","91","91","246","00.1","246.1","00","246","01","01","01","01","01","01"
"49","SUCCESS","137","137","249","00.1","249.1","00","249","01","01","01","01","01","01"
"02","SUCCESS","169","169","266","00.1","266.1","00","266","01","01","01","01","01","01"
"152","SUCCESS","160","160","276","00.1","276.1","00","276","01","01","01","01","01","01"
"114","SUCCESS","172","172","276","00.1","276.1","00","276","01","01","01","01","01","01"
"122","SUCCESS","130","130","279","00.1","279.1","00","279","01","01","01","01","01","01"
"146","SUCCESS","174","174","280","00.1","280.1","00","280","01","01","01","01","01","01"
"26","SUCCESS","127","127","283","00.1","283.1","00","283","01","01","01","01","01","01"
"11","SUCCESS","57","57","290","00.1","290.1","00","290","01","01","01","01","01","01"
"30","SUCCESS","135","135","316","00.1","316.1","00","316","01","01","01","01","01","01"
"37","SUCCESS","124","124","318","00.1","318.1","00","318","01","01","01","01","01","01"
"189","SUCCESS","76","76","319","00.1","319.1","00","319","01","01","01","01","01","01"
"81","SUCCESS","56","56","321","00.1","321.1","00","321","01","01","01","01","01","01"
"142","SUCCESS","121","121","323","00.1","323.1","00","323","01","01","01","01","01","01"
"120","SUCCESS","49","49","333","00.1","333.1","00","333","01","01","01","01","01","01"
"87","SUCCESS","24","24","366","00.1","366.1","00","366","01","01","01","01","01","01"
"44","SUCCESS","67","67","367","00.1","367.1","00","367","01","01","01","01","01","01"
"61","SUCCESS","155","155","374","00.1","374.1","00","374","01","01","01","01","01","01"
"33","SUCCESS","200","200","374","00.1","374.1","00","374","01","01","01","01","01","01"
"20","SUCCESS","60","60","375","00.1","375.1","00","375","01","01","01","01","01","01"
"59","SUCCESS","35","35","403","00.1","403.1","00","403","01","01","01","01","01","01"
"67","SUCCESS","26","26","410","00.1","410.1","00","410","01","01","01","01","01","01"
"90","SUCCESS","123","123","411","00.1","411.1","00","411","01","01","01","01","01","01"
"71","SUCCESS","97","97","413","00.1","413.1","00","413","01","01","01","01","01","01"
"16","SUCCESS","61","61","206","210.1","416.1","210","416","01","01","01","01","01","01"
"39","SUCCESS","175","175","417","00.1","417.1","00","417","01","01","01","01","01","01"
"113","SUCCESS","116","116","418","00.1","418.1","00","418","01","01","01","01","01","01"
"15","SUCCESS","108","108","420","00.1","420.1","00","420","01","01","01","01","01","01"
"143","SUCCESS","158","158","431","00.1","431.1","00","431","01","01","01","01","01","01"
"38","SUCCESS","54","54","432","00.1","432.1","00","432","01","01","01","01","01","01"
"109","SUCCESS","66","66","447","00.1","447.1","00","447","01","01","01","01","01","01"
"131","SUCCESS","184","184","447","00.1","447.1","00","447","01","01","01","01","01","01"
"31","SUCCESS","113","113","448","00.1","448.1","00","448","01","01","01","01","01","01"
"23","SUCCESS","129","129","467","00.1","467.1","00","467","01","01","01","01","01","01"
"119","SUCCESS","75","75","468","00.1","468.1","00","468","01","01","01","01","01","01"
"186","SUCCESS","25","25","472","00.1","472.1","00","472","01","01","01","01","01","01"
"108","SUCCESS","107","107","473","00.1","473.1","00","473","01","01","01","01","01","01"
"145","SUCCESS","153","153","478","00.1","478.1","00","478","01","01","01","01","01","01"
"74","SUCCESS","71","71","479","00.1","479.1","00","479","01","01","01","01","01","01"
"25","SUCCESS","171","171","480","00.1","480.1","00","480","01","01","01","01","01","01"
"153","SUCCESS","151","151","482","00.1","482.1","00","482","01","01","01","01","01","01"
