"Cloudlet ID","Status","Data center ID","VM ID","Time","Start Time","Finish Time","Waiting","Completion","RAM Utilization1","RAM Utilization2","RAM Utilization3","RAM Utilization4","RAM Utilization5","RAM Utilization6"
"16","SUCCESS","03","03","163","11","174","00","163","01","01","01","01","01","01"
"02","SUCCESS","08","08","451","11","462","00","451","01","01","01","01","01","01"
"03","SUCCESS","07","07","460","11","471","00","460","01","01","01","01","01","01"
"01","SUCCESS","04","04","464","11","475","00","464","01","01","01","01","01","01"
"20","SUCCESS","09","09","501","11","512","00","501","01","01","01","01","01","01"
"04","SUCCESS","05","05","511","11","522","00","511","01","01","01","01","01","01"
"29","SUCCESS","03","03","361","174","535","163","524","01","01","01","01","01","01"
"19","SUCCESS","10","10","588","11","599","00","588","01","01","01","01","01","01"
"06","SUCCESS","06","06","679","11","690","00","679","01","01","01","01","01","01"
"07","SUCCESS","08","08","310","462","772","451","761","01","01","01","01","01","01"
"00","SUCCESS","11","11","825","11","836","00","825","01","01","01","01","01","01"
"05","SUCCESS","05","05","388","522","910","511","899","01","01","01","01","01","01"
"12","SUCCESS","07","07","482","471","953","460","942","01","01","01","01","01","01"
"10","SUCCESS","04","04","631","475","1106","464","1095","01","01","01","01","01","01"
"21","SUCCESS","09","09","629","512","1141","501","1130","01","01","01","01","01","01"
"08","SUCCESS","02","02","1262","11","1273","00","1262","01","01","01","01","01","01"
"09","SUCCESS","05","05","392","910","1302","899","1291","01","01","01","01","01","01"
"34","SUCCESS","03","03","902","535","1437","524","1426","01","01","01","01","01","01"
"25","SUCCESS","10","10","979","599","1578","588","1567","01","01","01","01","01","01"
"17","SUCCESS","07","07","680","953","1633","942","1622","01","01","01","01","01","01"
"14","SUCCESS","08","08","914","772","1686","761","1675","01","01","01","01","01","01"
"13","SUCCESS","04","04","626","1106","1732","1095","1721","01","01","01","01","01","01"
"18","SUCCESS","06","06","1080","690","1770","679","1759","01","01","01","01","01","01"
"22","SUCCESS","09","09","780","1141","1921","1130","1910","01","01","01","01","01","01"
"11","SUCCESS","11","11","1093","836","1929","825","1918","01","01","01","01","01","01"
"28","SUCCESS","05","05","834","1302","2136","1291","2125","01","01","01","01","01","01"
"33","Failure","04","04","499","1732","2231","1721","2220","01","01","01","01","01","01"
"24","Failure","11","11","344","1929","2273","1918","2262","01","01","01","01","01","01"
"31","Failure","10","10","773","1578","2351","1567","2340","01","01","01","01","01","01"
"39","Failure","07","07","755","1633","2388","1622","2377","01","01","01","01","01","01"
"48","Failure","03","03","954","1437","2391","1426","2380","01","01","01","01","01","01"
"23","Failure","08","08","748","1686","2434","1675","2423","01","01","01","01","01","01"
"38","Failure","04","04","233","2231","2464","2220","2453","01","01","01","01","01","01"
"30","Failure","06","06","837","1770","2607","1759","2596","01","01","01","01","01","01"
"41","Failure","07","07","257","2388","2645","2377","2634","01","01","01","01","01","01"
"15","Failure","02","02","1381","1273","2654","1262","2643","01","01","01","01","01","01"
"27","Failure","11","11","393","2273","2666","2262","2655","01","01","01","01","01","01"
"26","Failure","09","09","913","1921","2834","1910","2823","01","01","01","01","01","01"
"45","Failure","08","08","419","2434","2853","2423","2842","01","01","01","01","01","01"
"40","Failure","10","10","600","2351","2951","2340","2940","01","01","01","01","01","01"
"49","Failure","03","03","565","2391","2956","2380","2945","01","01","01","01","01","01"
"42","Failure","05","05","985","2136","3121","2125","3110","01","01","01","01","01","01"
"46","Failure","04","04","736","2464","3200","2453","3189","01","01","01","01","01","01"
"43","Failure","06","06","609","2607","3216","2596","3205","01","01","01","01","01","01"
"44","Failure","07","07","704","2645","3349","2634","3338","01","01","01","01","01","01"
"35","Failure","11","11","813","2666","3479","2655","3468","01","01","01","01","01","01"
"32","Failure","09","09","829","2834","3663","2823","3652","01","01","01","01","01","01"
"37","Failure","11","11","457","3479","3936","3468","3925","01","01","01","01","01","01"
"47","Failure","04","04","753","3200","3953","3189","3942","01","01","01","01","01","01"
"36","Failure","09","09","562","3663","4225","3652","4214","01","01","01","01","01","01"
"Makespan using QLearning:","4297.99199039254"
"Total Completion Time:","98845.0"
"Avg Completion Time:","1976.9"
"Total Cost:","66208.0"
"Avg Cost:","1324.16"
"Avg Waiting Time:","1314.82"
"Successful Rate:","0.52"
"Avg CPU Utilization:","Infinity"
"Total Power:","3871998.0"
"Average Ram:","1.0"
