"Cloudlet ID","Status","Data center ID","VM ID","Time","Start Time","Finish Time","Waiting","Completion","Cost","CPU Utilization"
"01","SUCCESS","02","02","675.89","02.2","678.09","00","675.89","2027.66","02.19"
"00","SUCCESS","03","03","736.84","02.2","739.04","00","736.84","2210.51","01.54"
"02","SUCCESS","02","02","512.15","678.09","1190.24","675.89","1188.04","1536.46","03"
"04","SUCCESS","03","03","500.12","739.04","1239.16","736.84","1236.96","1500.36","01.11"
"05","SUCCESS","03","03","281.13","1239.16","1520.29","1236.96","1518.09","843.39","02.87"
"07","SUCCESS","03","03","420.71","1520.29","1941","1518.09","1938.8","1262.14","02.3"
"03","SUCCESS","02","02","903.65","1190.24","2093.89","1188.04","2091.69","2710.97","12.7"
"09","SUCCESS","03","03","415.88","1941","2356.88","1938.8","2354.68","1247.63","01.52"
"06","SUCCESS","02","02","628.26","2093.89","2722.15","2091.69","2719.95","1884.77","01.58"
"11","SUCCESS","03","03","689.07","2356.88","3045.95","2354.68","3043.75","2067.2","12.33"
"08","SUCCESS","02","02","547.84","2722.15","3269.99","2719.95","3267.79","1643.53","04.3"
"12","SUCCESS","03","03","425.21","3045.95","3471.16","3043.75","3468.96","1275.63","01.02"
"10","SUCCESS","02","02","539.92","3269.99","3809.91","3267.79","3807.71","1619.75","02.21"
"14","SUCCESS","03","03","826.76","3471.16","4297.92","3468.96","4295.72","2480.29","01.86"
"13","SUCCESS","02","02","1015.35","3809.91","4825.26","3807.71","4823.06","3046.06","02.91"
"16","SUCCESS","03","03","836.84","4297.92","5134.76","4295.72","5132.56","2510.51","18.84"
"15","SUCCESS","02","02","578.91","4825.26","5404.18","4823.06","5401.98","1736.74","01.32"
"18","SUCCESS","03","03","908.1","5134.76","6042.86","5132.56","6040.66","2724.31","03.22"
"17","SUCCESS","02","02","1032.97","5404.18","6437.15","5401.98","6434.95","3098.92","02.83"
"20","SUCCESS","03","03","574.25","6042.86","6617.1","6040.66","6614.9","1722.74","01.62"
"19","SUCCESS","02","02","800.11","6437.15","7237.27","6434.95","7235.07","2400.34","04.11"
"21","SUCCESS","03","03","820.74","6617.1","7437.85","6614.9","7435.65","2462.23","04.04"
"22","SUCCESS","02","02","592.22","7237.27","7829.49","7235.07","7827.29","1776.66","03.01"
"28","SUCCESS","03","03","572.3","7437.85","8010.15","7435.65","8007.95","1716.91","01.38"
"23","SUCCESS","02","02","547.46","7829.49","8376.95","7827.29","8374.75","1642.39","01.22"
"29","SUCCESS","03","03","542.31","8010.15","8552.46","8007.95","8550.26","1626.92","03.24"
"24","SUCCESS","02","02","906.51","8376.95","9283.46","8374.75","9281.26","2719.53","13.18"
"30","SUCCESS","03","03","776.38","8552.46","9328.84","8550.26","9326.64","2329.13","05.85"
"31","SUCCESS","03","03","486.29","9328.84","9815.13","9326.64","9812.93","1458.88","01.1"
"25","SUCCESS","02","02","792.97","9283.46","10076.43","9281.26","10074.23","2378.91","26.42"
"34","SUCCESS","03","03","698.62","9815.13","10513.75","9812.93","10511.55","2095.86","01.53"
"26","SUCCESS","02","02","677.37","10076.43","10753.8","10074.23","10751.6","2032.1","02.09"
"35","SUCCESS","03","03","361.46","10513.75","10875.21","10511.55","10873.01","1084.39","00.72"
"37","SUCCESS","03","03","525.89","10875.21","11401.1","10873.01","11398.9","1577.66","01.28"
"27","SUCCESS","02","02","676.35","10753.8","11430.15","10751.6","11427.95","2029.06","01.54"
"32","SUCCESS","02","02","572.13","11430.15","12002.28","11427.95","12000.08","1716.38","30.28"
"33","SUCCESS","02","02","636.26","12002.28","12638.55","12000.08","12636.34","1908.79","03.63"
"36","SUCCESS","02","02","363.3","12638.55","13001.85","12636.34","12999.65","1089.9","03"
"38","SUCCESS","02","02","513.26","13001.85","13515.11","12999.65","13512.91","1539.78","03.37"
"39","SUCCESS","02","02","341.86","13515.11","13856.96","13512.91","13854.76","1025.57","01.89"
"Makespan using QLearning:","12303.014413746363"
"Total Completion Time:","272685.75999999995"
"Avg Completion Time:","6817.143999999998"
"Total Cost:","75760.95999999999"
"Avg Cost:","1894.024"
"Avg Waiting Time:","6185.8025"
