"Cloudlet ID","Status","Data center ID","VM ID","Time","Start Time","Finish Time","Waiting","Completion","Cost","CPU Utilization"
"00","SUCCESS","04","04","821.62","00.5","822.12","00","821.62","2464.86","02.27"
"01","SUCCESS","04","04","1097.16","822.12","1919.28","821.62","1918.78","3291.47","04.19"
"02","SUCCESS","02","02","490.12","00.5","490.62","00","490.12","1470.37","05.68"
"03","SUCCESS","02","02","682.36","490.62","1172.98","490.12","1172.48","2047.07","05.99"
"04","SUCCESS","03","03","767.59","00.5","768.09","00","767.59","2302.77","01.87"
"05","SUCCESS","04","04","984.77","1919.28","2904.05","1918.78","2903.55","2954.31","27.79"
"06","SUCCESS","03","03","556.51","768.09","1324.6","767.59","1324.1","1669.52","01.74"
"07","SUCCESS","02","02","103.4","1172.98","1276.38","1172.48","1275.88","310.2","00.35"
"08","SUCCESS","04","04","491.9","2904.05","3395.95","2903.55","3395.45","1475.7","01.82"
"09","SUCCESS","06","06","679.3","00.5","679.8","00","679.3","2037.9","02.86"
"10","SUCCESS","06","06","656.06","679.8","1335.86","679.3","1335.36","1968.19","01.79"
"11","SUCCESS","05","05","718.87","00.5","719.37","00","718.87","2156.62","07.24"
"12","SUCCESS","05","05","743.88","719.37","1463.26","718.87","1462.76","2231.65","02.59"
"13","SUCCESS","04","04","1066.42","3395.95","4462.36","3395.45","4461.86","3199.26","03.79"
"14","SUCCESS","05","05","849.88","1463.26","2313.14","1462.76","2312.64","2549.65","01.69"
"15","SUCCESS","04","04","729.36","4462.36","5191.73","4461.86","5191.23","2188.09","03.4"
"16","SUCCESS","06","06","824.23","1335.86","2160.1","1335.36","2159.6","2472.7","01.72"
"17","SUCCESS","05","05","755.4","2313.14","3068.54","2312.64","3068.04","2266.21","01.91"
"18","SUCCESS","04","04","759.46","5191.73","5951.19","5191.23","5950.69","2278.37","01.6"
"19","SUCCESS","06","06","421.86","2160.1","2581.95","2159.6","2581.45","1265.57","03.77"
"20","SUCCESS","04","04","622.87","5951.19","6574.06","5950.69","6573.56","1868.61","06.05"
"21","SUCCESS","05","05","472.5","3068.54","3541.05","3068.04","3540.55","1417.5","02.85"
"22","SUCCESS","02","02","489.41","1276.38","1765.79","1275.88","1765.29","1468.24","02.19"
"23","SUCCESS","06","06","488.49","2581.95","3070.44","2581.45","3069.94","1465.47","01"
"24","SUCCESS","04","04","452.71","6574.06","7026.77","6573.56","7026.27","1358.14","05.93"
"25","SUCCESS","02","02","404.36","1765.79","2170.16","1765.29","2169.66","1213.09","05.35"
"26","SUCCESS","02","02","435.74","2170.16","2605.9","2169.66","2605.4","1307.23","01.3"
"27","SUCCESS","05","05","158.66","3541.05","3699.7","3540.55","3699.2","475.97","00.55"
"28","SUCCESS","04","04","538.77","7026.77","7565.54","7026.27","7565.04","1616.32","01.72"
"29","SUCCESS","06","06","344.25","3070.44","3414.69","3069.94","3414.19","1032.74","01.31"
"30","SUCCESS","02","02","467.91","2605.9","3073.8","2605.4","3073.3","1403.72","00.96"
"31","SUCCESS","05","05","603.56","3699.7","4303.26","3699.2","4302.76","1810.68","12.67"
"32","SUCCESS","05","05","756.11","4303.26","5059.37","4302.76","5058.87","2268.33","04.25"
"33","SUCCESS","03","03","376.87","1324.6","1701.47","1324.1","1700.97","1130.62","01.3"
"34","SUCCESS","06","06","1053.88","3414.69","4468.57","3414.19","4468.07","3161.63","18.31"
"35","SUCCESS","03","03","674.01","1701.47","2375.48","1700.97","2374.98","2022.03","17.27"
"36","SUCCESS","03","03","617.09","2375.48","2992.57","2374.98","2992.07","1851.27","06.15"
"37","SUCCESS","03","03","677.64","2992.57","3670.21","2992.07","3669.71","2032.91","04.69"
"38","SUCCESS","05","05","264.35","5059.37","5323.72","5058.87","5323.22","793.04","00.95"
"39","SUCCESS","03","03","498.89","3670.21","4169.1","3669.71","4168.6","1496.68","01.27"
"40","SUCCESS","03","03","649.93","4169.1","4819.03","4168.6","4818.53","1949.78","01.39"
"41","SUCCESS","02","02","737.44","3073.8","3811.25","3073.3","3810.75","2212.33","01.5"
"42","SUCCESS","02","02","586.34","3811.25","4397.59","3810.75","4397.09","1759.01","05.99"
"43","SUCCESS","05","05","692.76","5323.72","6016.48","5323.22","6015.98","2078.29","01.61"
"44","SUCCESS","05","05","127.88","6016.48","6144.36","6015.98","6143.86","383.65","01.21"
"45","SUCCESS","02","02","713.6","4397.59","5111.18","4397.09","5110.68","2140.79","03.72"
"46","SUCCESS","03","03","638.37","4819.03","5457.39","4818.53","5456.89","1915.1","04.27"
"47","SUCCESS","05","05","954.64","6144.36","7099.01","6143.86","7098.51","2863.93","01.95"
"48","SUCCESS","03","03","113.77","5457.39","5571.16","5456.89","5570.66","341.31","00.62"
"49","SUCCESS","03","03","626.71","5571.16","6197.88","5570.66","6197.38","1880.14","01.37"
"50","SUCCESS","03","03","596.54","6197.88","6794.42","6197.38","6793.92","1789.62","01.91"
"51","SUCCESS","02","02","393.53","5111.18","5504.72","5110.68","5504.22","1180.6","06.17"
"52","SUCCESS","04","04","897.96","7565.54","8463.5","7565.04","8463","2693.88","07.32"
"53","SUCCESS","04","04","895.24","8463.5","9358.75","8463","9358.25","2685.73","03.28"
"54","SUCCESS","06","06","562.23","4468.57","5030.79","4468.07","5030.29","1686.68","01.12"
"55","SUCCESS","06","06","488.99","5030.79","5519.78","5030.29","5519.28","1466.97","06.89"
"56","SUCCESS","03","03","810.23","6794.42","7604.64","6793.92","7604.14","2430.68","05.81"
"57","SUCCESS","04","04","403.19","9358.75","9761.93","9358.25","9761.43","1209.56","01.7"
"58","SUCCESS","04","04","760.63","9761.93","10522.57","9761.43","10522.07","2281.9","08.83"
"59","SUCCESS","06","06","728.74","5519.78","6248.52","5519.28","6248.02","2186.22","01.67"
"60","SUCCESS","02","02","715.78","5504.72","6220.49","5504.22","6219.99","2147.33","01.61"
"61","SUCCESS","05","05","457.97","7099.01","7556.97","7098.51","7556.47","1373.9","02.56"
"62","SUCCESS","05","05","734.59","7556.97","8291.56","7556.47","8291.06","2203.76","13.45"
"63","SUCCESS","05","05","968.59","8291.56","9260.15","8291.06","9259.65","2905.76","15.98"
"64","SUCCESS","03","03","932.21","7604.64","8536.85","7604.14","8536.35","2796.63","03.47"
"65","SUCCESS","06","06","326.45","6248.52","6574.97","6248.02","6574.47","979.35","01.11"
"66","SUCCESS","06","06","1070.34","6574.97","7645.31","6574.47","7644.81","3211.02","04.8"
"67","SUCCESS","03","03","504.99","8536.85","9041.84","8536.35","9041.34","1514.96","01.65"
"68","SUCCESS","04","04","524.12","10522.57","11046.68","10522.07","11046.18","1572.35","01.31"
"69","SUCCESS","04","04","445.49","11046.68","11492.17","11046.18","11491.67","1336.46","01.3"
"70","SUCCESS","06","06","347.97","7645.31","7993.28","7644.81","7992.78","1043.91","01.66"
"71","SUCCESS","02","02","265.41","6220.49","6485.91","6219.99","6485.41","796.24","06.48"
"72","SUCCESS","05","05","824.22","9260.15","10084.37","9259.65","10083.87","2472.67","01.69"
"73","SUCCESS","03","03","791.46","9041.84","9833.3","9041.34","9832.8","2374.38","01.78"
"74","SUCCESS","05","05","448.65","10084.37","10533.02","10083.87","10532.52","1345.96","02.23"
"75","SUCCESS","03","03","794.07","9833.3","10627.37","9832.8","10626.87","2382.21","05.87"
"76","SUCCESS","04","04","759.39","11492.17","12251.56","11491.67","12251.06","2278.17","01.82"
"77","SUCCESS","03","03","224","10627.37","10851.37","10626.87","10850.87","671.99","01.5"
"78","SUCCESS","05","05","936.02","10533.02","11469.05","10532.52","11468.55","2808.06","04.94"
"79","SUCCESS","03","03","767.25","10851.37","11618.62","10850.87","11618.12","2301.75","02.35"
"80","SUCCESS","04","04","921.94","12251.56","13173.5","12251.06","13173","2765.82","29.84"
"81","SUCCESS","05","05","586.64","11469.05","12055.68","11468.55","12055.18","1759.92","01.21"
"82","SUCCESS","06","06","679.72","7993.28","8673","7992.78","8672.5","2039.15","11.93"
"83","SUCCESS","04","04","1043.93","13173.5","14217.43","13173","14216.93","3131.8","02.64"
"84","SUCCESS","04","04","898.72","14217.43","15116.15","14216.93","15115.65","2696.15","10.41"
"85","SUCCESS","06","06","488.49","8673","9161.49","8672.5","9160.99","1465.48","05.42"
"86","SUCCESS","02","02","501.19","6485.91","6987.09","6485.41","6986.59","1503.56","04.39"
