"Cloudlet ID","Status","Data center ID","VM ID","Time","Start Time","Finish Time","Waiting","Completion","Cost","CPU Utilization"
"00","SUCCESS","03","03","211.11","00.5","211.61","00","211.11","633.32","00.93"
"02","SUCCESS","02","02","591.77","00.5","592.27","00","591.77","1775.3","01.34"
"06","SUCCESS","05","05","667.92","00.5","668.42","00","667.92","2003.75","01.68"
"03","SUCCESS","06","06","751.87","00.5","752.37","00","751.87","2255.62","03.08"
"09","SUCCESS","02","02","261.05","592.27","853.32","591.77","852.82","783.15","00.51"
"01","SUCCESS","04","04","973.11","00.5","973.61","00","973.11","2919.33","04.1"
"07","SUCCESS","05","05","672.3","668.42","1340.72","667.92","1340.22","2016.9","02.54"
"05","SUCCESS","06","06","626.41","752.37","1378.78","751.87","1378.28","1879.22","08.26"
"08","SUCCESS","05","05","178.3","1340.72","1519.01","1340.22","1518.51","534.89","00.59"
"04","SUCCESS","04","04","987.62","973.61","1961.23","973.11","1960.73","2962.87","05.88"
"Makespan using QLearning:","2068.64332871887"
"Total Completion Time:","10246.34"
"Avg Completion Time:","1024.634"
"Total Cost:","17764.35"
"Avg Cost:","1776.435"
"Avg Waiting Time:","432.4889999999999"
