"Cloudlet ID","Status","Data center ID","VM ID","Time","Start Time","Finish Time","Waiting","Completion","Cost","CPU Utilization"
"01","SUCCESS","09","09","137.34","08.8","146.14","00","137.34","412.02","00.42"
"06","SUCCESS","07","07","306.9","08.8","315.7","00","306.9","920.69","19.94"
"09","SUCCESS","09","09","431.61","146.14","577.75","137.34","568.95","1294.84","01.37"
"02","SUCCESS","02","02","624.21","08.8","633.01","00","624.21","1872.63","04.75"
"00","SUCCESS","03","03","745.82","08.8","754.62","00","745.82","2237.45","01.78"
"04","SUCCESS","06","06","752.37","08.8","761.17","00","752.37","2257.1","03.07"
"03","SUCCESS","02","02","232.34","633.01","865.35","624.21","856.55","697.01","01.2"
"07","SUCCESS","06","06","411.11","761.17","1172.28","752.37","1163.48","1233.34","00.84"
"08","SUCCESS","07","07","900.24","315.7","1215.93","306.9","1207.13","2700.71","02.07"
"05","SUCCESS","02","02","743.5","865.35","1608.85","856.55","1600.05","2230.49","02.53"
"Makespan using QLearning:","1683.2950209832889"
"Total Completion Time:","7962.800000000001"
"Avg Completion Time:","796.2800000000001"
"Total Cost:","15856.28"
"Avg Cost:","1585.6280000000002"
"Avg Waiting Time:","267.73699999999997"
