"Cloudlet ID","Status","Data center ID","VM ID","Time","Start Time","Finish Time","Waiting","Completion","Cost","CPU Utilization"
"01","SUCCESS","02","02","557.22","00.1","557.32","00","557.22","1671.66","03.78"
"00","SUCCESS","03","03","743.89","00.1","743.99","00","743.89","2231.66","04.25"
"02","SUCCESS","02","02","893.88","557.32","1451.2","557.22","1451.1","2681.65","03.02"
"04","SUCCESS","03","03","935.03","743.99","1679.02","743.89","1678.92","2805.1","05.02"
"03","SUCCESS","02","02","951.06","1451.2","2402.26","1451.1","2402.16","2853.18","01.94"
"08","SUCCESS","03","03","745.89","1679.02","2424.91","1678.92","2424.81","2237.66","15.41"
"09","SUCCESS","03","03","622.84","2424.91","3047.75","2424.81","3047.65","1868.53","02.48"
"11","SUCCESS","03","03","285.77","3047.75","3333.52","3047.65","3333.42","857.3","01.66"
"05","SUCCESS","02","02","969.66","2402.26","3371.93","2402.16","3371.83","2908.99","02.2"
"12","SUCCESS","03","03","647.24","3333.52","3980.76","3333.42","3980.66","1941.73","02.51"
"06","SUCCESS","02","02","777.49","3371.93","4149.42","3371.83","4149.32","2332.46","02.01"
"13","SUCCESS","03","03","600.32","3980.76","4581.08","3980.66","4580.98","1800.96","27.46"
"07","SUCCESS","02","02","660.48","4149.42","4809.9","4149.32","4809.8","1981.45","06.93"
"15","SUCCESS","03","03","360.1","4581.08","4941.18","4580.98","4941.08","1080.3","00.85"
"19","SUCCESS","03","03","467.3","4941.18","5408.48","4941.08","5408.38","1401.9","01.03"
"10","SUCCESS","02","02","646.8","4809.9","5456.7","4809.8","5456.6","1940.41","04.16"
"21","SUCCESS","03","03","781.81","5408.48","6190.29","5408.38","6190.19","2345.43","06.74"
"14","SUCCESS","02","02","921.29","5456.7","6377.99","5456.6","6377.89","2763.87","02.15"
"16","SUCCESS","02","02","320.77","6377.99","6698.77","6377.89","6698.67","962.32","04.58"
"22","SUCCESS","03","03","530.25","6190.29","6720.54","6190.19","6720.44","1590.74","01.2"
"17","SUCCESS","02","02","820.15","6698.77","7518.91","6698.67","7518.81","2460.44","11.78"
"27","SUCCESS","03","03","850.67","6720.54","7571.21","6720.44","7571.11","2552","04.18"
