"Cloudlet ID","Status","Data center ID","VM ID","Time","Start Time","Finish Time","Waiting","Completion","RAM Utilization1","RAM Utilization2","RAM Utilization3","RAM Utilization4","RAM Utilization5","RAM Utilization6"
"46","SUCCESS","195","195","64","20","84","00","64","01","01","01","01","01","01"
"78","SUCCESS","51","51","94","20","114","00","94","01","01","01","01","01","01"
"80","SUCCESS","132","132","115","20","135","00","115","01","01","01","01","01","01"
"24","SUCCESS","185","185","128","20","148","00","128","01","01","01","01","01","01"
"479","SUCCESS","121","121","130","20","150","00","130","01","01","01","01","01","01"
"118","SUCCESS","188","188","146","20","166","00","146","01","01","01","01","01","01"
"642","SUCCESS","56","56","166","20","186","00","166","01","01","01","01","01","01"
"301","SUCCESS","60","60","167","20","187","00","167","01","01","01","01","01","01"
"30","SUCCESS","193","193","187","20","207","00","187","01","01","01","01","01","01"
"11","SUCCESS","182","182","198","20","218","00","198","01","01","01","01","01","01"
"249","SUCCESS","86","86","205","20","225","00","205","01","01","01","01","01","01"
"88","SUCCESS","113","113","206","20","226","00","206","01","01","01","01","01","01"
"240","SUCCESS","46","46","211","20","231","00","211","01","01","01","01","01","01"
"274","SUCCESS","32","32","212","20","232","00","212","01","01","01","01","01","01"
"57","SUCCESS","49","49","212","20","232","00","212","01","01","01","01","01","01"
"31","SUCCESS","21","21","223","20","243","00","223","01","01","01","01","01","01"
"48","SUCCESS","20","20","227","20","247","00","227","01","01","01","01","01","01"
"211","SUCCESS","112","112","227","20","247","00","227","01","01","01","01","01","01"
"357","SUCCESS","192","192","231","20","251","00","231","01","01","01","01","01","01"
"09","SUCCESS","162","162","250","20","270","00","250","01","01","01","01","01","01"
"433","SUCCESS","81","81","252","20","272","00","252","01","01","01","01","01","01"
"389","SUCCESS","28","28","257","20","277","00","257","01","01","01","01","01","01"
"184","SUCCESS","201","201","266","20","286","00","266","01","01","01","01","01","01"
"20","SUCCESS","101","101","269","20","289","00","269","01","01","01","01","01","01"
"204","SUCCESS","18","18","278","20","298","00","278","01","01","01","01","01","01"
