"Cloudlet ID","Status","Data center ID","VM ID","Time","Start Time","Finish Time","Waiting","Completion","RAM Utilization1","RAM Utilization2","RAM Utilization3","RAM Utilization4","RAM Utilization5","RAM Utilization6"
"06","SUCCESS","11","11","234","11","245","00","234","01","01","01","01","01","01"
"15","SUCCESS","10","10","326","11","337","00","326","01","01","01","01","01","01"
"09","SUCCESS","09","09","498","11","509","00","498","01","01","01","01","01","01"
"21","SUCCESS","07","07","525","11","536","00","525","01","01","01","01","01","01"
"07","SUCCESS","08","08","579","11","590","00","579","01","01","01","01","01","01"
"08","SUCCESS","11","11","460","245","705","234","694","01","01","01","01","01","01"
"00","SUCCESS","05","05","707","11","718","00","707","01","01","01","01","01","01"
"01","SUCCESS","06","06","757","11","768","00","757","01","01","01","01","01","01"
"11","SUCCESS","08","08","252","590","842","579","831","01","01","01","01","01","01"
"13","SUCCESS","04","04","838","11","849","00","838","01","01","01","01","01","01"
"05","SUCCESS","03","03","953","11","964","00","953","01","01","01","01","01","01"
"17","SUCCESS","03","03","216","964","1180","953","1169","01","01","01","01","01","01"
"36","SUCCESS","07","07","670","536","1206","525","1195","01","01","01","01","01","01"
"22","SUCCESS","09","09","738","509","1247","498","1236","01","01","01","01","01","01"
"02","SUCCESS","06","06","513","768","1281","757","1270","01","01","01","01","01","01"
"03","SUCCESS","05","05","632","718","1350","707","1339","01","01","01","01","01","01"
"34","SUCCESS","04","04","522","849","1371","838","1360","01","01","01","01","01","01"
"14","SUCCESS","11","11","771","705","1476","694","1465","01","01","01","01","01","01"
"04","SUCCESS","02","02","1484","11","1495","00","1484","01","01","01","01","01","01"
"23","SUCCESS","03","03","434","1180","1614","1169","1603","01","01","01","01","01","01"
"35","SUCCESS","04","04","356","1371","1727","1360","1716","01","01","01","01","01","01"
"31","SUCCESS","09","09","501","1247","1748","1236","1737","01","01","01","01","01","01"
"10","SUCCESS","05","05","670","1350","2020","1339","2009","01","01","01","01","01","01"
"20","SUCCESS","06","06","756","1281","2037","1270","2026","01","01","01","01","01","01"
"16","Failure","11","11","728","1476","2204","1465","2193","01","01","01","01","01","01"
"19","Failure","11","11","387","2204","2591","2193","2580","01","01","01","01","01","01"
"24","Failure","06","06","686","2037","2723","2026","2712","01","01","01","01","01","01"
"18","Failure","05","05","822","2020","2842","2009","2831","01","01","01","01","01","01"
"12","Failure","02","02","1362","1495","2857","1484","2846","01","01","01","01","01","01"
"27","Failure","11","11","638","2591","3229","2580","3218","01","01","01","01","01","01"
"26","Failure","02","02","441","2857","3298","2846","3287","01","01","01","01","01","01"
"25","Failure","06","06","820","2723","3543","2712","3532","01","01","01","01","01","01"
"28","Failure","05","05","806","2842","3648","2831","3637","01","01","01","01","01","01"
"39","Failure","02","02","702","3298","4000","3287","3989","01","01","01","01","01","01"
"29","Failure","11","11","995","3229","4224","3218","4213","01","01","01","01","01","01"
"37","Failure","06","06","704","3543","4247","3532","4236","01","01","01","01","01","01"
"30","Failure","05","05","798","3648","4446","3637","4435","01","01","01","01","01","01"
"38","Failure","06","06","516","4247","4763","4236","4752","01","01","01","01","01","01"
"32","Failure","05","05","358","4446","4804","4435","4793","01","01","01","01","01","01"
"33","Failure","05","05","419","4804","5223","4793","5212","01","01","01","01","01","01"
"Makespan using QLearning:","4259.371722273426"
"Total Completion Time:","85017.0"
"Avg Completion Time:","2125.425"
"Total Cost:","51148.0"
"Avg Cost:","1278.7"
"Avg Waiting Time:","1486.075"
"Successful Rate:","0.6"
"Avg CPU Utilization:","Infinity"
"Total Power:","2990988.0"
"Average Ram:","1.0"
