"Cloudlet ID","Status","Data center ID","VM ID","Time","Start Time","Finish Time","Waiting","Completion","RAM Utilization1","RAM Utilization2","RAM Utilization3","RAM Utilization4","RAM Utilization5","RAM Utilization6"
"00","SUCCESS","06","06","1036","01","1037","00","1036","01","01","01","01","01","01"
"01","SUCCESS","06","06","758","1037","1795","1036","1794","01","01","01","01","01","01"
"02","SUCCESS","07","07","548","01","549","00","548","01","01","01","01","01","01"
"03","SUCCESS","04","04","364","01","365","00","364","01","01","01","01","01","01"
"04","SUCCESS","10","10","556","01","557","00","556","01","01","01","01","01","01"
"05","SUCCESS","11","11","940","01","941","00","940","01","01","01","01","01","01"
"06","SUCCESS","07","07","639","549","1188","548","1187","01","01","01","01","01","01"
"07","SUCCESS","07","07","497","1188","1685","1187","1684","01","01","01","01","01","01"
"08","Failure","06","06","622","1795","2417","1794","2416","01","01","01","01","01","01"
"09","SUCCESS","10","10","595","557","1152","556","1151","01","01","01","01","01","01"
"10","SUCCESS","08","08","624","01","625","00","624","01","01","01","01","01","01"
"11","Failure","06","06","331","2417","2748","2416","2747","01","01","01","01","01","01"
"12","SUCCESS","05","05","148","01","149","00","148","01","01","01","01","01","01"
"13","SUCCESS","07","07","190","1685","1875","1684","1874","01","01","01","01","01","01"
"14","SUCCESS","03","03","345","01","346","00","345","01","01","01","01","01","01"
"15","Failure","06","06","306","2748","3054","2747","3053","01","01","01","01","01","01"
"16","SUCCESS","03","03","659","346","1005","345","1004","01","01","01","01","01","01"
"17","SUCCESS","03","03","216","1005","1221","1004","1220","01","01","01","01","01","01"
"18","SUCCESS","04","04","860","365","1225","364","1224","01","01","01","01","01","01"
"19","SUCCESS","03","03","658","1221","1879","1220","1878","01","01","01","01","01","01"
"20","SUCCESS","08","08","593","625","1218","624","1217","01","01","01","01","01","01"
"21","SUCCESS","09","09","754","01","755","00","754","01","01","01","01","01","01"
"22","SUCCESS","11","11","350","941","1291","940","1290","01","01","01","01","01","01"
"23","Failure","07","07","339","1875","2214","1874","2213","01","01","01","01","01","01"
"24","SUCCESS","04","04","806","1225","2031","1224","2030","01","01","01","01","01","01"
"25","SUCCESS","10","10","961","1152","2113","1151","2112","01","01","01","01","01","01"
"26","Failure","06","06","704","3054","3758","3053","3757","01","01","01","01","01","01"
"27","SUCCESS","02","02","1116","01","1117","00","1116","01","01","01","01","01","01"
"28","SUCCESS","09","09","817","755","1572","754","1571","01","01","01","01","01","01"
"29","Failure","06","06","567","3758","4325","3757","4324","01","01","01","01","01","01"
"30","Failure","10","10","502","2113","2615","2112","2614","01","01","01","01","01","01"
"31","Failure","07","07","454","2214","2668","2213","2667","01","01","01","01","01","01"
"32","Failure","02","02","1324","1117","2441","1116","2440","01","01","01","01","01","01"
"33","SUCCESS","08","08","696","1218","1914","1217","1913","01","01","01","01","01","01"
"34","Failure","03","03","390","1879","2269","1878","2268","01","01","01","01","01","01"
"35","Failure","08","08","317","1914","2231","1913","2230","01","01","01","01","01","01"
"36","Failure","06","06","971","4325","5296","4324","5295","01","01","01","01","01","01"
"37","Failure","04","04","640","2031","2671","2030","2670","01","01","01","01","01","01"
"38","Failure","02","02","632","2441","3073","2440","3072","01","01","01","01","01","01"
"39","Failure","07","07","502","2668","3170","2667","3169","01","01","01","01","01","01"
"Makespan using QLearning:","3954.6494740801954"
"Total Completion Time:","74515.0"
"Avg Completion Time:","1862.875"
"Total Cost:","48654.0"
"Avg Cost:","1216.35"
"Avg Waiting Time:","1254.7"
"Successful Rate:","0.625"
"Avg CPU Utilization:","2.3080645161290323"
"Total Power:","2845089.0"
"Average Ram:","1.0"
