"Cloudlet ID","Status","Data center ID","VM ID","Time","Start Time","Finish Time","Waiting","Completion","RAM Utilization1","RAM Utilization2","RAM Utilization3","RAM Utilization4","RAM Utilization5","RAM Utilization6"
"03","SUCCESS","07","07","301","11","312","00","301","01","01","01","01","01","01"
"06","SUCCESS","09","09","381","11","392","00","381","01","01","01","01","01","01"
"02","SUCCESS","11","11","387","11","398","00","387","01","01","01","01","01","01"
"07","SUCCESS","03","03","396","11","407","00","396","01","01","01","01","01","01"
"01","SUCCESS","05","05","457","11","468","00","457","01","01","01","01","01","01"
"04","SUCCESS","06","06","491","11","502","00","491","01","01","01","01","01","01"
"11","SUCCESS","10","10","581","11","592","00","581","01","01","01","01","01","01"
"00","SUCCESS","08","08","599","11","610","00","599","01","01","01","01","01","01"
"20","SUCCESS","09","09","302","392","694","381","683","01","01","01","01","01","01"
"08","SUCCESS","11","11","506","398","904","387","893","01","01","01","01","01","01"
"13","SUCCESS","04","04","921","11","932","00","921","01","01","01","01","01","01"
"05","SUCCESS","05","05","472","468","940","457","929","01","01","01","01","01","01"
"10","SUCCESS","06","06","520","502","1022","491","1011","01","01","01","01","01","01"
"09","SUCCESS","03","03","644","407","1051","396","1040","01","01","01","01","01","01"
"27","SUCCESS","10","10","509","592","1101","581","1090","01","01","01","01","01","01"
"12","SUCCESS","05","05","164","940","1104","929","1093","01","01","01","01","01","01"
"22","SUCCESS","07","07","901","312","1213","301","1202","01","01","01","01","01","01"
"18","SUCCESS","03","03","297","1051","1348","1040","1337","01","01","01","01","01","01"
"14","SUCCESS","02","02","1418","11","1429","00","1418","01","01","01","01","01","01"
"32","SUCCESS","05","05","394","1104","1498","1093","1487","01","01","01","01","01","01"
"21","SUCCESS","09","09","830","694","1524","683","1513","01","01","01","01","01","01"
"15","SUCCESS","04","04","678","932","1610","921","1599","01","01","01","01","01","01"
"29","SUCCESS","06","06","624","1022","1646","1011","1635","01","01","01","01","01","01"
"16","SUCCESS","08","08","1084","610","1694","599","1683","01","01","01","01","01","01"
"31","SUCCESS","02","02","391","1429","1820","1418","1809","01","01","01","01","01","01"
"38","SUCCESS","11","11","1013","904","1917","893","1906","01","01","01","01","01","01"
"25","SUCCESS","07","07","754","1213","1967","1202","1956","01","01","01","01","01","01"
"23","SUCCESS","09","09","503","1524","2027","1513","2016","01","01","01","01","01","01"
"17","SUCCESS","04","04","446","1610","2056","1599","2045","01","01","01","01","01","01"
"19","Failure","08","08","622","1694","2316","1683","2305","01","01","01","01","01","01"
"36","Failure","02","02","573","1820","2393","1809","2382","01","01","01","01","01","01"
"30","Failure","06","06","763","1646","2409","1635","2398","01","01","01","01","01","01"
"35","Failure","06","06","130","2409","2539","2398","2528","01","01","01","01","01","01"
"24","Failure","04","04","886","2056","2942","2045","2931","01","01","01","01","01","01"
"33","Failure","07","07","1069","1967","3036","1956","3025","01","01","01","01","01","01"
"34","Failure","08","08","731","2316","3047","2305","3036","01","01","01","01","01","01"
"39","Failure","02","02","772","2393","3165","2382","3154","01","01","01","01","01","01"
"37","Failure","06","06","774","2539","3313","2528","3302","01","01","01","01","01","01"
"26","Failure","04","04","448","2942","3390","2931","3379","01","01","01","01","01","01"
"28","Failure","04","04","573","3390","3963","3379","3952","01","01","01","01","01","01"
"Makespan using QLearning:","3748.589340576551"
"Total Completion Time:","65251.0"
"Avg Completion Time:","1631.275"
"Total Cost:","48610.0"
"Avg Cost:","1215.25"
"Avg Waiting Time:","1023.65"
"Successful Rate:","0.725"
"Avg CPU Utilization:","2.2778819119025306"
"Total Power:","2842515.0"
"Average Ram:","1.0"
