"Cloudlet ID","Status","Data center ID","VM ID","Time","Start Time","Finish Time","Waiting","Completion","Cost","CPU Utilization"
"15","SUCCESS","04","04","245.65","00.1","245.75","00","245.65","736.96","01.22"
"02","SUCCESS","08","08","509.25","00.1","509.35","00","509.25","1527.75","03"
"00","SUCCESS","09","09","515.97","00.1","516.07","00","515.97","1547.9","01.01"
"07","SUCCESS","07","07","529.7","00.1","529.8","00","529.7","1589.1","01.82"
"06","SUCCESS","06","06","643.25","00.1","643.35","00","643.25","1929.74","07.35"
"01","SUCCESS","05","05","694.25","00.1","694.35","00","694.25","2082.74","04.13"
"05","SUCCESS","03","03","725.18","00.1","725.28","00","725.18","2175.55","05.42"
"03","SUCCESS","02","02","729.5","00.1","729.6","00","729.5","2188.5","02.04"
"13","SUCCESS","09","09","306.36","516.07","822.42","515.97","822.32","919.07","01.44"
"04","SUCCESS","08","08","345.25","509.35","854.6","509.25","854.5","1035.74","01.36"
"25","SUCCESS","04","04","656.82","245.75","902.57","245.65","902.47","1970.46","01.3"
"18","SUCCESS","06","06","673.75","643.35","1317.1","643.25","1317","2021.26","06.68"
"32","SUCCESS","04","04","427.98","902.57","1330.56","902.47","1330.46","1283.95","05.98"
"08","SUCCESS","03","03","621.92","725.28","1347.2","725.18","1347.1","1865.76","03.33"
"16","SUCCESS","05","05","720.94","694.35","1415.29","694.25","1415.18","2162.82","07.63"
"10","SUCCESS","07","07","956.25","529.8","1486.05","529.7","1485.95","2868.76","08.79"
"12","SUCCESS","02","02","813.79","729.6","1543.39","729.5","1543.29","2441.38","02.8"
"11","SUCCESS","07","07","160.14","1486.05","1646.19","1485.95","1646.09","480.43","00.35"
"20","SUCCESS","05","05","249.67","1415.29","1664.95","1415.19","1664.85","749","02.62"
"27","SUCCESS","09","09","873.66","822.42","1696.09","822.32","1695.99","2620.99","06.17"
"22","SUCCESS","07","07","112.74","1646.19","1758.94","1646.09","1758.84","338.23","00.37"
"36","SUCCESS","04","04","454.1","1330.56","1784.66","1330.46","1784.56","1362.31","01.18"
"09","SUCCESS","08","08","1043.93","854.6","1898.52","854.5","1898.42","3131.78","02.09"
"19","SUCCESS","03","03","667.65","1347.2","2014.85","1347.1","2014.75","2002.95","05.2"
"21","SUCCESS","06","06","714.38","1317.1","2031.48","1317","2031.38","2143.13","01.53"
"33","SUCCESS","09","09","405.19","1696.09","2101.28","1695.99","2101.18","1215.56","27.11"
"26","SUCCESS","05","05","525.06","1664.95","2190.01","1664.85","2189.91","1575.18","02.28"
"14","SUCCESS","02","02","757.07","1543.39","2300.46","1543.29","2300.36","2271.2","02.02"
"35","SUCCESS","09","09","215.96","2101.28","2317.24","2101.18","2317.14","647.89","02.41"
"38","SUCCESS","09","09","244.28","2317.24","2561.52","2317.14","2561.42","732.84","01.46"
"46","SUCCESS","04","04","777.48","1784.66","2562.15","1784.56","2562.05","2332.45","14.08"
"31","SUCCESS","07","07","832.27","1758.94","2591.21","1758.84","2591.11","2496.81","02.93"
"24","SUCCESS","08","08","728.9","1898.52","2627.42","1898.42","2627.32","2186.7","04.17"
"29","SUCCESS","03","03","719.5","2014.85","2734.35","2014.75","2734.25","2158.5","03.47"
"42","SUCCESS","06","06","842.41","2031.48","2873.88","2031.38","2873.78","2527.22","02.03"
"47","SUCCESS","04","04","564.7","2562.15","3126.85","2562.05","3126.75","1694.11","02.26"
"17","SUCCESS","02","02","879.08","2300.46","3179.54","2300.36","3179.44","2637.23","09.2"
"37","SUCCESS","05","05","996.17","2190.01","3186.18","2189.91","3186.08","2988.51","34.49"
"39","SUCCESS","07","07","725.93","2591.21","3317.14","2591.11","3317.04","2177.79","04.06"
"34","SUCCESS","08","08","708.91","2627.42","3336.33","2627.32","3336.23","2126.73","07.1"
"58","SUCCESS","09","09","813.67","2561.52","3375.19","2561.42","3375.09","2441.02","07.52"
"45","SUCCESS","06","06","548.45","2873.88","3422.33","2873.78","3422.23","1645.35","06.08"
"51","SUCCESS","03","03","794.15","2734.35","3528.5","2734.25","3528.4","2382.45","04.39"
"48","SUCCESS","04","04","436.01","3126.85","3562.85","3126.75","3562.75","1308.02","01.73"
"40","SUCCESS","07","07","294.42","3317.14","3611.55","3317.04","3611.45","883.25","03.08"
"59","SUCCESS","08","08","462.28","3336.33","3798.61","3336.23","3798.51","1386.83","07.82"
"66","SUCCESS","09","09","455.91","3375.19","3831.1","3375.09","3831","1367.74","00.95"
"41","SUCCESS","05","05","674.35","3186.18","3860.53","3186.08","3860.43","2023.04","01.83"
"52","SUCCESS","07","07","343.76","3611.55","3955.32","3611.45","3955.22","1031.29","01.08"
"23","SUCCESS","02","02","798.26","3179.54","3977.8","3179.44","3977.7","2394.77","12.16"
"68","SUCCESS","09","09","171.01","3831.1","4002.11","3831","4002.01","513.02","00.4"
"81","SUCCESS","03","03","475.28","3528.5","4003.78","3528.4","4003.68","1425.83","02.08"
"49","SUCCESS","04","04","562.57","3562.85","4125.43","3562.75","4125.33","1687.72","01.65"
"56","SUCCESS","07","07","208.94","3955.32","4164.26","3955.22","4164.16","626.83","00.48"
"53","SUCCESS","06","06","839.14","3422.33","4261.47","3422.23","4261.37","2517.42","04.53"
