"Cloudlet ID","Status","Data center ID","VM ID","Time","Start Time","Finish Time","Waiting","Completion","RAM Utilization1","RAM Utilization2","RAM Utilization3","RAM Utilization4","RAM Utilization5","RAM Utilization6"
"84","SUCCESS","27","27","84","165","249","00","84","01","01","01","01","01","01"
"400","SUCCESS","97","97","127","165","292","00","127","01","01","01","01","01","01"
"46","SUCCESS","46","46","151","165","316","00","151","01","01","01","01","01","01"
"24","SUCCESS","51","51","185","165","350","00","185","01","01","01","01","01","01"
"133","SUCCESS","41","41","190","165","355","00","190","01","01","01","01","01","01"
"59","SUCCESS","115","115","235","165","400","00","235","01","01","01","01","01","01"
"53","SUCCESS","36","36","240","165","405","00","240","01","01","01","01","01","01"
"137","SUCCESS","26","26","242","165","407","00","242","01","01","01","01","01","01"
"250","SUCCESS","69","69","243","165","408","00","243","01","01","01","01","01","01"
"156","SUCCESS","151","151","249","165","414","00","249","01","01","01","01","01","01"
"98","SUCCESS","77","77","251","165","416","00","251","01","01","01","01","01","01"
"95","SUCCESS","147","147","252","165","417","00","252","01","01","01","01","01","01"
"88","SUCCESS","50","50","257","165","422","00","257","01","01","01","01","01","01"
"469","SUCCESS","92","92","273","165","438","00","273","01","01","01","01","01","01"
"704","SUCCESS","114","114","284","165","449","00","284","01","01","01","01","01","01"
"161","SUCCESS","142","142","299","165","464","00","299","01","01","01","01","01","01"
"64","SUCCESS","44","44","316","165","481","00","316","01","01","01","01","01","01"
"127","SUCCESS","72","72","324","165","489","00","324","01","01","01","01","01","01"
"70","SUCCESS","78","78","328","165","493","00","328","01","01","01","01","01","01"
"50","SUCCESS","126","126","338","165","503","00","338","01","01","01","01","01","01"
"566","SUCCESS","38","38","343","165","508","00","343","01","01","01","01","01","01"
"20","SUCCESS","62","62","348","165","513","00","348","01","01","01","01","01","01"
"87","SUCCESS","122","122","352","165","517","00","352","01","01","01","01","01","01"
"251","SUCCESS","54","54","367","165","532","00","367","01","01","01","01","01","01"
"78","SUCCESS","23","23","369","165","534","00","369","01","01","01","01","01","01"
"268","SUCCESS","52","52","397","165","562","00","397","01","01","01","01","01","01"
"382","SUCCESS","48","48","398","165","563","00","398","01","01","01","01","01","01"
"179","SUCCESS","86","86","398","165","563","00","398","01","01","01","01","01","01"
"198","SUCCESS","22","22","401","165","566","00","401","01","01","01","01","01","01"
"16","SUCCESS","84","84","402","165","567","00","402","01","01","01","01","01","01"
"286","SUCCESS","122","122","58","517","575","352","410","01","01","01","01","01","01"
"303","SUCCESS","59","59","414","165","579","00","414","01","01","01","01","01","01"
"222","SUCCESS","138","138","416","165","581","00","416","01","01","01","01","01","01"
"68","SUCCESS","32","32","431","165","596","00","431","01","01","01","01","01","01"
"01","SUCCESS","135","135","432","165","597","00","432","01","01","01","01","01","01"
"33","SUCCESS","125","125","434","165","599","00","434","01","01","01","01","01","01"
"139","SUCCESS","148","148","438","165","603","00","438","01","01","01","01","01","01"
"41","SUCCESS","107","107","443","165","608","00","443","01","01","01","01","01","01"
