"Cloudlet ID","Status","Data center ID","VM ID","Time","Start Time","Finish Time","Waiting","Completion","Cost","CPU Utilization"
"01","SUCCESS","03","03","295.44","08.8","304.24","00","295.44","886.31","00.88"
"04","SUCCESS","04","04","298.54","08.8","307.34","00","298.54","895.63","09.24"
"02","SUCCESS","03","03","143.9","304.24","448.14","295.44","439.34","431.7","00.38"
"03","SUCCESS","02","02","475.73","08.8","484.53","00","475.73","1427.19","02.01"
"00","SUCCESS","05","05","511.54","08.8","520.34","00","511.54","1534.63","01.18"
"08","SUCCESS","07","07","596.8","08.8","605.6","00","596.8","1790.4","04.37"
"06","SUCCESS","05","05","101.38","520.34","621.72","511.54","612.92","304.15","00.21"
"17","SUCCESS","06","06","1004.07","08.8","1012.87","00","1004.07","3012.2","03.61"
"05","SUCCESS","04","04","716.82","307.34","1024.16","298.54","1015.36","2150.45","07.5"
"09","SUCCESS","07","07","611.31","605.6","1216.91","596.8","1208.11","1833.93","01.71"
"13","SUCCESS","02","02","763.55","484.53","1248.08","475.73","1239.28","2290.66","01.88"
"14","SUCCESS","03","03","907.75","448.14","1355.89","439.34","1347.09","2723.25","05.18"
"18","SUCCESS","06","06","365.55","1012.87","1378.42","1004.07","1369.62","1096.66","02.96"
"12","SUCCESS","04","04","356.87","1024.16","1381.03","1015.36","1372.23","1070.62","00.71"
"07","SUCCESS","05","05","778.6","621.72","1400.33","612.92","1391.53","2335.81","06.49"
"10","SUCCESS","07","07","286.4","1216.91","1503.31","1208.11","1494.51","859.21","03.17"
"19","SUCCESS","06","06","559.56","1378.42","1937.98","1369.62","1929.18","1678.68","02.65"
"11","SUCCESS","05","05","691.05","1400.33","2091.37","1391.53","2082.57","2073.14","01.55"
"15","SUCCESS","02","02","893.34","1248.08","2141.43","1239.28","2132.62","2680.02","04.22"
"16","SUCCESS","02","02","280.1","2141.43","2421.52","2132.62","2412.72","840.29","00.94"
"Makespan using QLearning:","2880.6418416141178"
"Total Completion Time:","23229.2"
"Avg Completion Time:","1161.46"
"Total Cost:","31914.93"
"Avg Cost:","1595.7465"
"Avg Waiting Time:","629.5450000000001"
