"Cloudlet ID","Status","Data center ID","VM ID","Time","Start Time","Finish Time","Waiting","Completion","Cost","CPU Utilization"
"00","SUCCESS","25","25","662.62","20","682.62","00","662.62","1987.88","07.83"
"01","SUCCESS","170","170","398.36","20","418.36","00","398.36","1195.07","01.63"
"02","SUCCESS","07","07","794.03","20","814.03","00","794.03","2382.09","01.89"
"03","SUCCESS","195","195","177.51","20","197.51","00","177.51","532.54","00.56"
"04","SUCCESS","78","78","245.88","20","265.88","00","245.88","737.62","00.94"
"05","SUCCESS","64","64","679","20","699","00","679","2037","02.55"
"06","SUCCESS","18","18","420.85","20","440.85","00","420.85","1262.55","01.41"
"07","SUCCESS","30","30","511.12","20","531.12","00","511.12","1533.35","01.38"
"08","SUCCESS","190","190","805.69","20","825.69","00","805.69","2417.06","01.66"
"09","SUCCESS","93","93","804.69","20","824.69","00","804.69","2414.06","02.3"
"10","SUCCESS","14","14","640.12","20","660.12","00","640.12","1920.38","14.2"
"11","SUCCESS","127","127","163.52","20","183.52","00","163.52","490.55","00.37"
"12","SUCCESS","74","74","579.77","20","599.77","00","579.77","1739.32","01.4"
"13","SUCCESS","67","67","394.86","20","414.86","00","394.86","1184.58","18.83"
"14","SUCCESS","24","24","357.24","20","377.24","00","357.24","1071.73","01.61"
"15","SUCCESS","59","59","269.7","20","289.7","00","269.7","809.09","00.58"
"16","SUCCESS","16","16","320.69","20","340.69","00","320.69","962.07","00.76"
"17","SUCCESS","147","147","772.65","20","792.65","00","772.65","2317.96","14.82"
"18","SUCCESS","141","141","247.52","20","267.52","00","247.52","742.57","00.62"
"19","SUCCESS","196","196","747.56","20","767.56","00","747.56","2242.68","05.95"
"Makespan using QLearning:","906.2011111032054"
"Total Completion Time:","9993.38"
"Avg Completion Time:","499.669"
"Total Cost:","29980.15"
"Avg Cost:","1499.0075000000002"
"Avg Waiting Time:","0.0"
