"Cloudlet ID","Status","Data center ID","VM ID","Time","Start Time","Finish Time","Waiting","Completion","RAM Utilization1","RAM Utilization2","RAM Utilization3","RAM Utilization4","RAM Utilization5","RAM Utilization6"
"43","SUCCESS","20","20","146","00.1","146.1","00","146","01","01","01","01","01","01"
"06","SUCCESS","21","21","180","00.1","180.1","00","180","01","01","01","01","01","01"
"07","SUCCESS","33","33","185","00.1","185.1","00","185","01","01","01","01","01","01"
"17","SUCCESS","32","32","200","00.1","200.1","00","200","01","01","01","01","01","01"
"24","SUCCESS","48","48","200","00.1","200.1","00","200","01","01","01","01","01","01"
"114","SUCCESS","29","29","210","00.1","210.1","00","210","01","01","01","01","01","01"
"00","SUCCESS","44","44","224","00.1","224.1","00","224","01","01","01","01","01","01"
"13","SUCCESS","24","24","231","00.1","231.1","00","231","01","01","01","01","01","01"
"145","SUCCESS","08","08","266","00.1","266.1","00","266","01","01","01","01","01","01"
"86","SUCCESS","20","20","126","146.1","272.1","146","272","01","01","01","01","01","01"
"27","SUCCESS","28","28","282","00.1","282.1","00","282","01","01","01","01","01","01"
"02","SUCCESS","50","50","290","00.1","290.1","00","290","01","01","01","01","01","01"
"37","SUCCESS","46","46","293","00.1","293.1","00","293","01","01","01","01","01","01"
"20","SUCCESS","12","12","298","00.1","298.1","00","298","01","01","01","01","01","01"
"05","SUCCESS","23","23","303","00.1","303.1","00","303","01","01","01","01","01","01"
"44","SUCCESS","18","18","307","00.1","307.1","00","307","01","01","01","01","01","01"
"121","SUCCESS","15","15","343","00.1","343.1","00","343","01","01","01","01","01","01"
"12","SUCCESS","43","43","346","00.1","346.1","00","346","01","01","01","01","01","01"
"09","SUCCESS","26","26","348","00.1","348.1","00","348","01","01","01","01","01","01"
"159","SUCCESS","37","37","350","00.1","350.1","00","350","01","01","01","01","01","01"
"99","SUCCESS","46","46","68","293.1","361.1","293","361","01","01","01","01","01","01"
"29","SUCCESS","05","05","382","00.1","382.1","00","382","01","01","01","01","01","01"
"23","SUCCESS","14","14","392","00.1","392.1","00","392","01","01","01","01","01","01"
"22","SUCCESS","17","17","415","00.1","415.1","00","415","01","01","01","01","01","01"
"73","SUCCESS","27","27","454","00.1","454.1","00","454","01","01","01","01","01","01"
"98","SUCCESS","47","47","457","00.1","457.1","00","457","01","01","01","01","01","01"
"03","SUCCESS","09","09","488","00.1","488.1","00","488","01","01","01","01","01","01"
"16","SUCCESS","51","51","525","00.1","525.1","00","525","01","01","01","01","01","01"
"51","SUCCESS","21","21","347","180.1","527.1","180","527","01","01","01","01","01","01"
"04","SUCCESS","19","19","536","00.1","536.1","00","536","01","01","01","01","01","01"
"228","SUCCESS","29","29","336","210.1","546.1","210","546","01","01","01","01","01","01"
"31","SUCCESS","25","25","568","00.1","568.1","00","568","01","01","01","01","01","01"
"107","SUCCESS","27","27","120","454.1","574.1","454","574","01","01","01","01","01","01"
"14","SUCCESS","16","16","601","00.1","601.1","00","601","01","01","01","01","01","01"
"225","SUCCESS","08","08","345","266.1","611.1","266","611","01","01","01","01","01","01"
"89","SUCCESS","04","04","635","00.1","635.1","00","635","01","01","01","01","01","01"
"41","SUCCESS","49","49","644","00.1","644.1","00","644","01","01","01","01","01","01"
"18","SUCCESS","22","22","658","00.1","658.1","00","658","01","01","01","01","01","01"
"193","SUCCESS","43","43","327","346.1","673.1","346","673","01","01","01","01","01","01"
"126","SUCCESS","50","50","389","290.1","679.1","290","679","01","01","01","01","01","01"
"65","SUCCESS","41","41","685","00.1","685.1","00","685","01","01","01","01","01","01"
