"Cloudlet ID","Status","Data center ID","VM ID","Time","Start Time","Finish Time","Waiting","Completion","RAM Utilization1","RAM Utilization2","RAM Utilization3","RAM Utilization4","RAM Utilization5","RAM Utilization6"
"120","SUCCESS","17","17","197","55","252","00","197","01","01","01","01","01","01"
"36","SUCCESS","14","14","226","55","281","00","226","01","01","01","01","01","01"
"03","SUCCESS","48","48","249","55","304","00","249","01","01","01","01","01","01"
"54","SUCCESS","22","22","273","55","328","00","273","01","01","01","01","01","01"
"12","SUCCESS","37","37","281","55","336","00","281","01","01","01","01","01","01"
"00","SUCCESS","47","47","327","55","382","00","327","01","01","01","01","01","01"
"50","SUCCESS","07","07","341","55","396","00","341","01","01","01","01","01","01"
"30","SUCCESS","13","13","343","55","398","00","343","01","01","01","01","01","01"
"45","SUCCESS","39","39","353","55","408","00","353","01","01","01","01","01","01"
"27","SUCCESS","29","29","371","55","426","00","371","01","01","01","01","01","01"
"57","SUCCESS","43","43","406","55","461","00","406","01","01","01","01","01","01"
"20","SUCCESS","34","34","420","55","475","00","420","01","01","01","01","01","01"
"08","SUCCESS","36","36","441","55","496","00","441","01","01","01","01","01","01"
"140","SUCCESS","12","12","460","55","515","00","460","01","01","01","01","01","01"
"33","SUCCESS","46","46","474","55","529","00","474","01","01","01","01","01","01"
"39","SUCCESS","33","33","490","55","545","00","490","01","01","01","01","01","01"
"67","SUCCESS","20","20","495","55","550","00","495","01","01","01","01","01","01"
"82","SUCCESS","26","26","508","55","563","00","508","01","01","01","01","01","01"
"34","SUCCESS","50","50","532","55","587","00","532","01","01","01","01","01","01"
"18","SUCCESS","10","10","539","55","594","00","539","01","01","01","01","01","01"
"16","SUCCESS","15","15","543","55","598","00","543","01","01","01","01","01","01"
"285","SUCCESS","17","17","350","252","602","197","547","01","01","01","01","01","01"
"167","SUCCESS","09","09","562","55","617","00","562","01","01","01","01","01","01"
"07","SUCCESS","21","21","576","55","631","00","576","01","01","01","01","01","01"
"68","SUCCESS","49","49","580","55","635","00","580","01","01","01","01","01","01"
"41","SUCCESS","41","41","588","55","643","00","588","01","01","01","01","01","01"
"115","SUCCESS","42","42","591","55","646","00","591","01","01","01","01","01","01"
"101","SUCCESS","44","44","612","55","667","00","612","01","01","01","01","01","01"
"85","SUCCESS","27","27","615","55","670","00","615","01","01","01","01","01","01"
"92","SUCCESS","38","38","615","55","670","00","615","01","01","01","01","01","01"
"212","SUCCESS","26","26","123","563","686","508","631","01","01","01","01","01","01"
"05","SUCCESS","40","40","641","55","696","00","641","01","01","01","01","01","01"
"108","SUCCESS","14","14","419","281","700","226","645","01","01","01","01","01","01"
"11","SUCCESS","28","28","653","55","708","00","653","01","01","01","01","01","01"
"270","SUCCESS","45","45","662","55","717","00","662","01","01","01","01","01","01"
"77","SUCCESS","16","16","749","55","804","00","749","01","01","01","01","01","01"
"38","SUCCESS","11","11","754","55","809","00","754","01","01","01","01","01","01"
"14","SUCCESS","31","31","758","55","813","00","758","01","01","01","01","01","01"
"73","SUCCESS","29","29","394","426","820","371","765","01","01","01","01","01","01"
"15","SUCCESS","04","04","773","55","828","00","773","01","01","01","01","01","01"
"91","SUCCESS","40","40","140","696","836","641","781","01","01","01","01","01","01"
"01","SUCCESS","35","35","784","55","839","00","784","01","01","01","01","01","01"
"151","SUCCESS","49","49","241","635","876","580","821","01","01","01","01","01","01"
"06","SUCCESS","51","51","832","55","887","00","832","01","01","01","01","01","01"
"99","SUCCESS","41","41","246","643","889","588","834","01","01","01","01","01","01"
"31","SUCCESS","13","13","501","398","899","343","844","01","01","01","01","01","01"
"37","SUCCESS","32","32","877","55","932","00","877","01","01","01","01","01","01"
"52","SUCCESS","25","25","880","55","935","00","880","01","01","01","01","01","01"
"93","SUCCESS","08","08","896","55","951","00","896","01","01","01","01","01","01"
"23","SUCCESS","24","24","912","55","967","00","912","01","01","01","01","01","01"
"60","SUCCESS","28","28","259","708","967","653","912","01","01","01","01","01","01"
"364","SUCCESS","45","45","253","717","970","662","915","01","01","01","01","01","01"
"02","SUCCESS","30","30","922","55","977","00","922","01","01","01","01","01","01"
"278","SUCCESS","09","09","362","617","979","562","924","01","01","01","01","01","01"
"19","SUCCESS","23","23","934","55","989","00","934","01","01","01","01","01","01"
"145","SUCCESS","19","19","959","55","1014","00","959","01","01","01","01","01","01"
"229","SUCCESS","43","43","567","461","1028","406","973","01","01","01","01","01","01"
"71","SUCCESS","50","50","443","587","1030","532","975","01","01","01","01","01","01"
"58","SUCCESS","02","02","1001","55","1056","00","1001","01","01","01","01","01","01"
"194","SUCCESS","10","10","462","594","1056","539","1001","01","01","01","01","01","01"
"96","SUCCESS","39","39","649","408","1057","353","1002","01","01","01","01","01","01"
"35","SUCCESS","37","37","738","336","1074","281","1019","01","01","01","01","01","01"
"62","SUCCESS","22","22","748","328","1076","273","1021","01","01","01","01","01","01"
"132","SUCCESS","11","11","271","809","1080","754","1025","01","01","01","01","01","01"
"22","SUCCESS","47","47","702","382","1084","327","1029","01","01","01","01","01","01"
"162","SUCCESS","12","12","580","515","1095","460","1040","01","01","01","01","01","01"
"192","SUCCESS","48","48","798","304","1102","249","1047","01","01","01","01","01","01"
"117","SUCCESS","41","41","219","889","1108","834","1053","01","01","01","01","01","01"
"56","SUCCESS","18","18","1054","55","1109","00","1054","01","01","01","01","01","01"
"393","SUCCESS","09","09","150","979","1129","924","1074","01","01","01","01","01","01"
"21","SUCCESS","15","15","540","598","1138","543","1083","01","01","01","01","01","01"
"87","SUCCESS","20","20","596","550","1146","495","1091","01","01","01","01","01","01"
"190","SUCCESS","19","19","141","1014","1155","959","1100","01","01","01","01","01","01"
"265","SUCCESS","42","42","518","646","1164","591","1109","01","01","01","01","01","01"
"40","SUCCESS","31","31","354","813","1167","758","1112","01","01","01","01","01","01"
"105","SUCCESS","50","50","165","1030","1195","975","1140","01","01","01","01","01","01"
"80","SUCCESS","16","16","392","804","1196","749","1141","01","01","01","01","01","01"
"294","SUCCESS","17","17","594","602","1196","547","1141","01","01","01","01","01","01"
"189","SUCCESS","29","29","393","820","1213","765","1158","01","01","01","01","01","01"
"89","SUCCESS","27","27","608","670","1278","615","1223","01","01","01","01","01","01"
"242","SUCCESS","44","44","627","667","1294","612","1239","01","01","01","01","01","01"
"138","SUCCESS","40","40","461","836","1297","781","1242","01","01","01","01","01","01"
"235","SUCCESS","26","26","619","686","1305","631","1250","01","01","01","01","01","01"
"114","SUCCESS","14","14","626","700","1326","645","1271","01","01","01","01","01","01"
"122","SUCCESS","25","25","398","935","1333","880","1278","01","01","01","01","01","01"
"53","SUCCESS","07","07","981","396","1377","341","1322","01","01","01","01","01","01"
"238","SUCCESS","49","49","530","876","1406","821","1351","01","01","01","01","01","01"
"25","SUCCESS","34","34","964","475","1439","420","1384","01","01","01","01","01","01"
"29","SUCCESS","03","03","1386","55","1441","00","1386","01","01","01","01","01","01"
"70","SUCCESS","36","36","958","496","1454","441","1399","01","01","01","01","01","01"
"09","SUCCESS","30","30","497","977","1474","922","1419","01","01","01","01","01","01"
"24","SUCCESS","47","47","394","1084","1478","1029","1423","01","01","01","01","01","01"
"10","SUCCESS","21","21","859","631","1490","576","1435","01","01","01","01","01","01"
"81","SUCCESS","22","22","419","1076","1495","1021","1440","01","01","01","01","01","01"
"236","SUCCESS","43","43","467","1028","1495","973","1440","01","01","01","01","01","01"
"441","SUCCESS","09","09","384","1129","1513","1074","1458","01","01","01","01","01","01"
"147","SUCCESS","11","11","448","1080","1528","1025","1473","01","01","01","01","01","01"
"125","SUCCESS","38","38","863","670","1533","615","1478","01","01","01","01","01","01"
"124","SUCCESS","46","46","1006","529","1535","474","1480","01","01","01","01","01","01"
"63","SUCCESS","33","33","999","545","1544","490","1489","01","01","01","01","01","01"
"49","SUCCESS","37","37","481","1074","1555","1019","1500","01","01","01","01","01","01"
"369","SUCCESS","45","45","607","970","1577","915","1522","01","01","01","01","01","01"
"221","SUCCESS","10","10","539","1056","1595","1001","1540","01","01","01","01","01","01"
"204","SUCCESS","20","20","454","1146","1600","1091","1545","01","01","01","01","01","01"
"206","SUCCESS","48","48","519","1102","1621","1047","1566","01","01","01","01","01","01"
"409","SUCCESS","45","45","51","1577","1628","1522","1573","01","01","01","01","01","01"
"172","SUCCESS","39","39","601","1057","1658","1002","1603","01","01","01","01","01","01"
"42","SUCCESS","32","32","737","932","1669","877","1614","01","01","01","01","01","01"
"146","SUCCESS","41","41","576","1108","1684","1053","1629","01","01","01","01","01","01"
"47","SUCCESS","13","13","788","899","1687","844","1632","01","01","01","01","01","01"
"32","SUCCESS","23","23","708","989","1697","934","1642","01","01","01","01","01","01"
"186","SUCCESS","50","50","502","1195","1697","1140","1642","01","01","01","01","01","01"
"150","SUCCESS","40","40","428","1297","1725","1242","1670","01","01","01","01","01","01"
"252","SUCCESS","29","29","516","1213","1729","1158","1674","01","01","01","01","01","01"
"13","SUCCESS","35","35","897","839","1736","784","1681","01","01","01","01","01","01"
"153","SUCCESS","31","31","578","1167","1745","1112","1690","01","01","01","01","01","01"
"227","SUCCESS","51","51","864","887","1751","832","1696","01","01","01","01","01","01"
"04","SUCCESS","06","06","1701","55","1756","00","1701","01","01","01","01","01","01"
"113","SUCCESS","03","03","340","1441","1781","1386","1726","01","01","01","01","01","01"
"75","SUCCESS","24","24","819","967","1786","912","1731","01","01","01","01","01","01"
"65","SUCCESS","34","34","361","1439","1800","1384","1745","01","01","01","01","01","01"
"193","SUCCESS","50","50","118","1697","1815","1642","1760","01","01","01","01","01","01"
"59","SUCCESS","21","21","327","1490","1817","1435","1762","01","01","01","01","01","01"
"103","SUCCESS","08","08","884","951","1835","896","1780","01","01","01","01","01","01"
"61","SUCCESS","47","47","368","1478","1846","1423","1791","01","01","01","01","01","01"
"26","SUCCESS","05","05","1796","55","1851","00","1796","01","01","01","01","01","01"
"100","SUCCESS","27","27","581","1278","1859","1223","1804","01","01","01","01","01","01"
"302","SUCCESS","49","49","460","1406","1866","1351","1811","01","01","01","01","01","01"
"17","SUCCESS","04","04","1042","828","1870","773","1815","01","01","01","01","01","01"
"84","SUCCESS","28","28","933","967","1900","912","1845","01","01","01","01","01","01"
"400","SUCCESS","42","42","742","1164","1906","1109","1851","01","01","01","01","01","01"
"276","SUCCESS","44","44","623","1294","1917","1239","1862","01","01","01","01","01","01"
"325","SUCCESS","19","19","772","1155","1927","1100","1872","01","01","01","01","01","01"
"313","SUCCESS","12","12","845","1095","1940","1040","1885","01","01","01","01","01","01"
"173","SUCCESS","16","16","765","1196","1961","1141","1906","01","01","01","01","01","01"
"28","SUCCESS","15","15","826","1138","1964","1083","1909","01","01","01","01","01","01"
"158","SUCCESS","27","27","123","1859","1982","1804","1927","01","01","01","01","01","01"
"83","SUCCESS","36","36","565","1454","2019","1399","1964","01","01","01","01","01","01"
"128","SUCCESS","46","46","496","1535","2031","1480","1976","01","01","01","01","01","01"
"55","SUCCESS","07","07","655","1377","2032","1322","1977","01","01","01","01","01","01"
"412","SUCCESS","17","17","837","1196","2033","1141","1978","01","01","01","01","01","01"
"104","SUCCESS","34","34","242","1800","2042","1745","1987","01","01","01","01","01","01"
"222","SUCCESS","10","10","449","1595","2044","1540","1989","01","01","01","01","01","01"
"43","SUCCESS","35","35","308","1736","2044","1681","1989","01","01","01","01","01","01"
"102","SUCCESS","37","37","507","1555","2062","1500","2007","01","01","01","01","01","01"
"78","SUCCESS","18","18","954","1109","2063","1054","2008","01","01","01","01","01","01"
"271","SUCCESS","51","51","323","1751","2074","1696","2019","01","01","01","01","01","01"
"44","SUCCESS","32","32","423","1669","2092","1614","2037","01","01","01","01","01","01"
"248","SUCCESS","43","43","605","1495","2100","1440","2045","01","01","01","01","01","01"
"131","SUCCESS","08","08","266","1835","2101","1780","2046","01","01","01","01","01","01"
"141","SUCCESS","14","14","776","1326","2102","1271","2047","01","01","01","01","01","01"
"152","SUCCESS","41","41","428","1684","2112","1629","2057","01","01","01","01","01","01"
"110","SUCCESS","22","22","628","1495","2123","1440","2068","01","01","01","01","01","01"
"249","SUCCESS","20","20","535","1600","2135","1545","2080","01","01","01","01","01","01"
"291","SUCCESS","26","26","838","1305","2143","1250","2088","01","01","01","01","01","01"
"290","SUCCESS","39","39","489","1658","2147","1603","2092","01","01","01","01","01","01"
"66","SUCCESS","23","23","475","1697","2172","1642","2117","01","01","01","01","01","01"
"435","SUCCESS","42","42","269","1906","2175","1851","2120","01","01","01","01","01","01"
"143","SUCCESS","25","25","856","1333","2189","1278","2134","01","01","01","01","01","01"
"309","Failure","08","08","109","2101","2210","2046","2155","01","01","01","01","01","01"
"112","Failure","33","33","688","1544","2232","1489","2177","01","01","01","01","01","01"
"453","Failure","09","09","758","1513","2271","1458","2216","01","01","01","01","01","01"
"205","Failure","50","50","492","1815","2307","1760","2252","01","01","01","01","01","01"
"139","Failure","30","30","839","1474","2313","1419","2258","01","01","01","01","01","01"
"69","Failure","35","35","289","2044","2333","1989","2278","01","01","01","01","01","01"
"539","Failure","45","45","721","1628","2349","1573","2294","01","01","01","01","01","01"
"111","Failure","34","34","308","2042","2350","1987","2295","01","01","01","01","01","01"
"284","Failure","43","43","252","2100","2352","2045","2297","01","01","01","01","01","01"
"171","Failure","31","31","630","1745","2375","1690","2320","01","01","01","01","01","01"
"296","Failure","29","29","652","1729","2381","1674","2326","01","01","01","01","01","01"
"88","Failure","18","18","373","2063","2436","2008","2381","01","01","01","01","01","01"
"231","Failure","36","36","419","2019","2438","1964","2383","01","01","01","01","01","01"
"175","Failure","47","47","602","1846","2448","1791","2393","01","01","01","01","01","01"
"338","Failure","51","51","374","2074","2448","2019","2393","01","01","01","01","01","01"
"74","Failure","02","02","1406","1056","2462","1001","2407","01","01","01","01","01","01"
"121","Failure","24","24","676","1786","2462","1731","2407","01","01","01","01","01","01"
"106","Failure","37","37","459","2062","2521","2007","2466","01","01","01","01","01","01"
"293","Failure","11","11","997","1528","2525","1473","2470","01","01","01","01","01","01"
"166","Failure","40","40","805","1725","2530","1670","2475","01","01","01","01","01","01"
"197","Failure","23","23","359","2172","2531","2117","2476","01","01","01","01","01","01"
"283","Failure","38","38","1000","1533","2533","1478","2478","01","01","01","01","01","01"
"378","Failure","49","49","678","1866","2544","1811","2489","01","01","01","01","01","01"
"384","Failure","48","48","936","1621","2557","1566","2502","01","01","01","01","01","01"
"300","Failure","26","26","418","2143","2561","2088","2506","01","01","01","01","01","01"
