"Cloudlet ID","Status","Data center ID","VM ID","Time","Start Time","Finish Time","Waiting","Completion","Cost","CPU Utilization"
"03","SUCCESS","89","89","149.82","00.1","149.92","00","149.82","449.47","00.41"
"01","SUCCESS","75","75","193.75","00.1","193.85","00","193.75","581.24","00.95"
"04","SUCCESS","70","70","339.58","00.1","339.68","00","339.58","1018.74","00.87"
"08","SUCCESS","78","78","502.92","00.1","503.02","00","502.92","1508.77","01.07"
"05","SUCCESS","150","150","510.32","00.1","510.42","00","510.32","1530.95","01.14"
"07","SUCCESS","66","66","516.05","00.1","516.15","00","516.05","1548.16","01.48"
"06","SUCCESS","61","61","609.46","00.1","609.56","00","609.46","1828.37","01.88"
"09","SUCCESS","51","51","651.52","00.1","651.62","00","651.52","1954.56","01.35"
"02","SUCCESS","27","27","796.76","00.1","796.86","00","796.76","2390.27","03.18"
"00","SUCCESS","116","116","904.71","00.1","904.81","00","904.71","2714.12","08.82"
"Makespan using QLearning:","1007.2699799126618"
"Total Completion Time:","5174.889999999999"
"Avg Completion Time:","517.4889999999999"
"Total Cost:","15524.650000000001"
"Avg Cost:","1552.4650000000001"
"Avg Waiting Time:","0.0"
