"Cloudlet ID","Status","Data center ID","VM ID","Time","Start Time","Finish Time","Waiting","Completion","Cost","CPU Utilization"
"03","SUCCESS","10","10","251.05","01","252.05","00","251.05","753.16","00.52"
"00","SUCCESS","07","07","282.26","01","283.26","00","282.26","846.78","01.75"
"09","SUCCESS","09","09","387.05","01","388.05","00","387.05","1161.14","01.18"
"10","SUCCESS","05","05","510.33","01","511.33","00","510.33","1530.99","05.22"
"02","SUCCESS","08","08","513.78","01","514.78","00","513.78","1541.33","05.24"
"14","SUCCESS","02","02","516.27","01","517.27","00","516.27","1548.81","04.26"
"06","SUCCESS","04","04","531.22","01","532.22","00","531.22","1593.66","02.01"
"04","SUCCESS","11","11","647.69","01","648.69","00","647.69","1943.06","01.32"
"07","SUCCESS","03","03","657.8","01","658.8","00","657.8","1973.4","03.05"
"01","SUCCESS","06","06","657.93","01","658.93","00","657.93","1973.8","08.62"
"18","SUCCESS","10","10","427.64","252.05","679.7","251.05","678.7","1282.93","04.95"
"08","SUCCESS","08","08","222.55","514.78","737.33","513.78","736.33","667.65","01.63"
"15","SUCCESS","07","07","617.74","283.26","901","282.26","900","1853.21","01.35"
"37","SUCCESS","04","04","421.78","532.22","954","531.22","953","1265.33","05.73"
"23","SUCCESS","09","09","704.5","388.05","1092.55","387.05","1091.55","2113.49","01.44"
"05","SUCCESS","06","06","508.77","658.93","1167.7","657.93","1166.7","1526.31","02.38"
"19","SUCCESS","05","05","665.23","511.33","1176.56","510.33","1175.56","1995.7","02.48"
"20","SUCCESS","03","03","542.59","658.8","1201.39","657.8","1200.39","1627.76","01.29"
"16","SUCCESS","02","02","695.84","517.27","1213.11","516.27","1212.11","2087.52","01.88"
"27","SUCCESS","11","11","643.11","648.69","1291.8","647.69","1290.8","1929.34","01.98"
"69","SUCCESS","10","10","756.13","679.7","1435.83","678.7","1434.83","2268.4","02.71"
"11","SUCCESS","08","08","741.86","737.33","1479.19","736.33","1478.19","2225.59","02.65"
"13","SUCCESS","06","06","317.75","1167.7","1485.45","1166.7","1484.45","953.24","02.07"
"40","SUCCESS","04","04","547.66","954","1501.66","953","1500.66","1642.98","01.82"
"32","SUCCESS","07","07","618.85","901","1519.85","900","1518.85","1856.56","17.27"
"24","SUCCESS","09","09","496.7","1092.55","1589.24","1091.55","1588.24","1490.1","02.08"
"17","SUCCESS","02","02","427.02","1213.11","1640.13","1212.11","1639.13","1281.07","01.92"
"22","SUCCESS","03","03","660.8","1201.39","1862.18","1200.39","1861.18","1982.39","03.63"
"25","SUCCESS","05","05","900.51","1176.56","2077.07","1175.56","2076.07","2701.53","07.49"
"46","SUCCESS","06","06","693.76","1485.45","2179.21","1484.45","2178.21","2081.28","02.44"
"97","SUCCESS","10","10","751.53","1435.83","2187.36","1434.83","2186.36","2254.59","05.62"
"30","SUCCESS","11","11","895.62","1291.8","2187.42","1290.8","2186.42","2686.85","02.62"
"28","SUCCESS","03","03","401.66","1862.18","2263.85","1861.18","2262.85","1204.99","00.92"
"53","SUCCESS","04","04","773.61","1501.66","2275.27","1500.66","2274.27","2320.84","08.8"
"29","SUCCESS","02","02","639.88","1640.13","2280.01","1639.13","2279.01","1919.62","01.73"
"12","SUCCESS","08","08","876.8","1479.19","2355.99","1478.19","2354.99","2630.4","08.48"
"50","SUCCESS","09","09","872.44","1589.24","2461.68","1588.24","2460.68","2617.32","01.99"
"113","SUCCESS","10","10","283.24","2187.36","2470.6","2186.36","2469.6","849.72","02.67"
"26","SUCCESS","05","05","517.53","2077.07","2594.6","2076.07","2593.6","1552.58","01.09"
"31","SUCCESS","02","02","332.96","2280.01","2612.97","2279.01","2611.97","998.89","00.66"
"34","SUCCESS","07","07","1102.25","1519.85","2622.1","1518.85","2621.1","3306.75","14.68"
"56","SUCCESS","09","09","207.29","2461.68","2668.97","2460.68","2667.97","621.88","00.62"
"36","SUCCESS","11","11","536.18","2187.42","2723.6","2186.42","2722.6","1608.55","04.01"
"52","SUCCESS","06","06","588.11","2179.21","2767.32","2178.21","2766.32","1764.32","02.32"
"54","SUCCESS","04","04","577.36","2275.27","2852.63","2274.27","2851.63","1732.09","01.35"
"21","SUCCESS","08","08","497.88","2355.99","2853.87","2354.99","2852.87","1493.65","11.3"
"48","SUCCESS","05","05","452.26","2594.6","3046.86","2593.6","3045.86","1356.79","02.85"
"33","SUCCESS","03","03","843.61","2263.85","3107.45","2262.85","3106.45","2530.82","01.78"
"41","SUCCESS","11","11","474.14","2723.6","3197.74","2722.6","3196.74","1422.42","03.72"
"120","SUCCESS","10","10","776.61","2470.6","3247.21","2469.6","3246.21","2329.83","01.76"
"58","SUCCESS","06","06","599.27","2767.32","3366.59","2766.32","3365.59","1797.82","01.31"
"47","SUCCESS","08","08","564.46","2853.87","3418.33","2852.87","3417.33","1693.39","01.17"
"45","SUCCESS","11","11","312.17","3197.74","3509.91","3196.74","3508.91","936.52","01.38"
"39","SUCCESS","07","07","896.12","2622.1","3518.23","2621.1","3517.23","2688.38","04.7"
"84","SUCCESS","11","11","91.43","3509.91","3601.34","3508.91","3600.34","274.29","00.25"
"35","SUCCESS","02","02","997.25","2612.97","3610.22","2611.97","3609.22","2991.74","01.97"
"60","SUCCESS","04","04","770.18","2852.63","3622.81","2851.63","3621.81","2310.55","11.82"
"139","SUCCESS","10","10","431.86","3247.21","3679.07","3246.21","3678.07","1295.59","03.37"
"57","SUCCESS","09","09","1087.05","2668.97","3756.03","2667.97","3755.03","3261.16","06.55"
"38","SUCCESS","03","03","674.29","3107.45","3781.75","3106.45","3780.75","2022.88","01.45"
"49","SUCCESS","08","08","439.88","3418.33","3858.22","3417.33","3857.22","1319.65","02.61"
"61","SUCCESS","06","06","528.27","3366.59","3894.86","3365.59","3893.86","1584.8","01.78"
"55","SUCCESS","05","05","930.93","3046.86","3977.79","3045.86","3976.79","2792.79","01.95"
"67","SUCCESS","04","04","407.12","3622.81","4029.94","3621.81","4028.94","1221.37","02.4"
"42","SUCCESS","07","07","555.43","3518.23","4073.66","3517.23","4072.66","1666.29","01.97"
"65","SUCCESS","02","02","480.47","3610.22","4090.69","3609.22","4089.69","1441.42","01.47"
"110","SUCCESS","11","11","541.41","3601.34","4142.75","3600.34","4141.75","1624.22","01.38"
"76","SUCCESS","09","09","411.16","3756.03","4167.19","3755.03","4166.19","1233.47","01.17"
"51","SUCCESS","03","03","461.33","3781.75","4243.07","3780.75","4242.07","1383.98","06.24"
