"Cloudlet ID","Status","Data center ID","VM ID","Time","Start Time","Finish Time","Waiting","Completion","Cost","CPU Utilization"
"02","SUCCESS","02","02","277.99","00.2","278.19","00","277.99","833.98","00.75"
"00","SUCCESS","03","03","520.66","00.2","520.86","00","520.66","1561.98","01.74"
"03","SUCCESS","02","02","467.52","278.19","745.71","277.99","745.51","1402.55","05.87"
"01","SUCCESS","03","03","744.02","520.86","1264.88","520.66","1264.68","2232.07","01.82"
"05","SUCCESS","02","02","615.9","745.71","1361.61","745.51","1361.41","1847.71","03.03"
"04","SUCCESS","03","03","647.88","1264.88","1912.77","1264.68","1912.57","1943.65","01.54"
"06","SUCCESS","02","02","947.55","1361.61","2309.16","1361.41","2308.96","2842.65","02.69"
"09","SUCCESS","03","03","673.93","1912.77","2586.7","1912.57","2586.5","2021.8","03.46"
"07","SUCCESS","02","02","520.66","2309.16","2829.82","2308.96","2829.62","1561.97","10.04"
"10","SUCCESS","03","03","522.56","2586.7","3109.26","2586.5","3109.06","1567.69","01.89"
"08","SUCCESS","02","02","635.83","2829.82","3465.65","2829.62","3465.45","1907.5","01.52"
"11","SUCCESS","03","03","585.59","3109.26","3694.86","3109.06","3694.66","1756.78","04.34"
"12","SUCCESS","02","02","380.27","3465.65","3845.92","3465.45","3845.72","1140.81","02.97"
"13","SUCCESS","02","02","149.86","3845.92","3995.78","3845.72","3995.58","449.58","02.44"
"15","SUCCESS","03","03","670.78","3694.86","4365.63","3694.66","4365.43","2012.33","02.26"
"14","SUCCESS","02","02","664.62","3995.78","4660.4","3995.58","4660.2","1993.85","03.12"
"16","SUCCESS","03","03","712.55","4365.63","5078.19","4365.43","5077.99","2137.66","02.13"
"18","SUCCESS","02","02","654.54","4660.4","5314.94","4660.2","5314.74","1963.62","07.72"
"17","SUCCESS","03","03","585.45","5078.19","5663.64","5077.99","5663.44","1756.35","02.11"
"19","SUCCESS","02","02","913.58","5314.94","6228.52","5314.74","6228.32","2740.74","01.94"
"Makespan using QLearning:","6494.570800256443"
"Total Completion Time:","63228.49"
"Avg Completion Time:","3161.4245"
"Total Cost:","35675.27"
"Avg Cost:","1783.7634999999998"
"Avg Waiting Time:","2566.8365"
