"Cloudlet ID","Status","Data center ID","VM ID","Time","Start Time","Finish Time","Waiting","Completion","RAM Utilization1","RAM Utilization2","RAM Utilization3","RAM Utilization4","RAM Utilization5","RAM Utilization6"
"68","SUCCESS","88","88","147","220","367","00","147","01","01","01","01","01","01"
"152","SUCCESS","87","87","152","220","372","00","152","01","01","01","01","01","01"
"104","SUCCESS","139","139","164","220","384","00","164","01","01","01","01","01","01"
"295","SUCCESS","45","45","190","220","410","00","190","01","01","01","01","01","01"
"263","SUCCESS","78","78","218","220","438","00","218","01","01","01","01","01","01"
"80","SUCCESS","41","41","277","220","497","00","277","01","01","01","01","01","01"
"60","SUCCESS","190","190","280","220","500","00","280","01","01","01","01","01","01"
"193","SUCCESS","47","47","292","220","512","00","292","01","01","01","01","01","01"
"43","SUCCESS","29","29","300","220","520","00","300","01","01","01","01","01","01"
"189","SUCCESS","199","199","323","220","543","00","323","01","01","01","01","01","01"
"94","SUCCESS","14","14","338","220","558","00","338","01","01","01","01","01","01"
"11","SUCCESS","116","116","341","220","561","00","341","01","01","01","01","01","01"
"53","SUCCESS","110","110","345","220","565","00","345","01","01","01","01","01","01"
"14","SUCCESS","92","92","350","220","570","00","350","01","01","01","01","01","01"
"24","SUCCESS","34","34","354","220","574","00","354","01","01","01","01","01","01"
"253","SUCCESS","156","156","363","220","583","00","363","01","01","01","01","01","01"
"350","SUCCESS","58","58","365","220","585","00","365","01","01","01","01","01","01"
"440","SUCCESS","178","178","370","220","590","00","370","01","01","01","01","01","01"
"37","SUCCESS","160","160","375","220","595","00","375","01","01","01","01","01","01"
"359","SUCCESS","199","199","66","543","609","323","389","01","01","01","01","01","01"
"273","SUCCESS","70","70","393","220","613","00","393","01","01","01","01","01","01"
"13","SUCCESS","152","152","393","220","613","00","393","01","01","01","01","01","01"
"89","SUCCESS","165","165","393","220","613","00","393","01","01","01","01","01","01"
"74","SUCCESS","131","131","396","220","616","00","396","01","01","01","01","01","01"
"462","SUCCESS","90","90","398","220","618","00","398","01","01","01","01","01","01"
"75","SUCCESS","121","121","404","220","624","00","404","01","01","01","01","01","01"
"372","SUCCESS","188","188","404","220","624","00","404","01","01","01","01","01","01"
"87","SUCCESS","57","57","405","220","625","00","405","01","01","01","01","01","01"
