"Cloudlet ID","Status","Data center ID","VM ID","Time","Start Time","Finish Time","Waiting","Completion","RAM Utilization1","RAM Utilization2","RAM Utilization3","RAM Utilization4","RAM Utilization5","RAM Utilization6"
"03","SUCCESS","11","11","77","00.1","77.1","00","77","01","01","01","01","01","01"
"08","SUCCESS","06","06","472","00.1","472.1","00","472","01","01","01","01","01","01"
"02","SUCCESS","10","10","525","00.1","525.1","00","525","01","01","01","01","01","01"
"11","SUCCESS","11","11","466","77.1","543.1","77","543","01","01","01","01","01","01"
"04","SUCCESS","03","03","548","00.1","548.1","00","548","01","01","01","01","01","01"
"00","SUCCESS","08","08","907","00.1","907.1","00","907","01","01","01","01","01","01"
"06","SUCCESS","09","09","972","00.1","972.1","00","972","01","01","01","01","01","01"
"10","SUCCESS","06","06","509","472.1","981.1","472","981","01","01","01","01","01","01"
"12","SUCCESS","05","05","1074","00.1","1074.1","00","1074","01","01","01","01","01","01"
"01","SUCCESS","02","02","1362","00.1","1362.1","00","1362","01","01","01","01","01","01"
"07","SUCCESS","03","03","1024","548.1","1572.1","548","1572","01","01","01","01","01","01"
"05","SUCCESS","10","10","1054","525.1","1579.1","525","1579","01","01","01","01","01","01"
"19","SUCCESS","06","06","647","981.1","1628.1","981","1628","01","01","01","01","01","01"
"09","SUCCESS","10","10","125","1579.1","1704.1","1579","1704","01","01","01","01","01","01"
"17","SUCCESS","09","09","919","972.1","1891.1","972","1891","01","01","01","01","01","01"
"16","SUCCESS","05","05","838","1074.1","1912.1","1074","1912","01","01","01","01","01","01"
"13","Failure","03","03","809","1572.1","2381.1","1572","2381","01","01","01","01","01","01"
"14","Failure","10","10","822","1704.1","2526.1","1704","2526","01","01","01","01","01","01"
"15","Failure","10","10","1010","2526.1","3536.1","2526","3536","01","01","01","01","01","01"
"18","Failure","10","10","718","3536.1","4254.1","3536","4254","01","01","01","01","01","01"
"Makespan using QLearning:","3426.1641353601563"
"Total Completion Time:","30444.0"
"Avg Completion Time:","1522.2"
"Total Cost:","29756.0"
"Avg Cost:","1487.8"
"Avg Waiting Time:","778.3"
"Successful Rate:","0.8"
"Avg CPU Utilization:","2.0984485190409026"
"Total Power:","1739790.0"
"Average Ram:","1.0"
