"Cloudlet ID","Status","Data center ID","VM ID","Time","Start Time","Finish Time","Waiting","Completion","RAM Utilization1","RAM Utilization2","RAM Utilization3","RAM Utilization4","RAM Utilization5","RAM Utilization6"
"211","SUCCESS","184","184","81","20","101","00","81","01","01","01","01","01","01"
"110","SUCCESS","129","129","91","20","111","00","91","01","01","01","01","01","01"
"263","SUCCESS","200","200","116","20","136","00","116","01","01","01","01","01","01"
"383","SUCCESS","94","94","117","20","137","00","117","01","01","01","01","01","01"
"01","SUCCESS","24","24","120","20","140","00","120","01","01","01","01","01","01"
"143","SUCCESS","84","84","127","20","147","00","127","01","01","01","01","01","01"
"217","SUCCESS","57","57","161","20","181","00","161","01","01","01","01","01","01"
"232","SUCCESS","148","148","192","20","212","00","192","01","01","01","01","01","01"
"129","SUCCESS","11","11","218","20","238","00","218","01","01","01","01","01","01"
"85","SUCCESS","172","172","227","20","247","00","227","01","01","01","01","01","01"
"151","SUCCESS","71","71","236","20","256","00","236","01","01","01","01","01","01"
"189","SUCCESS","31","31","237","20","257","00","237","01","01","01","01","01","01"
"04","SUCCESS","113","113","239","20","259","00","239","01","01","01","01","01","01"
"65","SUCCESS","140","140","243","20","263","00","243","01","01","01","01","01","01"
"228","SUCCESS","106","106","245","20","265","00","245","01","01","01","01","01","01"
"149","SUCCESS","79","79","246","20","266","00","246","01","01","01","01","01","01"
"104","SUCCESS","176","176","248","20","268","00","248","01","01","01","01","01","01"
"364","SUCCESS","201","201","266","20","286","00","266","01","01","01","01","01","01"
"15","SUCCESS","143","143","271","20","291","00","271","01","01","01","01","01","01"
"124","SUCCESS","177","177","286","20","306","00","286","01","01","01","01","01","01"
"296","SUCCESS","110","110","291","20","311","00","291","01","01","01","01","01","01"
"74","SUCCESS","173","173","291","20","311","00","291","01","01","01","01","01","01"
"88","SUCCESS","111","111","302","20","322","00","302","01","01","01","01","01","01"
"31","SUCCESS","25","25","324","20","344","00","324","01","01","01","01","01","01"
"290","SUCCESS","52","52","329","20","349","00","329","01","01","01","01","01","01"
"137","SUCCESS","156","156","335","20","355","00","335","01","01","01","01","01","01"
"216","SUCCESS","100","100","341","20","361","00","341","01","01","01","01","01","01"
"114","SUCCESS","152","152","361","20","381","00","361","01","01","01","01","01","01"
"182","SUCCESS","111","111","72","322","394","302","374","01","01","01","01","01","01"
"08","SUCCESS","133","133","375","20","395","00","375","01","01","01","01","01","01"
"45","SUCCESS","178","178","377","20","397","00","377","01","01","01","01","01","01"
"93","SUCCESS","112","112","380","20","400","00","380","01","01","01","01","01","01"
"20","SUCCESS","122","122","381","20","401","00","381","01","01","01","01","01","01"
"251","SUCCESS","82","82","384","20","404","00","384","01","01","01","01","01","01"
"00","SUCCESS","58","58","390","20","410","00","390","01","01","01","01","01","01"
"18","SUCCESS","36","36","397","20","417","00","397","01","01","01","01","01","01"
"399","SUCCESS","128","128","397","20","417","00","397","01","01","01","01","01","01"
"72","SUCCESS","149","149","398","20","418","00","398","01","01","01","01","01","01"
"106","SUCCESS","103","103","400","20","420","00","400","01","01","01","01","01","01"
"37","SUCCESS","86","86","401","20","421","00","401","01","01","01","01","01","01"
"179","SUCCESS","189","189","404","20","424","00","404","01","01","01","01","01","01"
"11","SUCCESS","89","89","413","20","433","00","413","01","01","01","01","01","01"
"67","SUCCESS","102","102","425","20","445","00","425","01","01","01","01","01","01"
"122","SUCCESS","53","53","428","20","448","00","428","01","01","01","01","01","01"
"13","SUCCESS","97","97","435","20","455","00","435","01","01","01","01","01","01"
"250","SUCCESS","78","78","439","20","459","00","439","01","01","01","01","01","01"
"172","SUCCESS","172","172","222","247","469","227","449","01","01","01","01","01","01"
"12","SUCCESS","194","194","450","20","470","00","450","01","01","01","01","01","01"
"09","SUCCESS","47","47","455","20","475","00","455","01","01","01","01","01","01"
"58","SUCCESS","180","180","465","20","485","00","465","01","01","01","01","01","01"
"40","SUCCESS","24","24","361","140","501","120","481","01","01","01","01","01","01"
"273","SUCCESS","121","121","484","20","504","00","484","01","01","01","01","01","01"
"340","SUCCESS","179","179","485","20","505","00","485","01","01","01","01","01","01"
"231","SUCCESS","151","151","487","20","507","00","487","01","01","01","01","01","01"
"132","SUCCESS","49","49","494","20","514","00","494","01","01","01","01","01","01"
"53","SUCCESS","98","98","496","20","516","00","496","01","01","01","01","01","01"
"68","SUCCESS","115","115","499","20","519","00","499","01","01","01","01","01","01"
