"Cloudlet ID","Status","Data center ID","VM ID","Time","Start Time","Finish Time","Waiting","Completion","RAM Utilization1","RAM Utilization2","RAM Utilization3","RAM Utilization4","RAM Utilization5","RAM Utilization6"
"137","SUCCESS","86","86","66","220","286","00","66","01","01","01","01","01","01"
"184","SUCCESS","111","111","85","220","305","00","85","01","01","01","01","01","01"
"95","SUCCESS","43","43","93","220","313","00","93","01","01","01","01","01","01"
"323","SUCCESS","117","117","106","220","326","00","106","01","01","01","01","01","01"
"40","SUCCESS","155","155","109","220","329","00","109","01","01","01","01","01","01"
"19","SUCCESS","60","60","118","220","338","00","118","01","01","01","01","01","01"
"09","SUCCESS","160","160","131","220","351","00","131","01","01","01","01","01","01"
"78","SUCCESS","105","105","134","220","354","00","134","01","01","01","01","01","01"
"59","SUCCESS","159","159","134","220","354","00","134","01","01","01","01","01","01"
"307","SUCCESS","11","11","139","220","359","00","139","01","01","01","01","01","01"
"32","SUCCESS","144","144","145","220","365","00","145","01","01","01","01","01","01"
"109","SUCCESS","28","28","151","220","371","00","151","01","01","01","01","01","01"
"100","SUCCESS","48","48","156","220","376","00","156","01","01","01","01","01","01"
"94","SUCCESS","164","164","157","220","377","00","157","01","01","01","01","01","01"
"76","SUCCESS","92","92","175","220","395","00","175","01","01","01","01","01","01"
"08","SUCCESS","63","63","214","220","434","00","214","01","01","01","01","01","01"
"75","SUCCESS","169","169","215","220","435","00","215","01","01","01","01","01","01"
"06","SUCCESS","12","12","253","220","473","00","253","01","01","01","01","01","01"
"167","SUCCESS","130","130","255","220","475","00","255","01","01","01","01","01","01"
"150","SUCCESS","167","167","258","220","478","00","258","01","01","01","01","01","01"
"174","SUCCESS","162","162","274","220","494","00","274","01","01","01","01","01","01"
"30","SUCCESS","197","197","277","220","497","00","277","01","01","01","01","01","01"
"281","SUCCESS","198","198","284","220","504","00","284","01","01","01","01","01","01"
"232","SUCCESS","163","163","299","220","519","00","299","01","01","01","01","01","01"
"97","SUCCESS","113","113","306","220","526","00","306","01","01","01","01","01","01"
"327","SUCCESS","95","95","335","220","555","00","335","01","01","01","01","01","01"
"16","SUCCESS","148","148","339","220","559","00","339","01","01","01","01","01","01"
"35","SUCCESS","34","34","342","220","562","00","342","01","01","01","01","01","01"
"87","SUCCESS","100","100","347","220","567","00","347","01","01","01","01","01","01"
"151","SUCCESS","108","108","368","220","588","00","368","01","01","01","01","01","01"
"66","SUCCESS","25","25","369","220","589","00","369","01","01","01","01","01","01"
"371","SUCCESS","57","57","376","220","596","00","376","01","01","01","01","01","01"
"90","SUCCESS","131","131","382","220","602","00","382","01","01","01","01","01","01"
"139","SUCCESS","74","74","386","220","606","00","386","01","01","01","01","01","01"
"211","SUCCESS","24","24","388","220","608","00","388","01","01","01","01","01","01"
"34","SUCCESS","56","56","388","220","608","00","388","01","01","01","01","01","01"
"43","SUCCESS","143","143","395","220","615","00","395","01","01","01","01","01","01"
"31","SUCCESS","118","118","397","220","617","00","397","01","01","01","01","01","01"
"206","SUCCESS","179","179","398","220","618","00","398","01","01","01","01","01","01"
"395","SUCCESS","144","144","256","365","621","145","401","01","01","01","01","01","01"
"82","SUCCESS","47","47","411","220","631","00","411","01","01","01","01","01","01"
"233","SUCCESS","104","104","416","220","636","00","416","01","01","01","01","01","01"
"216","SUCCESS","127","127","429","220","649","00","429","01","01","01","01","01","01"
"142","SUCCESS","09","09","433","220","653","00","433","01","01","01","01","01","01"
"168","SUCCESS","92","92","264","395","659","175","439","01","01","01","01","01","01"
"317","SUCCESS","64","64","444","220","664","00","444","01","01","01","01","01","01"
"42","SUCCESS","150","150","444","220","664","00","444","01","01","01","01","01","01"
"15","SUCCESS","140","140","445","220","665","00","445","01","01","01","01","01","01"
"73","SUCCESS","196","196","452","220","672","00","452","01","01","01","01","01","01"
"44","SUCCESS","175","175","453","220","673","00","453","01","01","01","01","01","01"
"127","SUCCESS","180","180","453","220","673","00","453","01","01","01","01","01","01"
"50","SUCCESS","29","29","456","220","676","00","456","01","01","01","01","01","01"
"136","SUCCESS","03","03","461","220","681","00","461","01","01","01","01","01","01"
"387","SUCCESS","101","101","467","220","687","00","467","01","01","01","01","01","01"
"79","SUCCESS","122","122","469","220","689","00","469","01","01","01","01","01","01"
"04","SUCCESS","22","22","471","220","691","00","471","01","01","01","01","01","01"
"88","SUCCESS","37","37","477","220","697","00","477","01","01","01","01","01","01"
"178","SUCCESS","66","66","482","220","702","00","482","01","01","01","01","01","01"
"364","SUCCESS","188","188","482","220","702","00","482","01","01","01","01","01","01"
"229","SUCCESS","38","38","483","220","703","00","483","01","01","01","01","01","01"
"14","SUCCESS","178","178","485","220","705","00","485","01","01","01","01","01","01"
"177","SUCCESS","197","197","216","497","713","277","493","01","01","01","01","01","01"
"261","SUCCESS","142","142","496","220","716","00","496","01","01","01","01","01","01"
"38","SUCCESS","102","102","499","220","719","00","499","01","01","01","01","01","01"
"226","SUCCESS","55","55","505","220","725","00","505","01","01","01","01","01","01"
"188","SUCCESS","110","110","516","220","736","00","516","01","01","01","01","01","01"
"255","SUCCESS","76","76","520","220","740","00","520","01","01","01","01","01","01"
"46","SUCCESS","93","93","528","220","748","00","528","01","01","01","01","01","01"
"07","SUCCESS","44","44","529","220","749","00","529","01","01","01","01","01","01"
"194","SUCCESS","91","91","533","220","753","00","533","01","01","01","01","01","01"
"192","SUCCESS","122","122","66","689","755","469","535","01","01","01","01","01","01"
"23","SUCCESS","174","174","536","220","756","00","536","01","01","01","01","01","01"
"123","SUCCESS","97","97","539","220","759","00","539","01","01","01","01","01","01"
"124","SUCCESS","192","192","539","220","759","00","539","01","01","01","01","01","01"
"189","SUCCESS","49","49","543","220","763","00","543","01","01","01","01","01","01"
"106","SUCCESS","149","149","547","220","767","00","547","01","01","01","01","01","01"
"313","SUCCESS","179","179","151","618","769","398","549","01","01","01","01","01","01"
"243","SUCCESS","87","87","550","220","770","00","550","01","01","01","01","01","01"
"175","SUCCESS","50","50","551","220","771","00","551","01","01","01","01","01","01"
"89","SUCCESS","135","135","552","220","772","00","552","01","01","01","01","01","01"
"39","SUCCESS","42","42","556","220","776","00","556","01","01","01","01","01","01"
"134","SUCCESS","186","186","564","220","784","00","564","01","01","01","01","01","01"
"22","SUCCESS","145","145","569","220","789","00","569","01","01","01","01","01","01"
"219","SUCCESS","166","166","571","220","791","00","571","01","01","01","01","01","01"
"60","SUCCESS","23","23","575","220","795","00","575","01","01","01","01","01","01"
"20","SUCCESS","99","99","578","220","798","00","578","01","01","01","01","01","01"
"154","SUCCESS","123","123","580","220","800","00","580","01","01","01","01","01","01"
"166","SUCCESS","94","94","582","220","802","00","582","01","01","01","01","01","01"
"47","SUCCESS","21","21","598","220","818","00","598","01","01","01","01","01","01"
"98","SUCCESS","58","58","606","220","826","00","606","01","01","01","01","01","01"
"91","SUCCESS","36","36","611","220","831","00","611","01","01","01","01","01","01"
"49","SUCCESS","82","82","612","220","832","00","612","01","01","01","01","01","01"
"56","SUCCESS","173","173","612","220","832","00","612","01","01","01","01","01","01"
"103","SUCCESS","112","112","615","220","835","00","615","01","01","01","01","01","01"
"70","SUCCESS","32","32","618","220","838","00","618","01","01","01","01","01","01"
"00","SUCCESS","40","40","619","220","839","00","619","01","01","01","01","01","01"
"57","SUCCESS","26","26","621","220","841","00","621","01","01","01","01","01","01"
"246","SUCCESS","126","126","623","220","843","00","623","01","01","01","01","01","01"
"356","SUCCESS","162","162","352","494","846","274","626","01","01","01","01","01","01"
"242","SUCCESS","43","43","538","313","851","93","631","01","01","01","01","01","01"
"58","SUCCESS","157","157","636","220","856","00","636","01","01","01","01","01","01"
"141","SUCCESS","62","62","639","220","859","00","639","01","01","01","01","01","01"
"208","SUCCESS","39","39","642","220","862","00","642","01","01","01","01","01","01"
"244","SUCCESS","170","170","646","220","866","00","646","01","01","01","01","01","01"
"306","SUCCESS","89","89","654","220","874","00","654","01","01","01","01","01","01"
"217","SUCCESS","172","172","657","220","877","00","657","01","01","01","01","01","01"
"169","SUCCESS","45","45","660","220","880","00","660","01","01","01","01","01","01"
"276","SUCCESS","199","199","660","220","880","00","660","01","01","01","01","01","01"
"193","SUCCESS","28","28","510","371","881","151","661","01","01","01","01","01","01"
"52","SUCCESS","65","65","662","220","882","00","662","01","01","01","01","01","01"
"250","SUCCESS","138","138","662","220","882","00","662","01","01","01","01","01","01"
"144","SUCCESS","63","63","454","434","888","214","668","01","01","01","01","01","01"
"325","SUCCESS","171","171","669","220","889","00","669","01","01","01","01","01","01"
"163","SUCCESS","73","73","675","220","895","00","675","01","01","01","01","01","01"
"398","SUCCESS","161","161","686","220","906","00","686","01","01","01","01","01","01"
"29","SUCCESS","177","177","686","220","906","00","686","01","01","01","01","01","01"
"26","SUCCESS","70","70","688","220","908","00","688","01","01","01","01","01","01"
"182","SUCCESS","185","185","690","220","910","00","690","01","01","01","01","01","01"
"299","SUCCESS","81","81","695","220","915","00","695","01","01","01","01","01","01"
"01","SUCCESS","72","72","698","220","918","00","698","01","01","01","01","01","01"
"65","SUCCESS","200","200","704","220","924","00","704","01","01","01","01","01","01"
"165","SUCCESS","132","132","706","220","926","00","706","01","01","01","01","01","01"
"112","SUCCESS","54","54","711","220","931","00","711","01","01","01","01","01","01"
"221","SUCCESS","83","83","722","220","942","00","722","01","01","01","01","01","01"
"354","SUCCESS","119","119","724","220","944","00","724","01","01","01","01","01","01"
"11","SUCCESS","191","191","736","220","956","00","736","01","01","01","01","01","01"
"117","SUCCESS","100","100","395","567","962","347","742","01","01","01","01","01","01"
"03","SUCCESS","201","201","743","220","963","00","743","01","01","01","01","01","01"
"54","SUCCESS","51","51","749","220","969","00","749","01","01","01","01","01","01"
"280","SUCCESS","147","147","752","220","972","00","752","01","01","01","01","01","01"
"17","SUCCESS","80","80","753","220","973","00","753","01","01","01","01","01","01"
"101","SUCCESS","59","59","757","220","977","00","757","01","01","01","01","01","01"
"295","SUCCESS","66","66","276","702","978","482","758","01","01","01","01","01","01"
"02","SUCCESS","52","52","759","220","979","00","759","01","01","01","01","01","01"
"55","SUCCESS","84","84","765","220","985","00","765","01","01","01","01","01","01"
"114","SUCCESS","131","131","385","602","987","382","767","01","01","01","01","01","01"
"115","SUCCESS","175","175","316","673","989","453","769","01","01","01","01","01","01"
"224","SUCCESS","146","146","776","220","996","00","776","01","01","01","01","01","01"
"61","SUCCESS","121","121","783","220","1003","00","783","01","01","01","01","01","01"
"215","SUCCESS","98","98","790","220","1010","00","790","01","01","01","01","01","01"
"236","SUCCESS","190","190","790","220","1010","00","790","01","01","01","01","01","01"
"228","SUCCESS","152","152","791","220","1011","00","791","01","01","01","01","01","01"
"349","SUCCESS","111","111","709","305","1014","85","794","01","01","01","01","01","01"
"312","SUCCESS","154","154","794","220","1014","00","794","01","01","01","01","01","01"
"238","SUCCESS","53","53","795","220","1015","00","795","01","01","01","01","01","01"
"84","SUCCESS","75","75","795","220","1015","00","795","01","01","01","01","01","01"
"107","SUCCESS","193","193","798","220","1018","00","798","01","01","01","01","01","01"
"240","SUCCESS","155","155","691","329","1020","109","800","01","01","01","01","01","01"
"53","SUCCESS","195","195","806","220","1026","00","806","01","01","01","01","01","01"
"267","SUCCESS","92","92","368","659","1027","439","807","01","01","01","01","01","01"
"212","SUCCESS","60","60","690","338","1028","118","808","01","01","01","01","01","01"
"83","SUCCESS","125","125","809","220","1029","00","809","01","01","01","01","01","01"
"293","SUCCESS","159","159","677","354","1031","134","811","01","01","01","01","01","01"
"121","SUCCESS","90","90","812","220","1032","00","812","01","01","01","01","01","01"
"116","SUCCESS","85","85","817","220","1037","00","817","01","01","01","01","01","01"
"147","SUCCESS","63","63","151","888","1039","668","819","01","01","01","01","01","01"
"135","SUCCESS","103","103","821","220","1041","00","821","01","01","01","01","01","01"
"161","SUCCESS","78","78","822","220","1042","00","822","01","01","01","01","01","01"
"245","SUCCESS","86","86","762","286","1048","66","828","01","01","01","01","01","01"
"260","SUCCESS","163","163","532","519","1051","299","831","01","01","01","01","01","01"
"12","SUCCESS","107","107","836","220","1056","00","836","01","01","01","01","01","01"
"67","SUCCESS","06","06","837","220","1057","00","837","01","01","01","01","01","01"
"130","SUCCESS","41","41","840","220","1060","00","840","01","01","01","01","01","01"
