"Cloudlet ID","Status","Data center ID","VM ID","Time","Start Time","Finish Time","Waiting","Completion","Cost","CPU Utilization"
"12","SUCCESS","24","24","95.58","10","105.58","00","95.58","286.73","00.61"
"14","SUCCESS","53","53","117.54","10","127.54","00","117.54","352.63","00.54"
"03","SUCCESS","98","98","172.45","10","182.45","00","172.45","517.35","00.38"
"45","SUCCESS","09","09","245.56","10","255.56","00","245.56","736.69","00.98"
"235","SUCCESS","46","46","247.74","10","257.74","00","247.74","743.22","01.11"
"00","SUCCESS","25","25","252.74","10","262.74","00","252.74","758.21","00.75"
"35","SUCCESS","54","54","262.57","10","272.57","00","262.57","787.7","01.03"
"57","SUCCESS","84","84","297.88","10","307.88","00","297.88","893.64","00.59"
"06","SUCCESS","74","74","313.68","10","323.68","00","313.68","941.03","00.86"
"38","SUCCESS","88","88","316.16","10","326.16","00","316.16","948.48","03.22"
"43","SUCCESS","05","05","332.45","10","342.45","00","332.45","997.34","02.9"
"07","SUCCESS","67","67","353.17","10","363.17","00","353.17","1059.52","03.35"
"73","SUCCESS","63","63","374.36","10","384.36","00","374.36","1123.07","01.32"
"94","SUCCESS","02","02","383.72","10","393.72","00","383.72","1151.16","04.25"
"330","SUCCESS","61","61","385.81","10","395.81","00","385.81","1157.44","02.01"
"59","SUCCESS","76","76","404.18","10","414.18","00","404.18","1212.54","01.74"
"63","SUCCESS","71","71","405.03","10","415.03","00","405.03","1215.09","01.09"
"116","SUCCESS","86","86","410.42","10","420.42","00","410.42","1231.25","08.65"
"61","SUCCESS","101","101","420.19","10","430.19","00","420.19","1260.58","05.59"
"58","SUCCESS","68","68","420.33","10","430.33","00","420.33","1261","01.25"
"158","SUCCESS","24","24","329.19","105.58","434.77","95.58","424.77","987.58","01.28"
"66","SUCCESS","52","52","432.38","10","442.38","00","432.38","1297.12","01.18"
"70","SUCCESS","58","58","436.42","10","446.42","00","436.42","1309.25","02.51"
"127","SUCCESS","49","49","437.72","10","447.72","00","437.72","1313.17","01.05"
"218","SUCCESS","66","66","439.47","10","449.47","00","439.47","1318.4","12.11"
"193","SUCCESS","73","73","441.27","10","451.27","00","441.27","1323.81","10.21"
