"Cloudlet ID","Status","Data center ID","VM ID","Time","Start Time","Finish Time","Waiting","Completion","RAM Utilization1","RAM Utilization2","RAM Utilization3","RAM Utilization4","RAM Utilization5","RAM Utilization6"
"06","SUCCESS","05","05","385","05.5","390.5","00","385","01","01","01","01","01","01"
"01","SUCCESS","04","04","393","05.5","398.5","00","393","01","01","01","01","01","01"
"04","SUCCESS","06","06","415","05.5","420.5","00","415","01","01","01","01","01","01"
"02","SUCCESS","02","02","465","05.5","470.5","00","465","01","01","01","01","01","01"
"00","SUCCESS","03","03","730","05.5","735.5","00","730","01","01","01","01","01","01"
"11","SUCCESS","05","05","639","390.5","1029.5","385","1024","01","01","01","01","01","01"
"05","SUCCESS","04","04","725","398.5","1123.5","393","1118","01","01","01","01","01","01"
"03","SUCCESS","03","03","404","735.5","1139.5","730","1134","01","01","01","01","01","01"
"09","SUCCESS","06","06","805","420.5","1225.5","415","1220","01","01","01","01","01","01"
"07","SUCCESS","02","02","931","470.5","1401.5","465","1396","01","01","01","01","01","01"
"21","SUCCESS","03","03","430","1139.5","1569.5","1134","1564","01","01","01","01","01","01"
"08","SUCCESS","04","04","469","1123.5","1592.5","1118","1587","01","01","01","01","01","01"
"13","SUCCESS","06","06","502","1225.5","1727.5","1220","1722","01","01","01","01","01","01"
"22","SUCCESS","03","03","220","1569.5","1789.5","1564","1784","01","01","01","01","01","01"
"16","SUCCESS","05","05","829","1029.5","1858.5","1024","1853","01","01","01","01","01","01"
"10","SUCCESS","02","02","593","1401.5","1994.5","1396","1989","01","01","01","01","01","01"
"14","SUCCESS","06","06","420","1727.5","2147.5","1722","2142","01","01","01","01","01","01"
"12","Failure","04","04","610","1592.5","2202.5","1587","2197","01","01","01","01","01","01"
"28","Failure","03","03","755","1789.5","2544.5","1784","2539","01","01","01","01","01","01"
"18","Failure","02","02","687","1994.5","2681.5","1989","2676","01","01","01","01","01","01"
"15","Failure","06","06","749","2147.5","2896.5","2142","2891","01","01","01","01","01","01"
"33","Failure","03","03","385","2544.5","2929.5","2539","2924","01","01","01","01","01","01"
"17","Failure","05","05","1171","1858.5","3029.5","1853","3024","01","01","01","01","01","01"
"29","Failure","04","04","881","2202.5","3083.5","2197","3078","01","01","01","01","01","01"
"20","Failure","06","06","194","2896.5","3090.5","2891","3085","01","01","01","01","01","01"
"19","Failure","02","02","613","2681.5","3294.5","2676","3289","01","01","01","01","01","01"
"23","Failure","05","05","700","3029.5","3729.5","3024","3724","01","01","01","01","01","01"
"35","Failure","04","04","663","3083.5","3746.5","3078","3741","01","01","01","01","01","01"
"37","Failure","03","03","869","2929.5","3798.5","2924","3793","01","01","01","01","01","01"
"24","Failure","06","06","719","3090.5","3809.5","3085","3804","01","01","01","01","01","01"
"26","Failure","02","02","699","3294.5","3993.5","3289","3988","01","01","01","01","01","01"
"32","Failure","06","06","578","3809.5","4387.5","3804","4382","01","01","01","01","01","01"
"30","Failure","02","02","446","3993.5","4439.5","3988","4434","01","01","01","01","01","01"
"25","Failure","05","05","809","3729.5","4538.5","3724","4533","01","01","01","01","01","01"
"40","Failure","03","03","972","3798.5","4770.5","3793","4765","01","01","01","01","01","01"
"42","Failure","04","04","1123","3746.5","4869.5","3741","4864","01","01","01","01","01","01"
"31","Failure","02","02","660","4439.5","5099.5","4434","5094","01","01","01","01","01","01"
"27","Failure","05","05","603","4538.5","5141.5","4533","5136","01","01","01","01","01","01"
"49","Failure","03","03","416","4770.5","5186.5","4765","5181","01","01","01","01","01","01"
"44","Failure","04","04","450","4869.5","5319.5","4864","5314","01","01","01","01","01","01"
"41","Failure","06","06","1079","4387.5","5466.5","4382","5461","01","01","01","01","01","01"
"34","Failure","02","02","583","5099.5","5682.5","5094","5677","01","01","01","01","01","01"
"43","Failure","05","05","543","5141.5","5684.5","5136","5679","01","01","01","01","01","01"
"36","Failure","02","02","430","5682.5","6112.5","5677","6107","01","01","01","01","01","01"
"45","Failure","06","06","838","5466.5","6304.5","5461","6299","01","01","01","01","01","01"
"38","Failure","02","02","210","6112.5","6322.5","6107","6317","01","01","01","01","01","01"
"46","Failure","04","04","1165","5319.5","6484.5","5314","6479","01","01","01","01","01","01"
"47","Failure","06","06","849","6304.5","7153.5","6299","7148","01","01","01","01","01","01"
"39","Failure","02","02","923","6322.5","7245.5","6317","7240","01","01","01","01","01","01"
"48","Failure","02","02","894","7245.5","8139.5","7240","8134","01","01","01","01","01","01"
"Makespan using QLearning:","7306.59846424932"
"Total Completion Time:","173918.0"
"Avg Completion Time:","3478.36"
"Total Cost:","65242.0"
"Avg Cost:","1304.84"
"Avg Waiting Time:","2825.94"
"Successful Rate:","0.34"
"Avg CPU Utilization:","3.878834720570749"
"Total Power:","3816072.0"
"Average Ram:","1.0"
