"Cloudlet ID","Status","Data center ID","VM ID","Time","Start Time","Finish Time","Waiting","Completion","RAM Utilization1","RAM Utilization2","RAM Utilization3","RAM Utilization4","RAM Utilization5","RAM Utilization6"
"00","SUCCESS","02","02","615","00.2","615.2","00","615","01","01","01","01","01","01"
"01","SUCCESS","02","02","519","615.2","1134.2","615","1134","01","01","01","01","01","01"
"02","SUCCESS","03","03","387","00.2","387.2","00","387","01","01","01","01","01","01"
"03","SUCCESS","03","03","867","387.2","1254.2","387","1254","01","01","01","01","01","01"
"04","SUCCESS","03","03","810","1254.2","2064.2","1254","2064","01","01","01","01","01","01"
"05","SUCCESS","02","02","556","1134.2","1690.2","1134","1690","01","01","01","01","01","01"
"06","Failure","03","03","192","2064.2","2256.2","2064","2256","01","01","01","01","01","01"
"07","Failure","02","02","613","1690.2","2303.2","1690","2303","01","01","01","01","01","01"
"08","Failure","02","02","551","2303.2","2854.2","2303","2854","01","01","01","01","01","01"
"09","Failure","03","03","615","2256.2","2871.2","2256","2871","01","01","01","01","01","01"
"10","Failure","02","02","663","2854.2","3517.2","2854","3517","01","01","01","01","01","01"
"11","Failure","02","02","790","3517.2","4307.2","3517","4307","01","01","01","01","01","01"
"12","Failure","02","02","206","4307.2","4513.2","4307","4513","01","01","01","01","01","01"
"13","Failure","03","03","435","2871.2","3306.2","2871","3306","01","01","01","01","01","01"
"14","Failure","02","02","874","4513.2","5387.2","4513","5387","01","01","01","01","01","01"
"15","Failure","03","03","905","3306.2","4211.2","3306","4211","01","01","01","01","01","01"
"16","Failure","02","02","695","5387.2","6082.2","5387","6082","01","01","01","01","01","01"
"17","Failure","03","03","96","4211.2","4307.2","4211","4307","01","01","01","01","01","01"
"18","Failure","02","02","181","6082.2","6263.2","6082","6263","01","01","01","01","01","01"
"19","Failure","03","03","871","4307.2","5178.2","4307","5178","01","01","01","01","01","01"
"20","Failure","03","03","818","5178.2","5996.2","5178","5996","01","01","01","01","01","01"
"21","Failure","03","03","731","5996.2","6727.2","5996","6727","01","01","01","01","01","01"
"22","Failure","02","02","316","6263.2","6579.2","6263","6579","01","01","01","01","01","01"
"23","Failure","02","02","313","6579.2","6892.2","6579","6892","01","01","01","01","01","01"
"24","Failure","02","02","629","6892.2","7521.2","6892","7521","01","01","01","01","01","01"
"25","Failure","02","02","571","7521.2","8092.2","7521","8092","01","01","01","01","01","01"
"26","Failure","03","03","538","6727.2","7265.2","6727","7265","01","01","01","01","01","01"
"27","Failure","03","03","730","7265.2","7995.2","7265","7995","01","01","01","01","01","01"
"28","Failure","03","03","517","7995.2","8512.2","7995","8512","01","01","01","01","01","01"
"29","Failure","02","02","614","8092.2","8706.2","8092","8706","01","01","01","01","01","01"
"30","Failure","03","03","514","8512.2","9026.2","8512","9026","01","01","01","01","01","01"
"31","Failure","02","02","838","8706.2","9544.2","8706","9544","01","01","01","01","01","01"
"32","Failure","02","02","334","9544.2","9878.2","9544","9878","01","01","01","01","01","01"
"33","Failure","02","02","399","9878.2","10277.2","9878","10277","01","01","01","01","01","01"
"34","Failure","03","03","670","9026.2","9696.2","9026","9696","01","01","01","01","01","01"
"35","Failure","03","03","177","9696.2","9873.2","9696","9873","01","01","01","01","01","01"
"36","Failure","03","03","825","9873.2","10698.2","9873","10698","01","01","01","01","01","01"
"37","Failure","02","02","629","10277.2","10906.2","10277","10906","01","01","01","01","01","01"
"38","Failure","02","02","793","10906.2","11699.2","10906","11699","01","01","01","01","01","01"
"39","Failure","03","03","643","10698.2","11341.2","10698","11341","01","01","01","01","01","01"
"40","Failure","02","02","394","11699.2","12093.2","11699","12093","01","01","01","01","01","01"
"41","Failure","03","03","445","11341.2","11786.2","11341","11786","01","01","01","01","01","01"
"42","Failure","03","03","472","11786.2","12258.2","11786","12258","01","01","01","01","01","01"
"43","Failure","03","03","704","12258.2","12962.2","12258","12962","01","01","01","01","01","01"
"44","Failure","03","03","795","12962.2","13757.2","12962","13757","01","01","01","01","01","01"
"45","Failure","02","02","747","12093.2","12840.2","12093","12840","01","01","01","01","01","01"
"46","Failure","02","02","414","12840.2","13254.2","12840","13254","01","01","01","01","01","01"
"47","Failure","02","02","724","13254.2","13978.2","13254","13978","01","01","01","01","01","01"
"48","Failure","03","03","740","13757.2","14497.2","13757","14497","01","01","01","01","01","01"
"49","Failure","03","03","415","14497.2","14912.2","14497","14912","01","01","01","01","01","01"
"Makespan using QLearning:","14876.542067097611"
"Total Completion Time:","374059.0"
"Avg Completion Time:","7481.18"
"Total Cost:","57780.0"
"Avg Cost:","1155.6"
"Avg Waiting Time:","6903.38"
"Successful Rate:","0.12"
"Avg CPU Utilization:","10.340014316392269"
"Total Power:","3379896.0"
"Average Ram:","1.0"
